t_low,t_high,n,mean_alpha,median_alpha,std_alpha,mean_dw,mean_ds,mean_r2,abs_mean_alpha_minus_1,abs_median_alpha_minus_1,n_fixed_window,mean_alpha_fixed_window,median_alpha_fixed_window,mean_dw_fixed_window,mean_ds_fixed_window,abs_fixed_window_alpha_minus_1,alpha_corr_logM
3,16,61,2.912510855593264,2.910133084628482,0.010203308405393184,6.383547680139241,1.6883252140279879,0.7574702496957597,1.912510855593264,1.910133084628482,11,2.912005428424044,2.910133084628482,6.382991461891795,1.6883404354169942,1.912005428424044,0.4754187598718344
3,17,61,3.3014208426407694,3.2988193467159075,0.011192463196996103,6.805234880119577,1.6883252140279879,0.737381118425115,2.3014208426407694,2.2988193467159075,11,3.300866123699818,3.2988193467159075,6.804631780123264,1.6883404354169942,2.300866123699818,0.4754590108904394
3,18,61,3.6947750622248217,3.691951530933272,0.0121730360842858,7.227584045652328,1.6883252140279879,0.7185393353410873,2.6947750622248217,2.691951530933272,11,3.6941714907417462,3.691951530933272,7.226934328027755,1.6883404354169942,2.6941714907417462,0.4754908258023038
3,19,61,4.091492430898038,4.088448452495236,0.013145801319859598,7.650104663672824,1.6883252140279879,0.7008614556952346,3.091492430898038,3.0884484524952356,11,4.090840404035782,4.088448452495236,7.64940855556747,1.6883404354169942,3.0908404040357818,0.47551663712557846
3,20,61,4.490727233687744,4.48746429795613,0.014111389430580712,8.072431603722043,1.6883252140279879,0.6842601629727914,3.4907272336877444,3.48746429795613,11,4.490027115118791,4.48746429795613,8.071689309275737,1.6883404354169942,3.4900271151187914,0.4755379998905207
3,21,61,4.891812589461268,4.888332095578033,0.01507032599452654,8.494291120664757,1.6883252140279879,0.6686498484745996,3.891812589461268,3.8883320955780327,11,4.891064715352208,4.888332095578029,8.493502829052366,1.6883404354169942,3.8910647153522078,0.4755559629427335
3,22,61,5.294218577499159,5.290521843225964,0.01602305714497272,8.91547682936819,1.6883252140279879,0.6539494951414091,4.294218577499159,4.290521843225964,11,5.293423260885802,5.290521843225958,8.914642719530436,1.6883404354169942,4.293423260885802,0.47557126506806313
3,23,61,5.697521103454939,5.693609374058175,0.01696996686693343,9.33583258482535,1.6883252140279879,0.6400839878310747,4.697521103454939,4.693609374058175,11,5.696678637581817,5.693609374058168,9.33495282832133,1.6883404354169942,4.696678637581817,0.47558444470307176
3,24,61,6.101378592437084,6.097253048739573,0.01791138926032387,9.755240151241134,1.6883252140279879,0.6269845280436775,5.101378592437084,5.097253048739573,11,6.1004892533950175,6.097253048739569,9.754314914013115,1.6883404354169942,5.1004892533950175,0.47559590489046055
3,25,61,6.505514393951274,6.501176159366176,0.01884761762755548,10.173610212801844,1.6883252140279879,0.6145885564321556,5.505514393951274,5.501176159366176,11,6.504578442812707,6.501176159366166,10.172639656294551,1.6883404354169942,5.504578442812707,0.47560595380334897
