mi_file,N,k,lambda,d_s_heat,alpha_pred,R2_threshold,n,median,mean,std,iqr,cv,delta,q05,q25,q75,q95
MI_N800_d3_lam0p3_k12_seed0.csv,800,12,0.3,2.9640329244211854,0.9640329244211854,0.7,150,1.2451138372092578,1.2626734954488648,0.385350160687884,0.5057357242714935,0.3051859107493118,0.28108091278807246,0.6685560621421621,0.9930173195083936,1.498753043779887,1.9575921102168008
MI_N800_d3_lam0p3_k12_seed0.csv,800,12,0.3,2.9640329244211854,0.9640329244211854,0.85,102,1.20217722785233,1.2013356480968527,0.3617653144377197,0.4844955010603216,0.301135919016908,0.23814430343114457,0.6505122648578809,0.9597492245197861,1.4442447255801076,1.7962500792342
