candidate_L,family,n_runs,mean_r2,median_r2,mean_spearman,mean_beta,std_beta,mean_C,std_C,mean_gap_ratio,max_gap_ratio
induced,neg,9,-4.132496813882527e-15,0.0,1.0,1.9543107481514765e-14,5.048532088975085e-14,0.9221607776868976,0.21211262788156077,0.36547594780347636,0.588674074968356
induced,pos,9,0.8974143800855684,0.9490084763648243,1.0,0.3625507554141453,0.3122424022436268,0.9221607776868976,0.21211262788156077,0.36547594780347636,0.588674074968356
input_induced,neg,9,-1.2335811384723961e-17,0.0,0.9079797537223286,0.051395498979906376,0.15418649693971898,0.9221607776868976,0.21211262788156077,0.36547594780347636,0.588674074968356
input_induced,pos,9,0.6830268294669112,0.6597926534664793,0.9079797537223286,0.4731916748660786,0.20667900033579906,0.9221607776868976,0.21211262788156077,0.36547594780347636,0.588674074968356
mi_normalized,neg,9,-3.2566542055671257e-15,-6.661338147750939e-16,1.0,3.817791385548027e-14,5.195156129889936e-14,0.9221607776868976,0.21211262788156077,0.36547594780347636,0.588674074968356
mi_normalized,pos,9,0.9348911131729116,0.946515336256593,1.0,0.9103356599284997,0.21351822485891114,0.9221607776868976,0.21211262788156077,0.36547594780347636,0.588674074968356
schur,neg,9,-3.700743415417188e-17,0.0,1.0,4.937637589670229e-17,6.97033078710338e-17,0.9221607776868976,0.21211262788156077,0.36547594780347636,0.588674074968356
schur,pos,9,0.9537321311329019,0.9645244954280445,1.0,1.14200006770576,1.1395536676932576,0.9221607776868976,0.21211262788156077,0.36547594780347636,0.588674074968356
