0,1,2,3,4,5,6,7,8,9,10,11
0.0,0.01028050920596403,0.004432558114621177,0.004835728114449413,0.004548379682388803,0.007192411402771749,0.011069929461455356,0.005842214138837586,0.006160186488330555,0.004960361885934475,0.004764555300552732,0.006559933910146178
0.01028050920596403,0.0,0.013102144389754197,0.0036771069475110205,0.0060283440500617375,0.004316018154267506,0.00480165251205629,0.004576299572951262,0.006451015498955791,0.006992076629032118,0.005418347301617124,0.007536154906763334
0.004432558114621177,0.013102144389754197,0.0,0.00370552353593593,0.005682672555626725,0.0034289577367827284,0.0049588278583824474,0.004155209241953877,0.0053510603277418176,0.004000185462741994,0.004055502942277377,0.004847481832153097
0.004835728114449413,0.0036771069475110205,0.00370552353593593,0.0,0.005588297625449178,0.0053235036051240935,0.007697505317710875,0.005525496264164573,0.006054663344753616,0.003791830689231744,0.006575620340849252,0.003749411857593525
0.004548379682388803,0.0060283440500617375,0.005682672555626725,0.005588297625449178,0.0,0.004585575887708596,0.004302708018043888,0.004198604049173056,0.006456261558078241,0.006987910842546005,0.007370913308874974,0.009604752618051566
0.007192411402771749,0.004316018154267506,0.0034289577367827284,0.0053235036051240935,0.004585575887708596,0.0,0.00391345499470723,0.005368262440898077,0.00474792669535223,0.005650450890923555,0.006875685705301768,0.00428635192415832
0.011069929461455356,0.00480165251205629,0.0049588278583824474,0.007697505317710875,0.004302708018043888,0.00391345499470723,0.0,0.004730098631130133,0.007090722318328753,0.003290816666585851,0.003975287204780881,0.004292805190383692
0.005842214138837586,0.004576299572951262,0.004155209241953877,0.005525496264164573,0.004198604049173056,0.005368262440898077,0.004730098631130133,0.0,0.004532845744512716,0.004577726906898255,0.004532001488013193,0.004658471208995804
0.006160186488330555,0.006451015498955791,0.0053510603277418176,0.006054663344753616,0.006456261558078241,0.00474792669535223,0.007090722318328753,0.004532845744512716,0.0,0.004548696976854526,0.005688211473975795,0.004978201563072271
0.004960361885934475,0.006992076629032118,0.004000185462741994,0.003791830689231744,0.006987910842546005,0.005650450890923555,0.003290816666585851,0.004577726906898255,0.004548696976854526,0.0,0.007076837126158385,0.004426542665516023
0.004764555300552732,0.005418347301617124,0.004055502942277377,0.006575620340849252,0.007370913308874974,0.006875685705301768,0.003975287204780881,0.004532001488013193,0.005688211473975795,0.007076837126158385,0.0,0.006682797390347779
0.006559933910146178,0.007536154906763334,0.004847481832153097,0.003749411857593525,0.009604752618051566,0.00428635192415832,0.004292805190383692,0.004658471208995804,0.004978201563072271,0.004426542665516023,0.006682797390347779,0.0
