label,lambda,N,k,amp,sigma,omega,center,T00_sum,Taa_sum,Taa_over_T00_sum,S_fluid_sum,S_trace_like_sum,T00_Rloc,Taa_Rloc,S_fluid_Rloc,T00_PR,Taa_PR,S_fluid_PR,delta_R_min,delta_R_max,abs_delta_R_mean,pearson_T00_abs_delta_R,pearson_T00_abs_delta_R_p,spearman_T00_abs_delta_R,spearman_T00_abs_delta_R_p,pearson_Taa_abs_delta_R,pearson_Taa_abs_delta_R_p,spearman_Taa_abs_delta_R,spearman_Taa_abs_delta_R_p,pearson_fluid_abs_delta_R,pearson_fluid_abs_delta_R_p,spearman_fluid_abs_delta_R,spearman_fluid_abs_delta_R_p,pearson_trace_abs_delta_R,pearson_trace_abs_delta_R_p,spearman_trace_abs_delta_R,spearman_trace_abs_delta_R_p,pearson_T00_delta_R,pearson_T00_delta_R_p,spearman_T00_delta_R,spearman_T00_delta_R_p,pearson_Taa_delta_R,pearson_Taa_delta_R_p,spearman_Taa_delta_R,spearman_Taa_delta_R_p,pearson_fluid_delta_R,pearson_fluid_delta_R_p,spearman_fluid_delta_R,spearman_fluid_delta_R_p,pearson_trace_delta_R,pearson_trace_delta_R_p,spearman_trace_delta_R,spearman_trace_delta_R_p
MI_N20_lam0.57,0.57,20,5,0.15,0.02,0.0,12,0.00015979341027679762,0.0002708799728472543,1.6951886337367112,0.00015979341027679762,0.0004306733831240519,0.016831300839171674,0.015150920022377388,0.016831300839171674,2.743078203718808,2.4937447500541965,2.743078203718808,-0.583565977168813,0.53739330063003,0.3932272772794623,0.1838257384181345,0.4378634997030312,0.17880056714793288,0.45070327030887547,0.18542837770948822,0.433809474148477,0.16716872209340347,0.4811555917057852,0.1838257384181345,0.4378634997030312,0.17880056714793288,0.45070327030887547,0.1849187769410671,0.4350964016629513,0.16716872209340347,0.4811555917057852,0.2653333553623296,0.25821694545397605,0.4911357350772334,0.027875323001895012,0.25555693791831663,0.27682421141703184,0.4774097739063865,0.0332803134561997,0.2653333553623296,0.25821694545397605,0.4911357350772334,0.027875323001895012,0.2591507719965685,0.2698896161055165,0.4774097739063865,0.0332803134561997
MI_N20_lam0.57,0.57,20,5,0.15,0.02,0.5,12,0.00015979341027679762,0.0002708799728472543,1.6951886337367112,0.00029523339670042484,0.0004306733831240519,0.016831300839171674,0.015150920022377388,0.016082229317654087,2.743078203718808,2.4937447500541965,2.626213468571648,-0.583565977168813,0.53739330063003,0.3932272772794623,0.1838257384181345,0.4378634997030312,0.17880056714793288,0.45070327030887547,0.18542837770948822,0.433809474148477,0.16716872209340347,0.4811555917057852,0.1846528231814621,0.4357688304096381,0.16716872209340347,0.4811555917057852,0.1849187769410671,0.4350964016629513,0.16716872209340347,0.4811555917057852,0.2653333553623296,0.25821694545397605,0.4911357350772334,0.027875323001895012,0.25555693791831663,0.27682421141703184,0.4774097739063865,0.0332803134561997,0.2608139070151319,0.26671765834200983,0.4774097739063865,0.0332803134561997,0.2591507719965685,0.2698896161055165,0.4774097739063865,0.0332803134561997
MI_N20_lam0.57,0.57,20,5,0.15,0.02,1.0,12,0.00015979341027679762,0.0002708799728472543,1.6951886337367112,0.0004306733831240519,0.0004306733831240519,0.016831300839171674,0.015150920022377388,0.015795267327040414,2.743078203718808,2.4937447500541965,2.5839090994349205,-0.583565977168813,0.53739330063003,0.3932272772794623,0.1838257384181345,0.4378634997030312,0.17880056714793288,0.45070327030887547,0.18542837770948822,0.433809474148477,0.16716872209340347,0.4811555917057852,0.1849187769410671,0.4350964016629513,0.16716872209340347,0.4811555917057852,0.1849187769410671,0.4350964016629513,0.16716872209340347,0.4811555917057852,0.2653333553623296,0.25821694545397605,0.4911357350772334,0.027875323001895012,0.25555693791831663,0.27682421141703184,0.4774097739063865,0.0332803134561997,0.2591507719965685,0.2698896161055165,0.4774097739063865,0.0332803134561997,0.2591507719965685,0.2698896161055165,0.4774097739063865,0.0332803134561997
MI_N20_lam0.57,0.57,20,5,0.15,0.02,3.0,12,0.00015979341027679762,0.0002708799728472543,1.6951886337367112,0.0009724333288185605,0.0004306733831240519,0.016831300839171674,0.015150920022377388,0.01543960779702285,2.743078203718808,2.4937447500541965,2.5333264326141602,-0.583565977168813,0.53739330063003,0.3932272772794623,0.1838257384181345,0.4378634997030312,0.17880056714793288,0.45070327030887547,0.18542837770948822,0.433809474148477,0.16716872209340347,0.4811555917057852,0.1852141421599151,0.4343502517871379,0.16716872209340347,0.4811555917057852,0.1849187769410671,0.4350964016629513,0.16716872209340347,0.4811555917057852,0.2653333553623296,0.25821694545397605,0.4911357350772334,0.027875323001895012,0.25555693791831663,0.27682421141703184,0.4774097739063865,0.0332803134561997,0.25714292813345774,0.273750366390434,0.4774097739063865,0.0332803134561997,0.2591507719965685,0.2698896161055165,0.4774097739063865,0.0332803134561997
MI_N20_lam0.57,0.57,20,5,0.15,0.03,-3.0,12,0.0006368607359732701,0.0008536495128729839,1.3404021706070646,-0.0019240878026456816,0.001490510248846254,0.029245697651703085,0.02737112226000988,0.026721698244781576,5.508945552115224,4.79621217313333,4.5765192441245555,-0.5121583974632432,0.5493909612969882,0.3736240743013197,0.09296440400241085,0.6966654990928745,0.1645287236056704,0.4882065171947467,0.08498776905533106,0.7216537420124819,0.10534239249977988,0.6584858218358101,-0.08252235935119273,0.7294336929600924,-0.10534239249977988,0.6584858218358101,0.0883033495990407,0.7112324326983285,0.14898424082111725,0.5307308016302537,0.2984644058026384,0.20117825355469462,0.42415203057975576,0.06234370235460093,0.27202781847501517,0.24594425696677774,0.4168548960348432,0.06748038358686026,-0.26387190128133764,0.26094681551542814,-0.4168548960348432,0.06748038358686026,0.28300686428847843,0.2266391441208239,0.4063206567848652,0.07544819550133877
MI_N20_lam0.57,0.57,20,5,0.15,0.03,-1.0,12,0.0006368607359732701,0.0008536495128729839,1.3404021706070646,-0.0002167887768997137,0.001490510248846254,0.029245697651703085,0.02737112226000988,0.020913936200135756,5.508945552115224,4.79621217313333,3.163478316370275,-0.5121583974632432,0.5493909612969882,0.3736240743013197,0.09296440400241085,0.6966654990928745,0.1645287236056704,0.4882065171947467,0.08498776905533106,0.7216537420124819,0.10534239249977988,0.6584858218358101,-0.06627703716207223,0.7813041344069814,-0.0052671196249889935,0.9824171775279963,0.0883033495990407,0.7112324326983285,0.14898424082111725,0.5307308016302537,0.2984644058026384,0.20117825355469462,0.42415203057975576,0.06234370235460093,0.27202781847501517,0.24594425696677774,0.4168548960348432,0.06748038358686026,-0.2102695067412947,0.3735667379097908,-0.4582394073740425,0.04216020114518691,0.28300686428847843,0.2266391441208239,0.4063206567848652,0.07544819550133877
MI_N20_lam0.57,0.57,20,5,0.15,0.03,-0.5,12,0.0006368607359732701,0.0008536495128729839,1.3404021706070646,0.00021003597953677829,0.001490510248846254,0.029245697651703085,0.02737112226000988,0.032725953870077866,5.508945552115224,4.79621217313333,7.0514270230420015,-0.5121583974632432,0.5493909612969882,0.3736240743013197,0.09296440400241085,0.6966654990928745,0.1645287236056704,0.4882065171947467,0.08498776905533106,0.7216537420124819,0.10534239249977988,0.6584858218358101,0.11045658056770644,0.6429393788870745,0.16102337139252065,0.4976466632035798,0.0883033495990407,0.7112324326983285,0.14898424082111725,0.5307308016302537,0.2984644058026384,0.20117825355469462,0.42415203057975576,0.06234370235460093,0.27202781847501517,0.24594425696677774,0.4168548960348432,0.06748038358686026,0.3568326377898485,0.12248964364084748,0.4213695699991195,0.06426627960863322,0.28300686428847843,0.2266391441208239,0.4063206567848652,0.07544819550133877
MI_N20_lam0.57,0.57,20,5,0.15,0.03,0.0,12,0.0006368607359732701,0.0008536495128729839,1.3404021706070646,0.0006368607359732701,0.001490510248846254,0.029245697651703085,0.02737112226000988,0.029245697651703085,5.508945552115224,4.79621217313333,5.508945552115224,-0.5121583974632432,0.5493909612969882,0.3736240743013197,0.09296440400241085,0.6966654990928745,0.1645287236056704,0.4882065171947467,0.08498776905533106,0.7216537420124819,0.10534239249977988,0.6584858218358101,0.09296440400241085,0.6966654990928745,0.1645287236056704,0.4882065171947467,0.0883033495990407,0.7112324326983285,0.14898424082111725,0.5307308016302537,0.2984644058026384,0.20117825355469462,0.42415203057975576,0.06234370235460093,0.27202781847501517,0.24594425696677774,0.4168548960348432,0.06748038358686026,0.2984644058026384,0.20117825355469462,0.42415203057975576,0.06234370235460093,0.28300686428847843,0.2266391441208239,0.4063206567848652,0.07544819550133877
MI_N20_lam0.57,0.57,20,5,0.15,0.03,0.5,12,0.0006368607359732701,0.0008536495128729839,1.3404021706070646,0.0010636854924097622,0.001490510248846254,0.029245697651703085,0.02737112226000988,0.028508298370075163,5.508945552115224,4.79621217313333,5.214905373302452,-0.5121583974632432,0.5493909612969882,0.3736240743013197,0.09296440400241085,0.6966654990928745,0.1645287236056704,0.4882065171947467,0.08498776905533106,0.7216537420124819,0.10534239249977988,0.6584858218358101,0.08967399467313153,0.7069385598961523,0.14898424082111725,0.5307308016302537,0.0883033495990407,0.7112324326983285,0.14898424082111725,0.5307308016302537,0.2984644058026384,0.20117825355469462,0.42415203057975576,0.06234370235460093,0.27202781847501517,0.24594425696677774,0.4168548960348432,0.06748038358686026,0.28754939686001046,0.2189492446454173,0.4063206567848652,0.07544819550133877,0.28300686428847843,0.2266391441208239,0.4063206567848652,0.07544819550133877
MI_N20_lam0.57,0.57,20,5,0.15,0.03,1.0,12,0.0006368607359732701,0.0008536495128729839,1.3404021706070646,0.001490510248846254,0.001490510248846254,0.029245697651703085,0.02737112226000988,0.02818734304648649,5.508945552115224,4.79621217313333,5.09237466909845,-0.5121583974632432,0.5493909612969882,0.3736240743013197,0.09296440400241085,0.6966654990928745,0.1645287236056704,0.4882065171947467,0.08498776905533106,0.7216537420124819,0.10534239249977988,0.6584858218358101,0.0883033495990407,0.7112324326983285,0.14898424082111725,0.5307308016302537,0.0883033495990407,0.7112324326983285,0.14898424082111725,0.5307308016302537,0.2984644058026384,0.20117825355469462,0.42415203057975576,0.06234370235460093,0.27202781847501517,0.24594425696677774,0.4168548960348432,0.06748038358686026,0.28300686428847843,0.2266391441208239,0.4063206567848652,0.07544819550133877,0.28300686428847843,0.2266391441208239,0.4063206567848652,0.07544819550133877
MI_N20_lam0.57,0.57,20,5,0.15,0.03,3.0,12,0.0006368607359732701,0.0008536495128729839,1.3404021706070646,0.0031978092745922216,0.001490510248846254,0.029245697651703085,0.02737112226000988,0.027754552517845307,5.508945552115224,4.79621217313333,4.932557848178071,-0.5121583974632432,0.5493909612969882,0.3736240743013197,0.09296440400241085,0.6966654990928745,0.1645287236056704,0.4882065171947467,0.08498776905533106,0.7216537420124819,0.10534239249977988,0.6584858218358101,0.08651493296038953,0.7168476705494992,0.14898424082111725,0.5307308016302537,0.0883033495990407,0.7112324326983285,0.14898424082111725,0.5307308016302537,0.2984644058026384,0.20117825355469462,0.42415203057975576,0.06234370235460093,0.27202781847501517,0.24594425696677774,0.4168548960348432,0.06748038358686026,0.2770832117723605,0.23692839743891872,0.4063206567848652,0.07544819550133877,0.28300686428847843,0.2266391441208239,0.4063206567848652,0.07544819550133877
MI_N20_lam0.57,0.57,20,5,0.15,0.05,-3.0,12,0.003612486370379981,0.004217469494250693,1.1674700086984902,-0.009039922112372102,0.007829955864630674,0.04083573722893955,0.03980437288861468,0.03938467223453567,11.316835894456766,10.643816398436373,10.366626632326131,-0.3855079372151775,0.4945265921619484,0.2743523985617721,0.1558605721269693,0.5117101991468236,0.19547192079405581,0.4088601586749774,0.1380691960405895,0.5615789638766018,0.19646230061588538,0.40644306436033356,-0.13135130452629384,0.5809495586627195,-0.2085059665540239,0.37767980143434166,0.14611396917383118,0.5387659529025762,0.19646230061588538,0.40644306436033356,0.4503214308968309,0.046320875058740295,0.41886840170154827,0.06603233304628717,0.4160233856295616,0.06808529013951634,0.41927012047144885,0.06574624917614312,-0.4027931898398489,0.07826693371319321,-0.4313137864095874,0.05759503458883824,0.43167171445771846,0.0573651315821746,0.41927012047144885,0.06574624917614312
MI_N20_lam0.57,0.57,20,5,0.15,0.05,-1.0,12,0.003612486370379981,0.004217469494250693,1.1674700086984902,-0.0006049831238707128,0.007829955864630674,0.04083573722893955,0.03980437288861468,0.03298129534161797,11.316835894456766,10.643816398436373,6.7519645886366035,-0.3855079372151775,0.4945265921619484,0.2743523985617721,0.1558605721269693,0.5117101991468236,0.19547192079405581,0.4088601586749774,0.1380691960405895,0.5615789638766018,0.19646230061588538,0.40644306436033356,-0.06224738798774676,0.794318793902254,-0.1768913434664102,0.4556320260930124,0.14611396917383118,0.5387659529025762,0.19646230061588538,0.40644306436033356,0.4503214308968309,0.046320875058740295,0.41886840170154827,0.06603233304628717,0.4160233856295616,0.06808529013951634,0.41927012047144885,0.06574624917614312,-0.2596653230054672,0.268905741857066,-0.4418519941054586,0.05111329935717614,0.43167171445771846,0.0573651315821746,0.41927012047144885,0.06574624917614312
MI_N20_lam0.57,0.57,20,5,0.15,0.05,-0.5,12,0.003612486370379981,0.004217469494250693,1.1674700086984902,0.001503751623254634,0.007829955864630674,0.04083573722893955,0.03980437288861468,0.04223963909560804,11.316835894456766,10.643816398436373,12.1637836745114,-0.3855079372151775,0.4945265921619484,0.2743523985617721,0.1558605721269693,0.5117101991468236,0.19547192079405581,0.4088601586749774,0.1380691960405895,0.5615789638766018,0.19646230061588538,0.40644306436033356,0.1824596157327982,0.4413348909792735,0.1497930951055984,0.5284765504910204,0.14611396917383118,0.5387659529025762,0.19646230061588538,0.40644306436033356,0.4503214308968309,0.046320875058740295,0.41886840170154827,0.06603233304628717,0.4160233856295616,0.06808529013951634,0.41927012047144885,0.06574624917614312,0.4991526917544861,0.025054031947759865,0.3726009149611618,0.10568201640204218,0.43167171445771846,0.0573651315821746,0.41927012047144885,0.06574624917614312
MI_N20_lam0.57,0.57,20,5,0.15,0.05,0.0,12,0.003612486370379981,0.004217469494250693,1.1674700086984902,0.003612486370379981,0.007829955864630674,0.04083573722893955,0.03980437288861468,0.04083573722893955,11.316835894456766,10.643816398436373,11.316835894456766,-0.3855079372151775,0.4945265921619484,0.2743523985617721,0.1558605721269693,0.5117101991468236,0.19547192079405581,0.4088601586749774,0.1380691960405895,0.5615789638766018,0.19646230061588538,0.40644306436033356,0.1558605721269693,0.5117101991468236,0.19547192079405581,0.4088601586749774,0.14611396917383118,0.5387659529025762,0.19646230061588538,0.40644306436033356,0.4503214308968309,0.046320875058740295,0.41886840170154827,0.06603233304628717,0.4160233856295616,0.06808529013951634,0.41927012047144885,0.06574624917614312,0.4503214308968309,0.046320875058740295,0.41886840170154827,0.06603233304628717,0.43167171445771846,0.0573651315821746,0.41927012047144885,0.06574624917614312
MI_N20_lam0.57,0.57,20,5,0.15,0.05,0.5,12,0.003612486370379981,0.004217469494250693,1.1674700086984902,0.005721221117505327,0.007829955864630674,0.04083573722893955,0.03980437288861468,0.04045865518244902,11.316835894456766,10.643816398436373,11.07332965926571,-0.3855079372151775,0.4945265921619484,0.2743523985617721,0.1558605721269693,0.5117101991468236,0.19547192079405581,0.4088601586749774,0.1380691960405895,0.5615789638766018,0.19646230061588538,0.40644306436033356,0.1491522300232071,0.5302622544377295,0.19646230061588538,0.40644306436033356,0.14611396917383118,0.5387659529025762,0.19646230061588538,0.40644306436033356,0.4503214308968309,0.046320875058740295,0.41886840170154827,0.06603233304628717,0.4160233856295616,0.06808529013951634,0.41927012047144885,0.06574624917614312,0.43752303617264465,0.053704702898686715,0.41927012047144885,0.06574624917614312,0.43167171445771846,0.0573651315821746,0.41927012047144885,0.06574624917614312
MI_N20_lam0.57,0.57,20,5,0.15,0.05,1.0,12,0.003612486370379981,0.004217469494250693,1.1674700086984902,0.007829955864630674,0.007829955864630674,0.04083573722893955,0.03980437288861468,0.04028349190842476,11.316835894456766,10.643816398436373,10.958984758358437,-0.3855079372151775,0.4945265921619484,0.2743523985617721,0.1558605721269693,0.5117101991468236,0.19547192079405581,0.4088601586749774,0.1380691960405895,0.5615789638766018,0.19646230061588538,0.40644306436033356,0.14611396917383118,0.5387659529025762,0.19646230061588538,0.40644306436033356,0.14611396917383118,0.5387659529025762,0.19646230061588538,0.40644306436033356,0.4503214308968309,0.046320875058740295,0.41886840170154827,0.06603233304628717,0.4160233856295616,0.06808529013951634,0.41927012047144885,0.06574624917614312,0.43167171445771846,0.0573651315821746,0.41927012047144885,0.06574624917614312,0.43167171445771846,0.0573651315821746,0.41927012047144885,0.06574624917614312
