geometry,N_actual,k,epsilon,density,sigma,perturbation_strength,i,j,edge_distance_to_source,phi_edge,edge_weight_before,edge_weight_after,edge_factor,kappa_before,kappa_after,delta_kappa,abs_delta_kappa
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,144,175,0.4550068680800324,0.05471271044607584,0.8187307530779818,0.8120115062840139,0.9917930934330886,0.030000887603339965,0.03070383071940619,0.0007029431160662236,0.0007029431160662236
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,96,98,0.39528470752104744,0.0843542765984694,0.6703200460356393,0.661838391649721,0.9873468585102296,-0.043883866678744,-0.0416313988440149,0.0022524678347290994,0.0022524678347290994
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,230,246,0.39528470752104744,0.10299324814852116,0.9048374180359596,0.8908585963264829,0.9845510127777218,-0.07081860655944516,-0.06912651306210993,0.0016920934973352342,0.0016920934973352342
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,148,165,0.22534695471649932,0.47473035435487143,0.8187307530779818,0.7604293019984907,0.9287904468467693,0.04407976061979424,0.042173876099367624,-0.001905884520426615,0.001905884520426615
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,47,79,0.5038911092686593,0.026519220870360665,0.6703200460356393,0.6676535912324418,0.9960221168694459,1.1102230246251565e-16,0.00010796310038052592,0.0001079631003804149,0.0001079631003804149
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,70,86,0.22534695471649932,0.44496260896622924,0.9048374180359596,0.8444445953030275,0.9332556086550656,-0.06460301798218704,-0.0637873399168547,0.000815678065332337,0.000815678065332337
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,9,249,0.4419417382415922,0.060429603227810436,0.9048374180359596,0.8966355731123212,0.9909355595158285,0.10890876663549598,0.11092753338305261,0.002018766747556633,0.002018766747556633
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,161,163,0.3365728004459065,0.1526107505771137,0.6703200460356393,0.6549753392327817,0.977108387413433,0.043883866678744,0.045276579414267326,0.001392712735523327,0.001392712735523327
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,121,154,0.08838834764831845,0.8418191005536821,0.6065306597126334,0.5299422955500053,0.8737271349169476,-0.024317802852825254,-0.028448218969033157,-0.004130416116207902,0.004130416116207902
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,7,21,0.4759858191164943,0.04689871394406465,0.6065306597126334,0.6022638335264082,0.9929651929083902,0.012638432368057173,0.012621275889516448,-1.7156478540725217e-05,1.7156478540725217e-05
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,211,228,0.4419417382415922,0.07817928841911637,0.8187307530779818,0.8091295849256093,0.9882731067371325,-0.05950833235151465,-0.059591666206817884,-8.333385530323589e-05,8.333385530323589e-05
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,178,210,0.4192627457812106,0.07637907447650265,0.6703200460356393,0.6626402823277521,0.9885431388285246,0.03860695894461441,0.03861932061450746,1.2361669893046212e-05,1.2361669893046212e-05
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,50,52,0.40019526483955303,0.0880469139894726,0.6703200460356393,0.6614671043198315,0.9867929629015791,0.0,0.0003462192701761957,0.0003462192701761957,0.0003462192701761957
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,118,136,0.0,0.8894003915357025,0.6065306597126334,0.5256133687786098,0.8665899412696446,0.012638432368057173,0.008440255987328782,-0.004198176380728391,0.004198176380728391
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,82,113,0.4192627457812106,0.09374211159288157,0.6065306597126334,0.5980020399945406,0.9859386832610678,-0.024317802852825032,-0.024748658004509094,-0.00043085515168406197,0.00043085515168406197
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,122,138,0.125,0.7987657680746933,0.9048374180359596,0.7964244447559273,0.880185134788796,0.011582357687650924,0.007771411420078644,-0.0038109462675722794,0.0038109462675722794
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,25,40,0.375,0.1236919434227427,0.8187307530779818,0.8035401933797546,0.9814462084865886,-0.06938648562000016,-0.06861904405310959,0.0007674415668905699,0.0007674415668905699
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,140,154,0.13975424859373686,0.6140648735943133,0.6065306597126334,0.5506632837795064,0.907890268960853,0.029519129535173105,0.027660067164156033,-0.0018590623710170728,0.0018590623710170728
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,182,197,0.22534695471649932,0.40427528681060315,0.8187307530779818,0.7690818615747925,0.9393587069784095,0.0216347745720723,0.022902507175763476,0.001267732603691174,0.001267732603691174
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,204,219,0.3535533905932738,0.19229002102369502,0.8187307530779818,0.7951156900196652,0.9711564968464458,0.008598816586398494,0.007334610500504879,-0.0012642060858936155,0.0012642060858936155
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,96,111,0.4550068680800324,0.052012241510377866,0.9048374180359596,0.8977780246887826,0.9921981637734433,0.03735175665245549,0.03978237694491482,0.002430620292459329,0.002430620292459329
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,29,252,0.5038911092686593,0.03174886715103074,0.6065306597126334,0.6036421605118969,0.9952376699273454,0.0521632810620164,0.052854424465720085,0.0006911434037036868,0.0006911434037036868
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,26,249,0.4419417382415922,0.07636810584216422,0.6065306597126334,0.5995827200700157,0.9885447841236754,0.05209869485131102,0.05371764137212598,0.0016189465208149567,0.0016189465208149567
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,18,49,0.5376453291901642,0.019493880189669337,0.6065306597126334,0.6047571143108635,0.9970759179715496,0.0,1.1997108097516751e-05,1.1997108097516751e-05,1.1997108097516751e-05
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,4,20,0.5038911092686593,0.02854492336022812,0.9048374180359596,0.9009631408232641,0.9957182614959658,0.01158235768765048,0.013223855676792629,0.0016414979891421488,0.0016414979891421488
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,97,130,0.375,0.11797505064100812,0.6065306597126334,0.5957973369183951,0.9823037424038488,0.013308888991231727,0.013525396162007541,0.00021650717077581483,0.00021650717077581483
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,140,155,0.19764235376052372,0.5279298119149276,0.8187307530779818,0.753895897205768,0.9208105282127609,0.038449822352933816,0.035867400372850855,-0.0025824219800829606,0.0025824219800829606
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,115,116,0.2576941016011038,0.3499733624913697,0.9048374180359596,0.8573370689812515,0.9475039956262945,2.220446049250313e-16,0.001585145188112036,0.001585145188111814,0.001585145188111814
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,208,238,0.5303300858899106,0.01950114470884403,0.6065306597126334,0.6047564533878225,0.9970748282936734,0.007722230907429073,0.007971346409786584,0.0002491155023575109,0.0002491155023575109
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,0,224,0.625,0.004199752136129703,0.6703200460356393,0.669897769328855,0.9993700371795805,0.04508179686401015,0.04523514420072183,0.00015334733671168443,0.00015334733671168443
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,231,245,0.3801726581436387,0.10613019318501747,0.6065306597126334,0.5968749772994427,0.9840804710222474,0.02261838766148161,0.023424649718198243,0.0008062620567166334,0.0008062620567166334
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,156,188,0.2576941016011038,0.3569598644044584,0.6703200460356393,0.6344284431245686,0.9464560203393313,-0.010835059979309669,-0.012259861207209788,-0.0014248012279001188,0.0014248012279001188
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,171,185,0.19764235376052372,0.5642882182368247,0.6065306597126334,0.5551919439213462,0.9153567672644762,0.012638432368056951,0.010104792673844232,-0.0025336396942127193,0.0025336396942127193
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,67,82,0.40019526483955303,0.11706706407483428,0.8187307530779818,0.8043537922483892,0.9824399403887749,0.011776682916757153,0.011013432659226052,-0.0007632502575311007,0.0007632502575311007
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,205,219,0.3644344934278313,0.15570921382026948,0.6065306597126334,0.5923642978853718,0.9766436179269595,0.012391072992495422,0.011390805324946629,-0.0010002676675487931,0.0010002676675487931
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,10,24,0.4375,0.059833428229848315,0.6065306597126334,0.6010870384080657,0.9910249857655228,0.012638432368057173,0.01270380283573036,6.5370467673187e-05,6.5370467673187e-05
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,192,208,0.5590169943749475,0.014997102929564821,0.9048374180359596,0.9028019270520385,0.9977504345605652,-0.07439757818967907,-0.07418906458038244,0.00020851360929663443,0.00020851360929663443
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,34,65,0.5038911092686593,0.03304896513950733,0.6065306597126334,0.6035238781183007,0.9950426552290739,0.03131524856909629,0.03122710542580498,-8.814314329130823e-05,8.814314329130823e-05
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,82,115,0.31868871959954903,0.18896550879793853,0.6065306597126334,0.5893386535055113,0.9716551736803092,0.009691172261609537,0.00991494139927196,0.0002237691376624218,0.0002237691376624218
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,184,202,0.1875,0.5027537963966078,0.6065306597126334,0.5607903209424135,0.9245869305405088,0.027344045932562233,0.02608443977996633,-0.0012596061525959046,0.0012596061525959046
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,184,186,0.1875,0.5798369641913947,0.6703200460356393,0.6120185949561481,0.9130244553712907,0.0,-0.0031552754990840093,-0.0031552754990840093,0.0031552754990840093
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,141,173,0.3125,0.26053754247699396,0.6703200460356393,0.6441235154155607,0.960919368628451,1.1102230246251565e-16,-0.0015120183509531593,-0.0015120183509532703,0.0015120183509532703
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,29,30,0.5376453291901642,0.019493880189669337,0.9048374180359596,0.9021915992032112,0.9970759179715496,0.08776773335748811,0.08778323689059564,1.5503533107530387e-05,1.5503533107530387e-05
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,137,153,0.0625,0.9280334212683368,0.9048374180359596,0.7788795133232317,0.8607949868097495,-0.05397162894971297,-0.05959228952217166,-0.005620660572458691,0.005620660572458691
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,12,13,0.5590169943749475,0.014997102929564821,0.9048374180359596,0.9028019270520385,0.9977504345605652,1.1102230246251565e-16,9.421316958091452e-05,9.42131695808035e-05,9.42131695808035e-05
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,31,46,0.5303300858899106,0.017385152759108468,0.8187307530779818,0.8165956891963557,0.9973922270861337,0.005629938266860535,0.0063832629977230715,0.0007533247308625368,0.0007533247308625368
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,107,123,0.19764235376052372,0.5642882182368247,0.9048374180359596,0.8282490538733315,0.9153567672644762,0.0,-0.0027626290818998367,-0.0027626290818998367,0.0027626290818998367
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,105,122,0.13975424859373686,0.7788007830714049,0.8187307530779818,0.7230865303347158,0.8831798825392893,0.0,-0.004318926011777524,-0.004318926011777524,0.004318926011777524
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,141,158,0.3125,0.22187098158690893,0.8187307530779818,0.7914828637018616,0.9667193527619636,0.03844982235293415,0.03917899027122551,0.0007291679182913624,0.0007291679182913624
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,188,202,0.2795084971874737,0.32719211901581624,0.6065306597126334,0.5767628519427178,0.9509211821476276,-0.014016886957206598,-0.015472504329794745,-0.0014556173725881472,0.0014556173725881472
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,4,35,0.4881406047441659,0.03283728163993757,0.6065306597126334,0.6035431369981973,0.9950744077540093,-0.019991639684571627,-0.019465445993460007,0.0005261936911116205,0.0005261936911116205
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,177,209,0.4759858191164943,0.03987337326337332,0.6703200460356393,0.6663108578254142,0.994018994010494,0.0386069589446143,0.03895807203188373,0.0003511130872694279,0.0003511130872694279
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,88,102,0.1767766952966369,0.6539740988287064,0.6065306597126334,0.5470323584730009,0.9019038851756941,-0.01738247847173735,-0.02141220957785106,-0.00402973110611371,0.00402973110611371
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,160,161,0.4550068680800324,0.052012241510377866,0.9048374180359596,0.8977780246887826,0.9921981637734433,0.0,0.002243087489310458,0.002243087489310458,0.002243087489310458
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,95,96,0.4759858191164943,0.044198245008366666,0.8187307530779818,0.813302783714918,0.993370263248745,1.1102230246251565e-16,0.0006130872588684388,0.0006130872588683278,0.0006130872588683278
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,254,255,0.5762215285808054,0.010855408489961806,0.9048374180359596,0.9033640610674922,0.9983716887265057,1.1102230246251565e-16,0.0001243806285886606,0.0001243806285885496,0.0001243806285885496
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,219,235,0.3644344934278313,0.14404137430729952,0.9048374180359596,0.8852873142531744,0.9783937938539051,-0.16703065316959131,-0.16581881264459852,0.001211840524992791,0.001211840524992791
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,230,231,0.3801726581436387,0.1462862247751202,0.9048374180359596,0.8849826305479975,0.978057066283732,0.0,-0.0007577719770264224,-0.0007577719770264224,0.0007577719770264224
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,41,72,0.25,0.3032830652154247,0.6065306597126334,0.5789380880689162,0.9545075402176862,0.016129272430744357,0.017796724924168172,0.0016674524934238155,0.0016674524934238155
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,105,123,0.13975424859373686,0.6926657213920191,0.6065306597126334,0.5435122101691992,0.8961001417911971,-0.010399878670180662,-0.013844624681069284,-0.003444746010888622,0.003444746010888622
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,16,31,0.6187184335382291,0.005482049922918238,0.9048374180359596,0.90409336345129,0.9991776925115623,-0.05041597670503273,-0.05006725468492901,0.00034872202010372,0.00034872202010372
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,145,162,0.39528470752104744,0.10871014093025574,0.8187307530779818,0.8053801027453256,0.9836934788604617,3.3306690738754696e-16,0.00013425036015168867,0.0001342503601513556,0.0001342503601513556
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,194,196,0.3535533905932738,0.13808504810449468,0.6703200460356393,0.6564358696653035,0.9792872427843258,0.018466958631220276,0.01931981523180404,0.0008528566005837623,0.0008528566005837623
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,40,58,0.3365728004459065,0.1999345881576922,0.6065306597126334,0.5883406910644347,0.9700098117763462,-0.022582417806827904,-0.023763666277953677,-0.0011812484711257731,0.0011812484711257731
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,180,212,0.3125,0.2076198502239972,0.6703200460356393,0.6494442839016299,0.9688570224664004,0.03040137166521162,0.030609655638862532,0.00020828397365091345,0.00020828397365091345
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,125,143,0.31868871959954903,0.1794126897666916,0.6065306597126334,0.590207765149882,0.9730880965349963,-0.0033492129562469053,-0.001919165638837983,0.0014300473174089223,0.0014300473174089223
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,222,254,0.4881406047441659,0.030811579150070118,0.6703200460356393,0.6672220031624935,0.9953782631274894,-0.11756341133185133,-0.11683962928942249,0.0007237820424288444,0.0007237820424288444
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,30,62,0.4881406047441659,0.030811579150070118,0.6703200460356393,0.6672220031624935,0.9953782631274894,-0.01615075449554637,-0.015854989533552688,0.0002957649619936831,0.0002957649619936831
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,169,185,0.13975424859373686,0.6926657213920191,0.9048374180359596,0.8108249386000042,0.8961001417911971,0.01158235768765048,0.010883841002195305,-0.000698516685455175,0.000698516685455175
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,94,109,0.3365728004459065,0.16998475632783105,0.8187307530779818,0.7978549909439725,0.9745022865508254,0.030000887603340076,0.03189083908827417,0.0018899514849340937,0.0018899514849340937
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,184,201,0.1875,0.53252154178525,0.8187307530779818,0.753331988637569,0.9201217687322125,0.07833064110741306,0.07842364192716889,9.300081975582852e-05,9.300081975582852e-05
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,155,156,0.19764235376052372,0.51697279583068,0.9048374180359596,0.83467096856982,0.922454080625398,0.0,0.000480399960253286,0.000480399960253286,0.000480399960253286
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,58,60,0.3365728004459065,0.181652595840801,0.6703200460356393,0.6520552395746645,0.9727521106238799,0.0,-0.0005886393537331003,-0.0005886393537331003,0.0005886393537331003
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,212,227,0.40019526483955303,0.0880469139894726,0.8187307530779818,0.8079177456484629,0.9867929629015791,-0.1240054122500065,-0.12214855103340905,0.0018568612165974496,0.0018568612165974496
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,78,92,0.3125,0.18038918753726205,0.6065306597126334,0.5901189237743332,0.9729416218694107,0.008793277291837764,0.011021595375823368,0.002228318083985603,0.002228318083985603
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,39,71,0.2576941016011038,0.2923260491311772,0.6703200460356393,0.6409272444289852,0.9561510926303234,0.02194193333937211,0.02379119114417838,0.0018492578048062702,0.0018492578048062702
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,81,98,0.39528470752104744,0.09517925164650996,0.8187307530779818,0.80704182602129,0.9857231122530236,-0.08971961804586304,-0.08765506006041313,0.0020645579854499108,0.0020645579854499108
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,146,161,0.3801726581436387,0.11394418968702867,0.8187307530779818,0.8047373112432836,0.9829083715469457,0.0,0.001265613445273761,0.001265613445273761,0.001265613445273761
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,32,47,0.5762215285808054,0.01050109045404237,0.9048374180359596,0.9034121511000099,0.9984248364318936,-0.05041597670503273,-0.04986257463703003,0.0005534020680026952,0.0005534020680026952
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,40,71,0.2576941016011038,0.29635691008515663,0.6065306597126334,0.5795682268849812,0.9555464634872265,0.016129272430744357,0.017127837337467477,0.0009985649067231206,0.0009985649067231206
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,163,164,0.2795084971874737,0.30122486463262005,0.9048374180359596,0.8639534887215979,0.954816270305107,0.0,0.0009911327490267352,0.0009911327490267352,0.0009911327490267352
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,229,244,0.4192627457812106,0.0720867161967932,0.8187307530779818,0.809877811362174,0.989186992570481,0.00931330370389627,0.0108642630501401,0.0015509593462438298,0.0015509593462438298
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,190,206,0.4192627457812106,0.08983640138809915,0.9048374180359596,0.8926443174143122,0.9865245397917851,0.08660147966505027,0.08692493982460892,0.0003234601595586417,0.0003234601595586417
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,44,61,0.4419417382415922,0.07817928841911637,0.8187307530779818,0.8091295849256093,0.9882731067371325,0.0,-0.0004996525483007552,-0.0004996525483007552,0.0004996525483007552
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,103,119,0.08838834764831845,0.8418191005536821,0.9048374180359596,0.7905810048262074,0.8737271349169476,0.0,-0.0037689260417606008,-0.0037689260417606008,0.0037689260417606008
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,155,188,0.19764235376052372,0.4465177282864118,0.6065306597126334,0.5659066558659919,0.9330223407570383,0.009691172261609537,0.009207701511163235,-0.00048347075044630206,0.00048347075044630206
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,181,199,0.2576941016011038,0.41699229584466296,0.6065306597126334,0.568592867868571,0.9374511556233005,0.027344045932562233,0.025519452621023953,-0.0018245933115382806,0.0018245933115382806
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,210,211,0.4419417382415922,0.06472196150751988,0.9048374180359596,0.8960529901548566,0.990291705773872,1.1102230246251565e-16,0.00031501605269679267,0.00031501605269668165,0.00031501605269668165
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,5,244,0.5038911092686593,0.032382668305238727,0.8187307530779818,0.8147538501167484,0.9951425997542142,0.07833064110741272,0.07873627249821791,0.0004056313908051834,0.0004056313908051834
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,187,203,0.2651650429449553,0.3465372283003947,0.9048374180359596,0.8578034403996595,0.9480194157549408,0.10890876663549576,0.10984020155280672,0.0009314349173109582,0.0009314349173109582
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,141,172,0.2795084971874737,0.32719211901581624,0.6065306597126334,0.5767628519427178,0.9509211821476276,0.0,-0.0018332086811123638,-0.0018332086811123638,0.0018332086811123638
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,89,122,0.13975424859373686,0.6926657213920191,0.6065306597126334,0.5435122101691992,0.8961001417911971,0.014143992324036847,0.01095778070433906,-0.0031862116196977874,0.0031862116196977874
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,142,159,0.375,0.1236919434227427,0.8187307530779818,0.8035401933797546,0.9814462084865886,0.03844982235293393,0.039327817142526755,0.0008779947895928286,0.0008779947895928286
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,68,99,0.3365728004459065,0.21823340304422656,0.6065306597126334,0.5866758722246713,0.967264989543366,-0.010359575651721187,-0.011465631051282177,-0.00110605539956099,0.00110605539956099
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,52,70,0.2795084971874737,0.2483071723796233,0.6065306597126334,0.5839397727514147,0.9627539241430565,0.012638432368057173,0.013351620644488471,0.000713188276431298,0.000713188276431298
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,54,55,0.31868871959954903,0.2535510405639052,0.9048374180359596,0.8704240477033334,0.9619673439154142,2.220446049250313e-16,-0.001406323646157448,-0.00140632364615767,0.00140632364615767
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,99,130,0.3365728004459065,0.1999345881576922,0.6065306597126334,0.5883406910644347,0.9700098117763462,0.013308888991231616,0.01269182117966361,-0.0006170678115680062,0.0006170678115680062
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,178,192,0.4192627457812106,0.061857431725299256,0.6065306597126334,0.6009028953817622,0.9907213852412051,0.00999279831074118,0.011825727465713531,0.0018329291549723514,0.0018329291549723514
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,177,178,0.4192627457812106,0.08021122230913579,0.9048374180359596,0.8939507007422036,0.9879683166536296,1.1102230246251565e-16,0.0016132049906592005,0.0016132049906590895,0.0016132049906590895
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,153,154,0.08838834764831845,0.8418191005536821,0.9048374180359596,0.7905810048262074,0.8737271349169476,0.0,-0.0029816717461246256,-0.0029816717461246256,0.0029816717461246256
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,219,251,0.3644344934278313,0.11885337205457096,0.6703200460356393,0.6583695763615727,0.9821719941918143,-0.09621204661014549,-0.09480537425976299,0.0014066723503824985,0.0014066723503824985
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,77,108,0.2795084971874737,0.2483071723796233,0.6065306597126334,0.5839397727514147,0.9627539241430565,0.0,0.0009346246364312361,0.0009346246364312361,0.0009346246364312361
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,234,248,0.39528470752104744,0.11081443486799161,0.6065306597126334,0.5964488068697086,0.9833778347698012,0.02261838766148161,0.022532105019778648,-8.628264170296163e-05,8.628264170296163e-05
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,122,124,0.13975424859373686,0.6031078575100658,0.6703200460356393,0.6096787530140488,0.9095338213734901,0.0,-0.000704603256675318,-0.000704603256675318,0.000704603256675318
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,216,230,0.3125,0.21092004004840142,0.6065306597126334,0.5873412390570576,0.9683619939927398,-0.0735936589486641,-0.07329402297591958,0.00029963597274451637,0.00029963597274451637
flat_torus2d,256,16,0.009765625000000002,0.07352941176470588,0.19764235376052372,-0.15,135,166,0.0625,0.8107747352681767,0.6065306597126334,0.5327666994535519,0.8783837897097735,-0.01962546180184166,-0.022854324516450086,-0.003228862714608427,0.003228862714608427
