mode,omega2,omega,k2_line,k_line
0,0.002201191979756814,0.0469168624244718,2.069110796892422e-08,0.00014384404043589786
1,2.554274938522391,1.5982099169140425,2.552139859658693,1.5975418178121952
2,2.5542749385224552,1.5982099169140627,2.5521398596586953,1.5975418178121958
3,4.792692346126361,2.1892218585895677,4.790630636643914,2.1887509307008677
4,9.138528794042559,3.0229999659349254,9.136479636204202,3.0226610190698198
5,9.177973311082324,3.0295170095383726,9.175875813345428,3.0291708128373065
6,10.869266650679075,3.296857086784181,10.86727076051403,3.2965543769994192
7,10.869266650679174,3.296857086784196,10.867270760514023,3.2965543769994183
8,16.425518502990197,4.052840794182544,16.423567259488387,4.05260006162567
9,17.319183063825488,4.161632259561804,17.317204394032686,4.161394525160127
10,17.31918306382569,4.161632259561829,17.317204394032675,4.1613945251601265
11,18.160402404731933,4.261502364745552,18.158577333996075,4.261288224703426
12,18.449824297406543,4.295325866265159,18.447850231283383,4.2950960677595305
13,22.98065274957694,4.793814008655002,22.978792557558332,4.793619984683635
14,22.98065274957724,4.793814008655033,22.978792557558343,4.793619984683636
15,24.16790834872574,4.916086690521816,24.1661473689951,4.915907583447344
16,24.7386557912914,4.973796918983665,24.736723513618514,4.9736026694558655
17,24.82804014155561,4.982774341825607,24.8262066963748,4.98259036008127
18,24.828040141555633,4.982774341825609,24.8262066963748,4.98259036008127
19,26.699181358981885,5.16712505741654,26.697306287812836,5.166943611828257
20,27.47637588981712,5.241791286365484,27.474337702931926,5.24159686573967
21,27.619163963055822,5.255393797143638,27.617159659944157,5.255203103586402
22,27.61916396305614,5.255393797143668,27.617159659944168,5.255203103586403
23,28.173683750302526,5.307888822338174,28.17181542729744,5.30771282449394
24,28.22960623183236,5.313154075672223,28.227704736860893,5.312975130457595
25,28.229606231832385,5.313154075672226,28.2277047368609,5.312975130457595
26,28.240830816277544,5.314210272117348,28.238923442541793,5.314030809333137
27,28.335960607929298,5.323153257978705,28.334086162046628,5.322977189698133
28,28.604740905713445,5.348340014033648,28.60286608609341,5.348164739991973
29,28.786042106627427,5.365262538462347,28.784096025128036,5.365081176005451
30,28.786042106627484,5.3652625384623525,28.784096025128044,5.365081176005452
31,28.985502043639688,5.383818537398868,28.9834384800426,5.383626889007317
32,29.29805848917549,5.412768098595716,29.296187365013555,5.412595252280883
33,29.308993749443342,5.413778140027844,29.307033394184657,5.4135970845810695
