tag,quantity,n,mean,median,std,min,max
measured_n_only,ds_mean,61,1.6883252140279879,1.688306011365568,0.0002528329442455126,1.687863520004441,1.6888886415274484
measured_n_only,dw_discrete_fixed,61,4.768672611605316,4.767823518569889,0.009038026803575166,4.7528897042124285,4.791156672794799
measured_n_only,dw_discrete_adaptive,61,2.1649760119588755,2.164913006973821,0.003977489416084838,2.157107887804191,2.1737079452254777
measured_n_only,dw_heat_norm_adaptive,61,2.140465776019157,2.140773535331807,0.005972045012277947,2.1265798967443397,2.1516435364368127
measured_n_only,dw_heat_raw_adaptive,61,2.6649782152684702,2.6622608548622573,0.013544925216265035,2.6438737356576736,2.7060495355663354
measured_n_only,alpha_eff_dw_discrete_fixed,61,1.476765524784231,1.4760317837415737,0.00759220021160168,1.463568363568065,1.4957312193081655
measured_n_only,alpha_eff_dw_discrete_adaptive,61,-0.2753473304360118,-0.27538828372281365,0.0008795124566587057,-0.2770097091170851,-0.2733111000774464
measured_n_only,alpha_eff_dw_heat_norm_adaptive,61,-0.28199210739281144,-0.2819405131171422,0.0018047256613225252,-0.28602287205973465,-0.27849731828459756
measured_n_only,alpha_eff_dw_heat_raw_adaptive,61,-0.06794275654254281,-0.06912276039453014,0.006972500481708523,-0.0787128181661072,-0.046476242088214104
