0,1,2,3,4,5,6,7,8,9,10,11
0.0,0.18429693458601848,0.16561305265634046,0.1842969345860182,0.0603406333220492,0.050436432349201255,0.04630350895310931,0.05043643234920103,0.008112586822930534,0.007190591541713587,0.006734572630962887,0.007190591541713698
0.18429693458601848,0.0,0.18429693458601892,0.16561305265634008,0.05043643234920181,0.06034063332204914,0.05043643234920148,0.046303508953109807,0.007190591541714142,0.00811258682293059,0.007190591541713698,0.006734572630963387
0.16561305265634046,0.18429693458601892,0.0,0.18429693458601853,0.046303508953110084,0.050436432349201143,0.060340633322049475,0.05043643234920148,0.006734572630963831,0.007190591541714031,0.008112586822930312,0.007190591541713698
0.1842969345860182,0.16561305265634008,0.18429693458601853,0.0,0.050436432349201366,0.04630350895310931,0.05043643234920059,0.06034063332204903,0.0071905915417143085,0.006734572630962721,0.007190591541713531,0.008112586822930257
0.0603406333220492,0.05043643234920181,0.046303508953110084,0.050436432349201366,0.0,0.021251390912772256,0.018862745593441033,0.021251390912772422,0.007666320051574513,0.004265058125608928,0.003813561179443703,0.0042650581256087755
0.050436432349201255,0.06034063332204914,0.050436432349201143,0.04630350895310931,0.021251390912772256,0.0,0.021251390912771367,0.018862745593440977,0.004265058125609386,0.007666320051573458,0.004265058125608498,0.003813561179443592
0.04630350895310931,0.05043643234920148,0.060340633322049475,0.05043643234920059,0.018862745593441033,0.021251390912771367,0.0,0.021251390912771284,0.003813561179443231,0.004265058125608706,0.007666320051573194,0.004265058125608567
0.05043643234920103,0.046303508953109807,0.05043643234920148,0.06034063332204903,0.021251390912772422,0.018862745593440977,0.021251390912771284,0.0,0.00426505812560922,0.0038135611794426066,0.0042650581256085535,0.0076663200515735
0.008112586822930534,0.007190591541714142,0.006734572630963831,0.0071905915417143085,0.007666320051574513,0.004265058125609386,0.003813561179443231,0.00426505812560922,0.0,0.00147681291815625,0.0012973913760262294,0.0014768129181565656
0.007190591541713587,0.00811258682293059,0.007190591541714031,0.006734572630962721,0.004265058125608928,0.007666320051573458,0.004265058125608706,0.0038135611794426066,0.00147681291815625,0.0,0.0014768129181557677,0.001297391376025775
0.006734572630962887,0.007190591541713698,0.008112586822930312,0.007190591541713531,0.003813561179443703,0.004265058125608498,0.007666320051573194,0.0042650581256085535,0.0012973913760262294,0.0014768129181557677,0.0,0.00147681291815608
0.007190591541713698,0.006734572630963387,0.007190591541713698,0.008112586822930257,0.0042650581256087755,0.003813561179443592,0.004265058125608567,0.0076663200515735,0.0014768129181565656,0.001297391376025775,0.00147681291815608,0.0
