mode,omega2,omega,k2_line,k_line
115,14.819997112519932,3.849674935954974,14.817082037008653,3.8492963041325687
116,14.820776912167647,3.849776215855624,14.81812936046128,3.8494323426268036
117,14.820776912167648,3.849776215855624,14.81812936046128,3.8494323426268036
118,14.823937656470434,3.850186704105456,14.821813515014586,3.8499108450735045
119,14.876479922125155,3.857004008570014,14.873509369766175,3.8566189038802077
120,15.023273351143153,3.875986758380781,15.020638266487365,3.8756468191112776
121,15.149675426916005,3.8922583967301048,15.146707905830402,3.891877169931035
122,15.243611361247867,3.9043067708938892,15.24057246743715,3.9039175794882186
123,15.243611361247893,3.9043067708938923,15.240572467437147,3.903917579488218
124,15.382409927179317,3.922041550924635,15.379431843572647,3.921661872672432
125,15.38240992717936,3.9220415509246407,15.379431843572647,3.921661872672432
126,15.443325118671623,3.92979962831079,15.43995423737547,3.929370717732735
127,15.444909027216905,3.9300011485007107,15.44170892605566,3.9295939899760204
128,15.531596381655026,3.941014638599434,15.528532170651657,3.940625860272916
129,15.608486157057186,3.9507576687335795,15.605699059095256,3.9504049234344643
130,15.608486157057262,3.950757668733589,15.605699059095254,3.9504049234344643
131,15.638812804234535,3.9545938861322454,15.635842884961695,3.9542183658672285
132,15.695674036120472,3.9617766262272376,15.692693351561168,3.961400428076057
133,15.802400172677736,3.9752232858894523,15.79973196323243,3.9748876667438577
134,15.802476798422152,3.9752329237948,15.799408391154918,3.9748469644949753
135,15.822324948987758,3.977728616809819,15.819349484348587,3.9773545836835553
136,15.822324948987799,3.9777286168098245,15.819349484348587,3.9773545836835553
137,15.846955199779327,3.9808234323792013,15.844111711832456,3.9804662681440295
138,15.858852098232813,3.982317428110523,15.856229855285232,3.981988178697324
139,15.956856649216554,3.9946034407956637,15.954047979254236,3.994251867278056
140,15.95685664921661,3.9946034407956703,15.954047979254238,3.9942518672780563
141,16.04131983249713,4.0051616487349335,16.038291294638743,4.0047835515341825
142,16.041319832497145,4.005161648734935,16.038291294638743,4.0047835515341825
143,16.041847951599156,4.005227578003422,16.038922789473492,4.00486239332558
144,16.218089450463246,4.027168912581548,16.215149237745077,4.026803848928462
145,16.231845670173406,4.028876477403273,16.22916310849951,4.028543546804417
146,16.23622955867017,4.029420499112766,16.233255619194964,4.029051454026737
147,16.236229558670196,4.029420499112769,16.23325561919496,4.029051454026736
148,16.266291537457192,4.033149084457106,16.263467110603717,4.032798917700177
149,16.27736301452446,4.034521410839762,16.274452432080714,4.034160684960468
150,16.302088546340162,4.03758449401869,16.29926173789048,4.03723441701005
151,16.37649888784649,4.046788713022523,16.373957041550067,4.046474643631178
152,16.37649888784655,4.046788713022531,16.373957041550064,4.046474643631178
153,16.625442128290395,4.07743082446415,16.622343812603507,4.077050871966587
154,16.625442128290405,4.077430824464151,16.622343812603514,4.077050871966588
155,16.63259143299544,4.078307422570721,16.62971760121212,4.077955075918826
156,16.70088719657137,4.08667189734769,16.697814287531408,4.086295912869185
157,16.80175319345699,4.098994168507317,16.798797258034078,4.098633584261233
158,16.85334425511227,4.105282481768127,16.850215952877015,4.104901454709603
159,16.853344255112347,4.105282481768136,16.85021595287702,4.104901454709603
160,16.90382040970697,4.111425593356515,16.900789330170596,4.1110569602196705
161,16.9202576802345,4.113424082225719,16.916983173105343,4.113026036035433
162,16.99007757188081,4.121902178834525,16.98712293387817,4.121543756152319
163,16.99007757188086,4.121902178834532,16.987122933878176,4.12154375615232
164,17.07105026362669,4.131712751829039,17.06819661544798,4.13136740262204
165,17.189151896509006,4.145980209372569,17.186694317822738,4.145683817878871
166,17.19007155492684,4.14609111753792,17.18662637511741,4.145675623480136
167,17.200297718051733,4.147324163608595,17.1975581612701,4.146993870416268
168,17.200297718051736,4.147324163608595,17.1975581612701,4.146993870416268
169,17.250091041582706,4.153322891563176,17.247392660362795,4.152998032790625
170,17.266417808227107,4.1552879332516905,17.263046501337993,4.154882248793339
171,17.266417808227136,4.155287933251694,17.263046501337993,4.154882248793339
172,17.304784250692666,4.159901952052796,17.301114705333113,4.159460867147702
173,17.46436005863408,4.179038173866576,17.461123672791278,4.178650939333325
174,17.52029463140492,4.185725102226007,17.517588137107232,4.185401789208203
175,17.520294631404994,4.185725102226016,17.51758813710723,4.185401789208203
176,17.57337966030968,4.1920615048338306,17.571214967904083,4.191803307396959
177,17.584236053578586,4.193356180147185,17.5812351749476,4.192998351412459
178,17.633615629891576,4.199239887157148,17.630483313663536,4.198866908305566
179,17.6336156298916,4.199239887157151,17.630483313663532,4.198866908305565
180,17.686415682489358,4.2055220463682454,17.68319358901501,4.20513895002472
181,17.815677743370273,4.220862203788495,17.812280920129187,4.220459799610605
182,17.85310776319419,4.225293807913739,17.849954911688588,4.224920698863896
183,17.85310776319424,4.225293807913745,17.849954911688585,4.224920698863895
184,17.91024397444645,4.232049618618199,17.90729390093021,4.231701064693749
185,18.165962083236135,4.26215462920295,18.162810320596204,4.261784874978582
186,18.16596854334483,4.262155387048298,18.16288716949203,4.2617938910149125
187,18.171715193953567,4.26282948215778,18.168581241528248,4.262461875668596
188,18.171715193953627,4.2628294821577875,18.16858124152824,4.2624618756685955
189,18.344838562768913,4.283087503515299,18.342089692233348,4.282766593247097
190,18.37641221780209,4.286771771135255,18.373862494376553,4.286474366466753
191,18.376412217802184,4.286771771135266,18.37386249437655,4.286474366466753
192,18.382595818399068,4.28749295257719,18.380121803023748,4.28720442748229
193,18.479959066065913,4.298832290990882,18.47671589240392,4.298455058786113
194,18.479959066065952,4.2988322909908865,18.476715892403917,4.298455058786112
195,18.48970872514683,4.29996613069764,18.4862556731123,4.299564591108302
196,18.497922490044434,4.3009211211139915,18.495166294945218,4.300600690013573
197,18.592742941642797,4.3119303034305645,18.589417417209237,4.311544667194025
198,18.629876290662942,4.316234040302141,18.62673759427395,4.315870432980345
199,18.629876290662985,4.316234040302145,18.626737594273948,4.315870432980344
200,18.663942283870604,4.320178501389798,18.660614596084198,4.319793351085697
201,18.678302224600685,4.321840143341801,18.675422642215327,4.321506987407902
202,18.70559620248426,4.324996670806147,18.702463845688033,4.3246345331933
203,18.70559620248429,4.324996670806151,18.70246384568803,4.3246345331933
204,18.72405340739673,4.327129927260878,18.721096255563356,4.326788214780492
205,18.739864303938504,4.328956491342747,18.736315198501725,4.328546545724294
206,18.74118273391282,4.329108769009254,18.73827078879623,4.328772434397104
207,18.74118273391284,4.329108769009257,18.73827078879623,4.328772434397104
208,18.743539923618357,4.329381009292017,18.74093469957405,4.329080121639475
209,18.845347883232744,4.341122882761181,18.84279993313964,4.340829406131925
210,18.846180551400835,4.341218786400984,18.84354709150517,4.340915466984489
211,18.84618055140088,4.341218786400989,18.84354709150517,4.340915466984489
212,18.85266857183359,4.341965980041022,18.8498654509881,4.341643174074546
213,18.938198288755057,4.351804026924357,18.93600375297313,4.3515518786949015
214,18.969967577397647,4.3554526260077315,18.967530955125834,4.355172896123165
215,18.969967577397654,4.355452626007732,18.967530955125845,4.355172896123166
216,18.984311357772032,4.3570989612094,18.981782975759998,4.356808806427016
217,19.06852886630766,4.366752668323185,19.066391637991593,4.366507945485911
218,19.0722881818674,4.367183094612293,19.07005606894919,4.366927531909499
219,19.072288181867425,4.367183094612296,19.070056068949192,4.366927531909499
220,19.0856914430876,4.368717368185724,19.08338316639378,4.3684531777728575
221,19.111655925568126,4.371687994993253,19.1090080347647,4.3713851391480825
222,19.13141027510085,4.373946761804589,19.128734909267607,4.3736409213911935
223,19.13141027510088,4.373946761804592,19.128734909267607,4.3736409213911935
224,19.150937294844166,4.376178389284898,19.148329120969933,4.375880382388204
225,19.369253045847238,4.401051356874541,19.36676018758795,4.400768136085785
226,19.38036089115801,4.402313129612432,19.3778822540804,4.402031605302306
227,19.38036089115808,4.40231312961244,19.377882254080404,4.402031605302307
228,19.4345968139851,4.408468760690621,19.432489768059195,4.40822977713948
229,19.465646522867544,4.411988953166989,19.46239415837789,4.411620355195797
230,19.524482060927124,4.418651611173608,19.522066350747313,4.418378248944664
231,19.530678957864207,4.419352775901038,19.52818342727937,4.4190704256980755
232,19.53067895786424,4.419352775901041,19.528183427279366,4.419070425698075
233,19.571097663687667,4.423923333839282,19.56839912191958,4.423618329141832
234,19.571097663687716,4.423923333839287,19.568399121919576,4.423618329141832
235,19.578753848450344,4.4247885653950005,19.576420007774438,4.42452483412337
236,19.622114424135994,4.42968558976097,19.61883374797025,4.4293152685229185
237,19.648078542326758,4.432615316303317,19.645027436024154,4.432271137467128
238,19.668108521198707,4.434874126872002,19.665407939499765,4.434569645354526
239,19.687234793051168,4.437029951786574,19.68410362619461,4.436677092847146
240,19.687234793051182,4.437029951786576,19.68410362619461,4.436677092847146
241,19.84983261211512,4.455315096838283,19.846666303058395,4.454959742024432
242,19.849832612115154,4.455315096838287,19.84666630305839,4.454959742024432
243,19.852710365464766,4.4556380424653845,19.849291187030417,4.455254334718773
244,19.905767875129996,4.461588044085872,19.903234356955334,4.4613041094455035
245,19.9147095534901,4.462590005085623,19.911325313501116,4.462210810069501
246,19.948972249978837,4.4664272354958205,19.946266057728078,4.466124277013357
247,19.94897224997892,4.466427235495829,19.94626605772807,4.466124277013356
248,19.95330333241115,4.466912057832698,19.950716735229978,4.466622519894644
249,20.032902796135737,4.475813087712191,20.029478091000772,4.475430492254435
250,20.057416750138227,4.478550742164058,20.05419401791951,4.47819093138284
251,20.057416750138255,4.47855074216406,20.054194017919507,4.47819093138284
252,20.078131294092653,4.480862784564224,20.075024286860497,4.480516073719689
253,20.18741059092312,4.49304023918361,20.1848916923723,4.4927599192892895
254,20.25759266317295,4.500843550177339,20.254935274061072,4.500548330377208
255,20.25759266317298,4.500843550177342,20.254935274061072,4.500548330377208
256,20.377591535177423,4.514154575906481,20.374814134586458,4.51384693300365
257,20.39059174434966,4.5155942847370225,20.38804066202771,4.5153118011968685
258,20.449781929056517,4.522143510444634,20.446889311351995,4.521823670970817
259,20.449781929056527,4.522143510444635,20.446889311352002,4.521823670970818
260,20.4542734561569,4.5226400980132055,20.45148973860161,4.522332333940265
261,20.489460187421688,4.526528491838054,20.486264031449,4.52617543091836
262,20.56110936626011,4.534435947971931,20.558294329402212,4.534125530838578
263,20.561109366260137,4.534435947971935,20.55829432940221,4.534125530838577
264,20.650224908873753,4.544251853591937,20.64688803879165,4.543884685903864
265,20.667021327533,4.546099572989245,20.664220843077782,4.545791552972681
266,20.67280709939691,4.546735873062884,20.66964413248584,4.546388031447144
267,20.67280709939699,4.546735873062893,20.669644132485836,4.546388031447144
268,20.711072611381574,4.550941947705065,20.70826795798466,4.550633797394013
269,20.746536312075378,4.554836584563202,20.743788093686693,4.554534893234071
270,20.77543372609412,4.5580076487533585,20.772448936594515,4.557680214384782
271,20.80833374693305,4.56161525634649,20.80562559173656,4.561318404993951
272,20.808333746933066,4.561615256346491,20.805625591736565,4.561318404993951
273,20.845994687918694,4.565741417110554,20.843063628773567,4.565420421907884
274,20.845994687918722,4.565741417110558,20.843063628773567,4.565420421907884
275,20.875911526139266,4.569016472517829,20.873123525187683,4.5687113637422625
276,20.886413960060665,4.570165638142743,20.883860443230063,4.5698862615200895
277,20.88894543129348,4.5704425859312,20.88601756676554,4.57012227043933
278,20.888945431293493,4.570442585931202,20.886017566765535,4.57012227043933
279,20.892543068477682,4.570836145441847,20.889539640225323,4.570507591091532
280,20.90282676724908,4.571960932384384,20.89970716541853,4.571619752934241
281,20.946738946333817,4.576760748207603,20.943682935851538,4.576426874303962
282,20.948042772283706,4.576903185810653,20.944760995579028,4.576544656788463
283,20.959707349277338,4.578177295526828,20.956728897727682,4.577851996048767
284,20.959707349277355,4.57817729552683,20.956728897727686,4.577851996048768
285,21.073857515803237,4.590627137527425,21.07092394885085,4.590307609392953
286,21.09121162891714,4.59251691656298,21.087875822513936,4.592153723745965
287,21.09121162891719,4.592516916562985,21.087875822513947,4.592153723745967
288,21.172453843350112,4.601353479504711,21.16903137408567,4.600981566370992
289,21.190061266787954,4.603266369306469,21.186640619601487,4.602894808661337
290,21.19006126678797,4.60326636930647,21.18664061960149,4.602894808661338
291,21.192262020848,4.603505405758529,21.188857654974097,4.603135632910907
292,21.201574668654718,4.604516768202144,21.19808408057085,4.604137713032794
293,21.296951713247783,4.6148620470440695,21.29370390099219,4.614510147457928
294,21.29695171324782,4.614862047044074,21.29370390099219,4.614510147457928
295,21.31015476676405,4.61629231816661,21.306941801804502,4.615944302285774
296,21.3216517337882,4.617537410112472,21.318444117722624,4.617190067316119
297,21.34615086189965,4.62018948333287,21.343503300983286,4.619902953632607
298,21.36655453716183,4.622397055334151,21.363872734376436,4.622106958344477
299,21.366554537161857,4.622397055334154,21.363872734376436,4.622106958344477
300,21.382861653413787,4.624160643123656,21.380120103161232,4.623864196011949
301,21.47227309385394,4.633818413992281,21.469459673811212,4.633514829350523
302,21.49601208303957,4.636379199659964,21.493051283235165,4.636059887796443
303,21.496012083039574,4.636379199659965,21.493051283235157,4.636059887796442
304,21.521688903460124,4.639147432822126,21.518586363345538,4.638813033885451
305,21.59142631335495,4.646657542078494,21.588310069021897,4.646322208911248
306,21.591426313354958,4.646657542078494,21.5883100690219,4.646322208911248
307,21.61952061835043,4.649679625345216,21.616600760097853,4.649365629857245
308,21.626003400471443,4.650376694470185,21.622966674854627,4.650050179821141
309,21.6389093383105,4.651764110346794,21.63582527647448,4.651432604743885
310,21.711375881156563,4.659546746321638,21.70810684098998,4.659195943614089
311,21.711375881156588,4.659546746321641,21.70810684098998,4.659195943614089
312,21.719664773169452,4.660436114053002,21.716233820553132,4.660068006000892
313,21.808150899776702,4.669919795861242,21.80459346982592,4.669538892634467
314,21.84391059241496,4.673746954255757,21.8404033595136,4.673371733503938
315,21.843910592414968,4.6737469542557575,21.840403359513605,4.673371733503938
316,21.88081418344273,4.677693254526501,21.877515111186185,4.677340602434912
317,21.90010659532123,4.679754971718202,21.897131842620684,4.6794371288244365
318,21.900106595321294,4.679754971718209,21.897131842620684,4.6794371288244365
319,21.90288192246776,4.680051487159918,21.899884784749556,4.679731272706752
320,21.925590641453713,4.682476977140808,21.922554330904443,4.682152745362377
321,21.9757183336906,4.687826610881699,21.97251173955556,4.6874845855272484
322,22.031590531524113,4.693782113767544,22.02807579071,4.693407694917415
323,22.031590531524156,4.693782113767549,22.02807579071001,4.693407694917416
324,22.048038036052922,4.695533839304422,22.044471109517076,4.695154002747628
325,22.0704908412755,4.69792409913948,22.067067873801744,4.6975597786299375
326,22.070490841275525,4.697924099139483,22.06706787380174,4.697559778629937
327,22.0752623520795,4.6984319035269095,22.071641172987665,4.698046527333213
328,22.107160425865757,4.70182522281143,22.103613847500245,4.701448058577298
329,22.13343857298583,4.704618855230021,22.130509291041434,4.704307525134962
330,22.133438572985842,4.704618855230022,22.130509291041438,4.704307525134963
331,22.135188908646207,4.704804874662307,22.13172913369048,4.704437175017909
332,22.143175314302635,4.705653548052878,22.140202040174323,4.705337611710165
333,22.147546818253154,4.7061180200089705,22.144559623743625,4.705800635783843
334,22.182016969388844,4.70977886629392,22.178877901624016,4.709445604487222
335,22.182016969388915,4.709778866293927,22.178877901624013,4.709445604487222
336,22.191010735864776,4.710733566639571,22.18786914690031,4.71040010475759
337,22.19388858222011,4.711039013022511,22.190827413591656,4.710714108666716
338,22.19949334318295,4.711633829488764,22.196445981440693,4.7113104314448115
339,22.212763967232668,4.7130419017055925,22.209951075292892,4.7127434764999565
340,22.21435196982529,4.713210367660804,22.211451343988745,4.712902645290771
341,22.21435196982529,4.713210367660804,22.211451343988738,4.71290264529077
342,22.23440600987586,4.71533731665889,22.23166458634452,4.715046615500691
343,22.234406009875862,4.71533731665889,22.231664586344518,4.7150466155006905
344,22.23542244014327,4.715445094595342,22.232042306974474,4.7150866701445135
345,22.254077598118382,4.717422770763543,22.251347629875877,4.717133412346515
346,22.263514147436116,4.718422845341027,22.26053612689294,4.718107261062739
347,22.286588933639255,4.7208673920837105,22.28341418959732,4.720531134268401
348,22.28658893363929,4.720867392083714,22.28341418959732,4.720531134268401
349,22.289396461455947,4.721164735682917,22.286401524230584,4.720847542998035
350,22.297127185659157,4.721983395318026,22.294371910111654,4.721691636491275
351,22.298882469367182,4.7221692546294,22.295583871219808,4.7218199744610985
352,22.301325194148802,4.722427891895101,22.298294822512588,4.722107032089869
353,22.301325194148834,4.722427891895104,22.298294822512577,4.722107032089868
354,22.311874358946454,4.723544681586748,22.309100682101185,4.723251071253908
355,22.3164280002342,4.7240266722610915,22.313426244912534,4.723708950063767
356,22.319488253691937,4.7243505642248795,22.316199360691108,4.72400247255345
357,22.319488253691958,4.724350564224881,22.316199360691108,4.72400247255345
358,22.341457261599995,4.726675074679874,22.338657297228938,4.726378877875634
359,22.346010740654062,4.7271567290131244,22.34338671931742,4.726879173335978
360,22.34601074065408,4.727156729013126,22.34338671931742,4.726879173335978
361,22.365050268174244,4.729170145826247,22.36234481823648,4.728884098625857
362,22.386064049165288,4.7313913439035336,22.382790898135976,4.731045433953892
363,22.392669336815487,4.732089320460412,22.389728186396074,4.731778543676371
364,22.392669336815505,4.732089320460414,22.38972818639607,4.73177854367637
365,22.422070409599367,4.735194865008131,22.419246096943475,4.7348966300166975
366,22.423837385649342,4.735381440354023,22.420670811587275,4.73504707596316
367,22.45255168922047,4.738412359558892,22.449418887199645,4.738081772954076
368,22.45255168922049,4.738412359558894,22.449418887199638,4.738081772954076
369,22.47919533003411,4.741222978307824,22.476210433468747,4.7409081865681335
370,22.479195330034116,4.741222978307825,22.476210433468736,4.740908186568133
371,22.528583971474482,4.746428549075029,22.525453962054915,4.746098815032712
372,22.554756268416195,4.749184800406928,22.551508935529288,4.748842904911605
373,22.566500721130485,4.750421109873364,22.563213877972277,4.750075144455325
374,22.566500721130538,4.750421109873369,22.563213877972277,4.750075144455325
375,22.566710645910543,4.750443205208388,22.56347785529499,4.750102931021074
376,22.572093381104068,4.751009722270001,22.569061134969274,4.7506905955838965
377,22.596345550040766,4.753561354399538,22.593469744298613,4.753258855174901
378,22.65690906245127,4.759927421973078,22.653897194911714,4.759611033993399
379,22.684227669840325,4.7627962028455855,22.681263139894106,4.762484975293266
380,22.684227669840347,4.762796202845587,22.681263139894106,4.762484975293266
381,22.72629111003431,4.7672099922317575,22.72331703980036,4.7668980521719115
382,22.726291110034314,4.7672099922317575,22.723317039800367,4.7668980521719115
383,22.727602935239354,4.7673475786058805,22.724622157259663,4.767034943993977
384,22.797483376675874,4.774671022874338,22.79456626371647,4.77436553520114
385,22.890794114815705,4.784432475729562,22.888029114106452,4.784143508937253
386,22.897601200271698,4.78514380142036,22.89454981577155,4.784824951424195
387,22.89760120027171,4.785143801420362,22.894549815771565,4.784824951424197
388,22.89820197286132,4.785206575777196,22.895064639362513,4.784878748658373
389,22.927424823444902,4.788259059767433,22.92471850557966,4.787976452070296
390,22.927424823444913,4.788259059767434,22.924718505579662,4.787976452070296
391,22.933840862428486,4.788928989077672,22.93104964356836,4.7886375560871555
392,22.958988012946932,4.791553820312043,22.956303322596906,4.791273663922455
393,22.97419480040674,4.79314039022505,22.971017011456464,4.792808885346511
394,22.976244728594352,4.793354225236682,22.972921393652456,4.793007552012876
395,22.976244728594363,4.793354225236683,22.972921393652456,4.793007552012876
396,22.989300206264932,4.794715862933375,22.98670028350463,4.794444731510066
397,23.013437340841882,4.7972322583800215,23.010110494929062,4.796885499459942
398,23.014291504081168,4.797321284225309,23.011420800624254,4.797022076311954
399,23.014291504081175,4.79732128422531,23.011420800624254,4.797022076311954
400,23.051902211611193,4.801239653632298,23.048560468830722,4.800891632689778
401,23.0758481227797,4.803732728075085,23.073046268051677,4.803441086143524
402,23.098380214092426,4.806077424895736,23.09578061050142,4.805806967669573
403,23.098380214092444,4.806077424895737,23.09578061050142,4.805806967669573
