center,alpha,R2_free,R2_newton,n_pairs
193,1.1075611274938673,0.8915592647532538,0.8912150726704857,166
134,0.8857037777698615,0.8626517326818575,0.8623217711775873,250
669,1.303335453129914,0.824671731074115,0.8230156400864503,190
278,1.3412989423966075,0.9110308340100106,0.9075711689924527,230
504,1.2756473826406525,0.8048117447885965,0.8034686961734159,197
618,1.126741403233591,0.8919809798170613,0.8915210265314994,209
575,0.5154650239099586,0.9248854045643538,0.9186819285592336,204
797,2.3540887996708335,0.7147064877555895,0.6750288059275519,197
501,1.4496548792383417,0.9061498376056517,0.899725631783943,229
622,1.3306200169425078,0.8889122159598692,0.8858844523379511,197
708,1.1672956783893846,0.8811422212602679,0.8803765306521436,220
30,1.2718266835041314,0.9130968097871341,0.9114204610814814,172
471,1.4155370246700893,0.7849349939111588,0.7802988272569582,216
160,1.8335932530086607,0.7571740238577312,0.7423489352983861,204
765,1.215601920037349,0.9349044179023491,0.9336178465095166,184
760,0.46846492979067356,0.8617139614482507,0.8562828745878011,183
450,1.8941721770183388,0.8005409552509574,0.783903060572014,191
782,1.4836331422751632,0.9094221644159688,0.9036006240602523,202
413,1.0516794422577103,0.902123809342511,0.9020533702927542,245
709,0.7796358065047146,0.8268035294600489,0.8255328000648028,205
258,1.081412260964322,0.848271320211791,0.8481339233708939,188
386,1.2231582897111597,0.8742451398424966,0.8730191507799798,187
605,0.8410418465237927,0.8786117543141545,0.8780398805415177,184
727,1.1128275668392802,0.8483333217060944,0.8480228579740493,204
125,1.496850643351219,0.9026038319928045,0.8957701871279677,186
632,1.4029514963030765,0.8704960095980894,0.8670189614326362,223
570,0.9343312410281455,0.9089939570584578,0.9088838641373966,194
135,1.4272580392709686,0.7566828990051555,0.7529867569356784,193
630,1.3795969298752473,0.7859251217382601,0.782079693478886,214
29,1.2150062241429904,0.8952496131363034,0.893832700360047,201
4,1.0199134580456823,0.9075978473762691,0.9075859275087309,195
420,0.8800161612181371,0.8165698312544962,0.8161874822872806,188
28,0.9694298499884494,0.8115080217580982,0.8114855037816944,192
249,1.0056951978715485,0.9153081838353434,0.9153073467403837,243
794,1.6067010477292352,0.9080509846918242,0.8966554413122103,179
20,1.6583230386034264,0.8386251174842014,0.825743129455358,185
380,1.1878172498196276,0.850346257816937,0.8491739750628458,216
621,1.5063933829082583,0.908900886276464,0.9007850760503097,190
424,1.3225370752876164,0.8629906820509226,0.8603288378193299,211
240,1.4911545011897496,0.8620714274594009,0.8561653177918396,227
359,1.2113827324148478,0.8808768149893482,0.87978361261258,192
795,1.8841422191462192,0.8077158309218045,0.7911861802270543,218
465,0.6595470638053043,0.9023621535821104,0.8986584817770532,220
741,1.6844001389012493,0.9096836555810258,0.8986591251832328,231
677,1.675000713488923,0.8699929338370219,0.8575480403499807,244
662,1.072800049281112,0.8844257393690079,0.8842757946354471,192
144,1.2275158305644132,0.9153333289459455,0.9137396630829588,153
761,0.9544601947373277,0.8894113520367805,0.8893631904518113,228
594,0.6708080810220115,0.8862024032953659,0.8835946201945329,222
666,1.2577843218575833,0.9028863349753503,0.9006000939927403,207
479,0.9645535389763426,0.909474628055045,0.909438989710652,227
425,1.3103055594490416,0.8822167660435449,0.8797016865278621,178
757,1.3104734465770482,0.8623575575016598,0.8598579295651515,205
225,0.7009199226580067,0.8732311397068497,0.8710784546650057,234
539,1.728659588561628,0.751041808018626,0.7428095312617784,186
764,1.153892838305888,0.891717437289514,0.8911156465149623,193
284,1.0273338911546979,0.8459083810404481,0.8458926864026136,192
719,0.6250727851985283,0.8093241181026901,0.8070139572125761,192
328,1.9844731666969464,0.8387511733681994,0.8147707546101275,203
446,1.1137559111922293,0.8653427245511707,0.8649641528252465,203
376,1.0079034981784163,0.870838102656266,0.8708363307322886,226
157,0.9003589181306716,0.8356072395924456,0.835361060255564,225
362,1.5565771604695235,0.7928299862987727,0.7867711787420644,189
123,0.8909230729752735,0.8814822374588304,0.8812042555060444,232
762,0.8313922865766513,0.8555696509137313,0.854819601500746,216
330,1.0667435737788413,0.8514737069746126,0.8513394316518289,218
181,2.027430055971112,0.8124838273294895,0.7805437479271902,181
251,1.3135773540269626,0.8962086330832514,0.8934778439100544,229
93,1.1649312934227878,0.9174151359131149,0.9166175679566837,176
556,1.0096386639438266,0.8957815676021815,0.8957794398516783,203
633,1.7153645065283265,0.840703226271408,0.826665781254976,181
473,1.1186457614781,0.8946181172227538,0.894261212463867,189
527,0.3079460839836433,0.8309821379110324,0.82110517783287,228
743,1.2855519369227049,0.8905605044314993,0.8885243251333951,231
311,1.877572304896371,0.8326686520114802,0.8167968262372899,159
753,1.1031059784656003,0.8473023200038593,0.8470215168453589,240
495,1.7731032783730305,0.7982558945182876,0.7862779643317592,258
153,0.9894979353803849,0.8828908040413337,0.8828879423474048,200
276,1.3977497889205959,0.8479468024603249,0.8436186056574351,196
674,1.7641592998864537,0.8555512036367487,0.8373714219792929,239
610,1.5267883751577354,0.8887703137242021,0.882803845174976,154
626,1.5312009769941433,0.8016450950006573,0.7948113092735203,228
161,1.3118100651359463,0.8627910267173013,0.8605475635899682,194
106,0.9730790031929789,0.827702870595383,0.8276856118690449,221
631,1.4594063378865758,0.828638821909949,0.8232836669885498,239
214,0.8386846993598348,0.9112661300120126,0.9104887332910623,219
784,1.0829493029576154,0.8781249639211941,0.8779490830938671,249
168,0.8758936565712261,0.8152050547950725,0.8148234401303162,219
219,0.7293510476869677,0.8686085224498045,0.8673997717920607,195
103,1.0552785792864712,0.8987676369192963,0.8986802322533946,169
474,0.815337322262217,0.9083650595729155,0.9076350662424795,202
778,1.3426445561448073,0.862200896187546,0.859317173623978,225
268,1.9292993862603542,0.8821110131450715,0.8612669004925334,198
277,1.5535092066830876,0.7468841224622689,0.739793823640587,193
10,1.0654480450300239,0.8592227860832472,0.8591155966181502,202
383,0.9276382027115391,0.8507005653267183,0.8505705258178444,212
319,1.4107402651773462,0.8012169351046299,0.7968641873070833,216
156,1.7033582704110235,0.8102639354360195,0.7967568234962423,190
776,1.3089023033189677,0.9188804106515305,0.9157232048596351,253
8,0.7691559104497698,0.8939946989991486,0.8928000511169254,188
653,0.7810909204268177,0.9067837059200282,0.9054538074736855,200
91,1.380818050332659,0.8556148052149486,0.8515563072884045,188
290,0.7182076748199623,0.8752067409837719,0.873600044505375,202
