N,A_size,state_kind,Jxy,Jz,eta_micro,energy_baseline,energy_perturbed,S_A_baseline,S_A_perturbed,fit_rel_err_baseline,fit_r2_baseline,fit_rel_err_perturbed,fit_r2_perturbed,xxz_regime_baseline,xxz_regime_perturbed,mean_abs_xx_baseline,mean_abs_yy_baseline,mean_abs_zz_baseline,mean_abs_cross_baseline,eta_eff_baseline,amplification_baseline,delta_near,delta_far,locality_score,compact_locality,xi_upper_bound
8,5,ground,1.0,1.25,1.25,-15.865611697125235,-15.878913916068864,1.022026682512275,1.0142652980732547,0.11521505111333301,0.986725491996952,0.11615231348955675,0.9865086400710237,xxz_like,xxz_like,1.2011674437129085,1.2011674437129067,1.367642042021348,1.0087417012805133e-15,1.13859399801401,0.910875198411208,0.013305142310453606,0.005519898000230258,0.007785244310223348,False,nan
8,6,ground,1.0,1.25,1.25,-15.865611697125235,-15.878913916068864,0.9267433359623672,0.9208321331840658,0.18091169828621895,0.9672709574231961,0.18085132845044016,0.967292796997711,xxz_like,xxz_like,0.4517570548107511,0.45175705481075096,0.5566444197650835,4.702414273883567e-16,1.2321764847662902,0.9857411878130321,0.0037360078902309774,0.0023625050156052415,0.001373502874625736,False,nan
8,3,thermal,1.0,1.25,1.25,-15.784875399279137,-15.799573750425253,1.035127412972144,1.025360018060045,2.6472792855994424e-15,1.0,0.0040400482434534545,0.9999836780101906,xxz_like,xxz_like,0.43070200200934555,0.4307020020093455,0.5970707724177383,2.433317499917832e-16,1.386273501474885,1.109018801179908,0.0040349742172622015,0.005543077970158846,-0.0015081037528966446,False,nan
8,4,thermal,1.0,1.25,1.25,-15.784875399279137,-15.799573750425253,1.0762008880598115,1.068640727397485,0.008654607095017388,0.9999250977760309,0.008927107611949557,0.9999203067496847,xxz_like,xxz_like,0.4311898751023419,0.4311898751023439,0.5701916596822038,6.422524549224799e-15,1.3223679232887107,1.0578943386309685,0.006837517107518429,0.0008807489564480092,0.0059567681510704195,False,nan
8,5,thermal,1.0,1.25,1.25,-15.784875399279137,-15.799573750425253,1.0699182209227338,1.0621714061917475,0.0321219943280115,0.9989681774803912,0.032105104085820624,0.9989692622916386,xxz_like,xxz_like,0.4825040869608433,0.4825040869610754,0.6208085290784314,1.1350061515646992e-13,1.2866389028714333,1.0293111222971467,0.007345943205460437,0.00045849684242405735,0.006887446363036379,False,nan
8,6,thermal,1.0,1.25,1.25,-15.784875399279137,-15.799573750425253,1.0084094497343121,1.0017390608904602,0.05945136568146187,0.9964655351186091,0.05931970218515936,0.996481172932664,xxz_like,xxz_like,0.507323753182267,0.5073237534144022,0.6461631902306162,5.748960048162423e-11,1.2736702865371974,1.018936229229758,0.00709022533037416,0.00017849687772200973,0.00691172845265215,False,nan
8,3,random,1.0,1.25,1.25,0.7806739685215357,-0.17470300617484907,1.9850962423617948,1.9531957408048712,0.14174398876006042,0.9799086416503878,0.14308411967177115,0.9795269346977543,generic_anisotropic,generic_anisotropic,0.04613134037882629,0.05811224237467416,0.07365116656149405,0.04642098423689652,1.413059003078458,1.1304472024627663,0.06332069636332886,0.0737364016512198,-0.01041570528789093,False,nan
8,4,random,1.0,1.25,1.25,0.7806739685215357,-0.17470300617484907,2.2859503060111663,2.2199789813472206,0.40859705558248866,0.8330484461693206,0.39966408368445705,0.8402686202126632,generic_anisotropic,generic_anisotropic,0.13334362975440076,0.08379821849552467,0.1466923601678141,0.0991551754740128,1.3511201212488018,1.0808960969990413,0.14810311915461713,0.10785659059810727,0.040246528556509856,False,nan
8,5,random,1.0,1.25,1.25,0.7806739685215357,-0.17470300617484907,1.9465810872136862,1.9213467752057949,0.43159156371511626,0.8137287221299407,0.4331179809008317,0.8124088146203867,generic_anisotropic,generic_anisotropic,0.35665258667963384,0.17777004975173155,0.3622138283783929,0.2684412010536344,1.3555332565891833,1.0844266052713467,0.3479249149840662,0.4068908689196734,-0.05896595393560722,False,nan
8,6,random,1.0,1.25,1.25,0.7806739685215357,-0.17470300617484907,1.3580767192176486,1.36451505477656,0.23264838567471707,0.9458747286429481,0.23252532139137622,0.9459319749118372,generic_anisotropic,generic_anisotropic,0.08817410275947535,0.06445564856668363,0.08566498855052014,0.07641123902409473,1.1225201876593525,0.8980161501274819,0.1066785918147478,0.1254964962600439,-0.018817904445296088,False,nan
8,3,ground,1.0,1.5,1.5,-17.21418163715082,-17.2304547059586,1.0163632635542201,0.9995604947320222,1.99028526491139e-15,1.0,0.005427236783554884,0.9999705451008952,xxz_like,xxz_like,0.40893663871088465,0.4089366387108843,0.6967370366813607,1.6738224310957209e-16,1.703777482198041,1.1358516547986939,0.0038471207224860518,0.007939479039636491,-0.0040923583171504395,False,nan
8,4,ground,1.0,1.5,1.5,-17.21418163715082,-17.2304547059586,1.043144322676882,1.0288649609012719,0.002621736556148776,0.9999931264974301,0.0033238158487603983,0.9999889522482035,xxz_like,xxz_like,0.4376948979791461,0.4376948979792337,0.7045716676145289,3.8772997158610505e-15,1.6097324206142052,1.0731549470761368,0.007051932250507939,0.002130029258424303,0.004921902992083636,False,nan
8,5,ground,1.0,1.5,1.5,-17.21418163715082,-17.2304547059586,1.016363264216972,1.0026323590634725,0.11580699242264679,0.9865887405060211,0.11688693919112719,0.9863374434465297,xxz_like,xxz_like,1.1396209479640702,1.1396209479640733,1.451725479081501,2.443300191797467e-15,1.2738669657441826,0.8492446438294551,0.013665693043377995,0.005680733771734753,0.007984959271643242,False,nan
8,6,ground,1.0,1.5,1.5,-17.21418163715082,-17.2304547059586,0.9227150439007941,0.9116413871445341,0.18001401435388817,0.9675949546361982,0.17989339335387478,0.9676383670276281,xxz_like,xxz_like,0.41724478946224364,0.4172447894622445,0.6218195924801989,4.635278913058051e-16,1.4902992396420724,0.9935328264280483,0.004109385685863139,0.003051642248871295,0.001057743436991844,False,nan
8,3,thermal,1.0,1.5,1.5,-17.1296051677339,-17.148305398195916,1.0276946751840736,1.0133216585087699,5.033053627012132e-16,1.0,0.005429219373698515,0.9999705235769922,xxz_like,xxz_like,0.38445734933269887,0.3844573493326993,0.703673054394787,2.299713721392183e-16,1.8303019973896952,1.2202013315931302,0.0037540164867047427,0.006819425837553493,-0.0030654093508487505,False,nan
8,4,thermal,1.0,1.5,1.5,-17.1296051677339,-17.148305398195916,1.0670902144497503,1.0546391100632797,0.009696088802955404,0.9999059858619253,0.009963170001847071,0.9999007352435143,xxz_like,xxz_like,0.4016658068270927,0.40166580682709485,0.6883093961468153,2.1818966386730508e-15,1.7136370197503863,1.1424246798335909,0.006674718464048637,0.001184498887547973,0.005490219576500664,False,nan
8,5,thermal,1.0,1.5,1.5,-17.1296051677339,-17.148305398195916,1.0606453117185866,1.048039810343154,0.0390460721711963,0.9984754042480017,0.03894018831714362,0.9984836617338254,xxz_like,xxz_like,0.47114328070966405,0.4711432807097925,0.7586491068901392,4.580122161164842e-13,1.6102301315797465,1.0734867543864977,0.0073408217449682156,0.0004960905474568665,0.006844731197511349,False,nan
8,6,thermal,1.0,1.5,1.5,-17.1296051677339,-17.148305398195916,1.0007712531331658,0.9893418726412622,0.06213084539668073,0.9961397580502938,0.06199026546339975,0.9961572069877772,xxz_like,xxz_like,0.497732165077794,0.4977321641139591,0.7714000962749082,2.244077837773861e-09,1.5498297099228675,1.033219806615245,0.006939610499718494,0.0003193848762493076,0.006620225623469186,False,nan
8,3,random,1.0,1.5,1.5,0.5113190915026807,-0.03946087101591829,1.9585560558587434,1.978181975956414,0.1499867689433263,0.9775039691419413,0.14784796311334303,0.9781409798032356,generic_anisotropic,generic_anisotropic,0.03269265029154955,0.029961479629928747,0.06713975454357264,0.05313833793061513,2.1431868777913277,1.4287912518608852,0.08285128799183554,0.08438417995691562,-0.0015328919650800799,False,nan
8,4,random,1.0,1.5,1.5,0.5113190915026807,-0.03946087101591829,2.3110682554653366,2.283590119182851,0.38440337927079815,0.8522340420051909,0.36059179748070624,0.8699735555896333,generic_anisotropic,generic_anisotropic,0.07891095834258673,0.07339486763221052,0.1165824759674499,0.11879492719708779,1.5308997567399865,1.0205998378266576,0.13594897084494575,0.11696804592381224,0.018980924921133513,False,nan
8,5,random,1.0,1.5,1.5,0.5113190915026807,-0.03946087101591829,1.9725688740957406,1.9748151137360803,0.4347397580357823,0.8110013427829894,0.4400831506746227,0.8063268204922973,generic_anisotropic,generic_anisotropic,0.39781391360945806,0.25108796286639806,0.26438209564955106,0.24561525343174712,0.8148600126891081,0.5432400084594055,0.37079348427313213,0.37668409805287784,-0.0058906137797457014,False,nan
8,6,random,1.0,1.5,1.5,0.5113190915026807,-0.03946087101591829,1.3576328826285664,1.3642816460893696,0.23286196060529096,0.9457753073030599,0.2333448037704857,0.9455502025533136,generic_anisotropic,generic_anisotropic,0.11606569221584946,0.06881745165725303,0.06713987631249774,0.06508753222979985,0.7262952685246445,0.48419684568309634,0.10469404619049384,0.10247567815739822,0.002218368033095622,False,nan
8,3,ground,1.0,2.0,2.0,-20.157714815788527,-20.183365186012164,0.9914402382889604,0.949138426798792,1.1166637067823103e-15,1.0,0.009220007988211371,0.9999149914526974,xxz_like,xxz_like,0.3374158139470475,0.3374158139470477,0.8664259419175587,2.353847307992973e-16,2.567828495594849,1.2839142477974246,0.00401954535611241,0.013444688968562487,-0.009425143612450077,False,nan
8,4,ground,1.0,2.0,2.0,-20.157714815788527,-20.183365186012164,1.0154969234398281,0.9753143593938169,0.0031667850537785746,0.9999899714724232,0.004267329180267973,0.9999817899016672,xxz_like,xxz_like,0.3738587486324731,0.3738587486325023,0.8558353376539408,9.774781293023535e-15,2.289194356918067,1.1445971784590334,0.008345492848340678,0.002488873406420131,0.0058566194419205474,False,nan
8,5,ground,1.0,2.0,2.0,-20.157714815788527,-20.183365186012164,0.9914402389523107,0.9525590866512452,0.11534776071691255,0.9866948940975939,0.11712569093597351,0.9862815725227708,xxz_like,xxz_like,1.019265468468597,1.0192654684685967,1.582459584039533,1.3708652268906718e-15,1.5525490002296574,0.7762745001148287,0.015783622086719427,0.007022101365188806,0.008761520721530622,False,nan
8,6,ground,1.0,2.0,2.0,-20.157714815788527,-20.183365186012164,0.9052746210354453,0.8717102152637842,0.17695073371922526,0.9686884378362278,0.17657830632914057,0.9688201017339322,xxz_like,xxz_like,0.35335742760333855,0.35335742760333877,0.7334631321860593,4.1191261164658024e-16,2.075697508782547,1.0378487543912736,0.005420748584599185,0.004938519312925137,0.00048222927167404766,False,nan
8,3,thermal,1.0,2.0,2.0,-20.040121163141812,-20.070361918517705,0.9997492697190824,0.9724641440051702,1.111091345518308e-15,1.0,0.008439393918594624,0.9999287766302868,xxz_like,xxz_like,0.3165615559512965,0.3165615559512966,0.8883995530196688,3.477095917328699e-16,2.806403798306925,1.4032018991534625,0.0033473455271843307,0.009438615265267644,-0.006091269738083313,False,nan
8,4,thermal,1.0,2.0,2.0,-20.040121163141812,-20.070361918517705,1.0366602818723596,1.0106004288243955,0.01396327436084286,0.9998050269691239,0.01427520514463567,0.9997962185180785,xxz_like,xxz_like,0.35058187034880167,0.3505818703488006,0.8893177632497156,3.0181779143835364e-15,2.5366906804533698,1.2683453402266849,0.006708904906240459,0.0017218366547312163,0.004987068251509243,False,nan
8,5,thermal,1.0,2.0,2.0,-20.040121163141812,-20.070361918517705,1.0368119276838144,1.0104580107608128,0.06062765995231357,0.9963242868487067,0.06038943663461484,0.9963531159429538,xxz_like,xxz_like,0.4613703990373084,0.4613703990385091,1.059242367163224,4.880787585435457e-12,2.295861133206751,1.1479305666033754,0.007475599901102353,0.0005012694605662362,0.006974330440536116,False,nan
8,6,thermal,1.0,2.0,2.0,-20.040121163141812,-20.070361918517705,0.9949191022605199,0.9696537913757304,0.0693509351550357,0.995190447793122,0.06930110777363392,0.9951973564613472,xxz_like,xxz_like,0.47300769816156124,0.4730076457975414,0.9147994027563133,1.5152202938984198e-08,1.9340054230576227,0.9670027115288113,0.006222446535690949,0.0011667010513193654,0.005055745484371583,False,nan
8,3,random,1.0,2.0,2.0,0.17484597863513673,0.12203571437117522,1.962706975838684,1.9543383799073766,0.1662073748218514,0.9723751085548286,0.16614088239485883,0.9723972071970577,generic_anisotropic,generic_anisotropic,0.0855643489908694,0.06059349055678424,0.022395614280329438,0.05353621000995309,0.3064579272605835,0.15322896363029176,0.06553180398066459,0.05155634561020675,0.013975458370457841,False,nan
8,4,random,1.0,2.0,2.0,0.17484597863513673,0.12203571437117522,2.2867975948678985,2.2799209027708125,0.38304610662893995,0.8532756801964108,0.4078506872074892,0.8336578169443789,generic_anisotropic,generic_anisotropic,0.09103918067432241,0.053852707969883486,0.08476997536211521,0.0758010025663118,1.170113470882762,0.585056735441381,0.12882442385085796,0.11403324734357449,0.014791176507283468,False,nan
8,5,random,1.0,2.0,2.0,0.17484597863513673,0.12203571437117522,1.9778276827572858,1.9458146174791748,0.4375698291403213,0.8085326446261101,0.4324687605895171,0.8129707711141669,generic_anisotropic,generic_anisotropic,0.3283020591340972,0.3608512397647319,0.1509470493738639,0.28215154783255275,0.4380652305228931,0.21903261526144654,0.4057480653565176,0.4404839703196546,-0.034735904963137,False,nan
8,6,random,1.0,2.0,2.0,0.17484597863513673,0.12203571437117522,1.3486290831626597,1.353500820512626,0.23266111237870582,0.9458688067867032,0.23255985610665933,0.9459159133276499,generic_anisotropic,generic_anisotropic,0.0892554822219644,0.08775729312350616,0.042759823698165896,0.08564663872873349,0.4831269789958699,0.24156348949793496,0.11490312965494504,0.10736221817805393,0.007540911476891107,False,nan
10,3,ground,1.0,1.0,1.0,-18.06178541796817,-18.07392041493993,1.0511694064983663,1.0425928003496936,1.1831215412335985e-15,1.0,0.004169378693219033,0.9999826162813126,heisenberg_like,heisenberg_like,0.4879440746815884,0.48794407468159,0.4879440746815864,3.2456841773718933e-16,0.9999999999999943,0.9999999999999943,0.004397580990519515,0.0047100165684026765,-0.00031243557788316126,False,nan
10,4,ground,1.0,1.0,1.0,-18.06178541796817,-18.07392041493993,1.1069661495230483,1.101097463362881,0.002815585380302655,0.9999920724789663,0.003497637251385502,0.9999877665336577,heisenberg_like,heisenberg_like,0.49463535232158384,0.4946353523215859,0.4946353523215028,1.0922975487067295e-15,0.9999999999998341,0.9999999999998341,0.007145188590132373,0.0022729688108294923,0.004872219779302881,False,nan
10,5,ground,1.0,1.0,1.0,-18.06178541796817,-18.07392041493993,1.124102305273112,1.1178074521257726,0.003640689998875865,0.999986745376332,0.004654215812506948,0.9999783382751706,heisenberg_like,heisenberg_like,0.5138185527675627,0.5138185527681608,0.5138185527706154,5.809807604624517e-13,1.000000000005359,1.000000000005359,0.00791270874343435,0.001278703295662272,0.006634005447772078,False,nan
10,6,ground,1.0,1.0,1.0,-18.06178541796817,-18.07392041493993,1.1069661508442021,1.10184378127421,0.12643569831094792,0.9840140141926229,0.1269856818180173,0.9838746366132133,heisenberg_like,heisenberg_like,0.7978861625213463,0.797886162521331,0.7978861625213388,1.778935903199857e-14,1.0000000000000002,1.0000000000000002,0.009665456143824297,0.0025342329572506654,0.007131223186573632,False,nan
10,3,thermal,1.0,1.0,1.0,-17.889339668382313,-17.902592604884468,1.075165838430285,1.0674325825220132,1.0268055943281325e-15,1.0,0.003831157323855924,0.9999853222335598,heisenberg_like,heisenberg_like,0.46375829514571243,0.46375829514571265,0.4637582951457089,2.417658112054096e-16,0.9999999999999921,0.9999999999999921,0.0046291970745205475,0.004305868928948526,0.0003233281455720218,False,nan
10,4,thermal,1.0,1.0,1.0,-17.889339668382313,-17.902592604884468,1.1538483933873376,1.1485726521381652,0.003957873964397507,0.9999843352336819,0.004313196187264684,0.9999813963386501,heisenberg_like,heisenberg_like,0.43640893481258275,0.43640893481258364,0.4364089348125821,2.977941967093519e-15,0.9999999999999974,0.9999999999999974,0.007025285796531599,0.0011403318600863382,0.005884953936445262,False,nan
10,5,thermal,1.0,1.0,1.0,-17.889339668382313,-17.902592604884468,1.2022511217547889,1.1962337375358651,0.013840366405159678,0.9998084442577709,0.013849194232616185,0.9998081998191073,heisenberg_like,heisenberg_like,0.4219907801961978,0.4219907801961923,0.42199078019631014,4.042833776085608e-14,1.0000000000002727,1.0000000000002727,0.006924041462721615,0.00033239512999904254,0.006591646332722572,False,nan
10,6,thermal,1.0,1.0,1.0,-17.889339668382313,-17.902592604884468,1.2266157364232593,1.221457130246215,0.027515142070223396,0.9992429169568554,0.027497287702402375,0.9992438991690114,heisenberg_like,heisenberg_like,0.3967923198549068,0.39679231985918745,0.39679231985522734,5.164578289148966e-12,0.9999999999954138,0.9999999999954138,0.006050937657604348,0.00032664117746959465,0.005724296480134753,False,nan
10,3,random,1.0,1.0,1.0,0.20187756078408198,-0.06702467856491366,2.0415296929854603,2.0427982700259344,0.09559661778887271,0.9908612866673282,0.0736089229386264,0.9945817264638154,generic_anisotropic,generic_anisotropic,0.017054664325392408,0.034376578119345726,0.021339655266973668,0.0234144218433968,0.8298323840767685,0.8298323840767685,0.04937884250842258,0.03202978910501998,0.0173490534034026,False,nan
