galaxy,f_lambda_opt,class_P14_lambda,bridge_best_error,bridge_best_verdict,beta_grav,beta_mod_bridge,beta_mod_ML,mi_ds_graph,mi_dw_graph,mi_norm_lambda2,delta3_proxy,Rd_fit,lambda_corr,mean_MI,max_MI,sigma_source,d_min,regime_LOW_HIGH
NGC6015,0.5,short_0p5Rd,0.1844965471070082,strong_bridge,0.4847164477877927,1.3676205888817303,1.6770261168485645,1.7331068961498328,2.672383217247921,0.2429914184195309,0.0022074420820007,2.165642318289174,1.082821159144587,0.0411603716891613,7.0884450240852805,SBdisk+SBbul,,
NGC6195,2.0,extended_1p5_2Rd,0.0195604417407559,strong_bridge,0.5845921406865378,1.5400060348249642,1.51046075522077,2.1335401702914827,2.364670794691295,0.3511229741470085,0.0154338613465855,1.785733910468503,3.571467820937006,0.062079441946731,6.832005997342658,SBdisk+SBbul,,
NGC6503,1.0,standard_1Rd,0.0589696727216884,strong_bridge,0.5132612023865479,1.4168888353191815,1.5056781851198873,1.8616831178670368,2.587590753516258,0.2729811643556504,0.0049314829007162,1.1883441291364694,1.1883441291364694,0.0357533828118451,7.45030059935734,SBdisk+SBbul,,
NGC6674,0.5,short_0p5Rd,0.2368010122459769,moderate_bridge,0.4580431959246493,1.3215825561659449,1.7316356250093548,1.7098545499139108,2.601645602134409,0.2287520596215328,0.0020331734995293,5.523946729137549,2.7619733645687745,0.0211116213867398,5.005869924149984,SBdisk+SBbul,,
NGC6789,2.0,extended_1p5_2Rd,0.2426066952012918,moderate_bridge,0.8523116569986122,2.0020899199796047,2.6433953235323338,2.432146241745249,3.1702833240880413,0.7925120987217179,0.0764207463809542,0.2686609814807045,0.537321962961409,0.40044928291106,2.045200864701717,SBdisk+SBbul,,
NGC6946,3.0,very_extended_3Rd,0.1131037374538088,strong_bridge,0.4478592999546351,1.3040051517217002,1.4703017779982868,1.807876294696156,2.3702374042965264,0.2218390584949952,0.0062731395838905,0.3576888300793133,1.07306649023794,0.0599960062845089,9.144062201300397,SBdisk+SBbul,,
NGC7331,1.0,standard_1Rd,0.1614786671750333,strong_bridge,0.3979859449721772,1.217923741021978,1.452466017672812,1.7538198208272404,2.205737477311901,0.1986835295096483,0.0051952222168191,2.002745530469947,2.002745530469947,0.0183941196248091,4.427046917970618,SBdisk+SBbul,2.50239862342784,HIGH_massive
NGC7793,1.0,standard_1Rd,0.0689749510974511,strong_bridge,0.4936381734100534,1.3830194873057522,1.4854804271227655,1.9864543422999088,2.0346806133711106,0.2806711688597921,0.0108754850187959,0.5689498681574486,0.5689498681574486,0.0585238432786764,6.324699290766341,SBdisk+SBbul,,
NGC7814,2.0,extended_1p5_2Rd,0.0644552170614978,strong_bridge,0.4828591268173314,1.3644148528867142,1.458417467308354,1.882123596378364,2.392106147632465,0.2494929248797674,0.0074843189869992,0.5730711420312331,1.1461422840624662,0.0412005320774847,7.92408783050853,SBdisk+SBbul,,
PGC51017,0.5,short_0p5Rd,0.0548601665547268,strong_bridge,0.4992783244791015,1.3927543880509292,1.473596116432833,1.997120703906665,1.9456834467515325,0.2761614819950353,0.0107836761435711,0.560348511780851,0.2801742558904255,0.0247456781959393,2.517668900780576,SBdisk+SBbul,,
UGC00128,1.0,standard_1Rd,0.0972052060851172,strong_bridge,0.4551863828739924,1.3166516968405109,1.458417467308354,1.8355076735327545,2.344722574659015,0.2413851417025111,0.0054485832867657,2.811132367573038,2.811132367573038,0.0406489945137649,6.774936762176027,SBdisk+SBbul,,
UGC00191,0.5,short_0p5Rd,0.1407297574407844,strong_bridge,0.4016242677051651,1.2242034860591149,1.4247013633487375,1.806898463670891,1.950388272702958,0.205272779909563,0.0067719732686849,1.254627234665797,0.6273136173328985,0.0220939901188309,3.033627237417703,SBdisk+SBbul,,
UGC00634,2.0,extended_1p5_2Rd,0.1029040877828663,strong_bridge,0.8193013700996055,1.945114164791919,2.1682343418382697,2.4043916460840262,1.5640692513587156,0.5322536261982898,0.0615308996996757,2.711434595540821,5.422869191081642,0.1226364629986356,2.6596918199678634,SBdisk+SBbul,,
UGC00731,0.5,short_0p5Rd,0.1329156430380909,strong_bridge,0.4080743137323264,1.2353362655019953,1.4247013633487375,1.819025379751113,1.856143328541773,0.1866268460388357,0.0082614759726537,1.532499249011478,0.766249624505739,0.0208263663903311,2.5896049292941887,SBdisk+SBbul,,
UGC00891,1.5,extended_1p5_2Rd,0.1335414543643895,strong_bridge,0.7832041450985834,1.882810354440155,2.1729953082279043,2.379815232097155,1.6098612131530228,0.4676258652726939,0.0525420266137375,1.1019495572847864,1.6529243359271797,0.0913281934867191,2.47731139109603,SBdisk+SBbul,,
UGC01230,1.0,standard_1Rd,0.0692444639834719,strong_bridge,0.4969197459974137,1.388683481591536,1.4919959407760923,1.9716261059664544,2.207718844718129,0.2771575849675263,0.0084355147089788,2.3439173089734107,2.3439173089734107,0.0498925417373107,6.689167091944526,SBdisk+SBbul,,
UGC01281,0.5,short_0p5Rd,0.2518397939067665,moderate_bridge,0.683099134906461,1.7100291068485518,2.285645631672975,2.309401507753857,2.566659843688817,0.4600828327126749,0.030850493552387,1.5048916454477017,0.7524458227238507,0.0990199669129104,2.8742863386412925,SBdisk+SBbul,,
UGC02023,0.5,short_0p5Rd,0.0339452447731206,strong_bridge,0.6825759065142396,1.7091260146435774,1.6530140481652025,2.3027800179412616,2.5801655842146696,0.3375018188355338,0.041618054207726,1.4894648889989963,0.7447324444994983,0.0749614935686365,1.4219171907060424,SBdisk+SBbul,,
UGC02259,0.5,short_0p5Rd,0.0144718546939287,strong_bridge,0.5925003868819951,1.5536556677583238,1.531492136099793,2.143148921660984,1.7887570317623611,0.2947863451616593,0.0189746817118779,1.7154734137732073,0.8577367068866036,0.033899040421511,2.0293942010773187,SBdisk+SBbul,,
UGC02455,0.5,short_0p5Rd,0.0238804245266532,strong_bridge,0.6022714466282566,1.570520516880371,1.5338905591504333,2.15654129002722,2.4285576021022868,0.3084385132678998,0.0212989902968768,0.9512342185966112,0.4756171092983056,0.0412139232115121,1.951677360568549,SBdisk+SBbul,,
UGC02487,1.5,extended_1p5_2Rd,0.2011772028715429,moderate_bridge,0.6860986972190153,1.7152063514000204,2.1471675039391767,2.369025062089354,1.983669969504866,0.5044073973965928,0.0370978051290699,6.845959325868089,10.268938988802134,0.0479544766032758,4.22663981777665,SBdisk+SBbul,,
UGC02885,2.0,extended_1p5_2Rd,0.1381803432100891,strong_bridge,0.412268094138031,1.2425747304822417,1.4418036542709642,1.7843258649378406,2.2091140710058608,0.1918710636465873,0.0074050176394784,2.1222055554499537,4.244411110899907,0.046778419151927,7.718694625858379,SBdisk+SBbul,2.5197651039009035,HIGH_massive
UGC02916,3.0,very_extended_3Rd,0.0025125424878091,strong_bridge,0.569673147186808,1.5142558520444305,1.51046075522077,2.1179239827642724,2.28807408733497,0.3551883689488769,0.0152663023985655,0.9970759381134732,2.9912278143404194,0.0731803624805898,10.648535828169235,SBdisk+SBbul,,
UGC02953,0.5,short_0p5Rd,0.0029791832574005,strong_bridge,0.5379882389559141,1.4595677004379075,1.4639290132441878,2.07642091472851,2.014446092375641,4.252505952067123e-05,0.0623267952373774,0.3974436132501381,0.198721806625069,0.0414690087930116,9.291082291938398,SBdisk+SBbul,,
UGC03205,3.0,very_extended_3Rd,0.052911589111756,strong_bridge,0.5481436198654777,1.4770958878878144,1.559617740969392,1.9029422029016467,2.6718485836042385,0.3090197685207193,0.0045856778601731,0.6446145019577709,1.9338435058733128,0.0638365824675051,10.042000178681684,SBdisk+SBbul,,
UGC03546,2.0,extended_1p5_2Rd,0.1073612702987559,strong_bridge,0.450512394537689,1.308584392972051,1.4659731304847363,1.6956657936868071,2.593293083320057,0.2460795548299409,0.004779223076336,0.5735333858882027,1.1470667717764054,0.0367279830794706,8.002270671732255,SBdisk+SBbul,,
UGC03580,3.0,very_extended_3Rd,0.1729658467105876,strong_bridge,0.4474399182659085,1.3032812989269582,1.5758494298492265,1.6512912052054185,2.647396934692412,0.2022607427724516,0.0030826494359558,0.3384667344120652,1.0154002032361955,0.0666373701075482,11.013470851231498,SBdisk+SBbul,,
UGC04278,0.5,short_0p5Rd,0.0029674735786408,strong_bridge,0.5585144054453193,1.494995863798621,1.4994454284902796,2.082134765190813,2.329091616319166,0.2797073038886412,0.0168951942607115,1.3845796939120387,0.6922898469560194,0.0637350386007208,3.387848445725901,SBdisk+SBbul,,
UGC04305,1.0,standard_1Rd,0.1994349499025243,strong_bridge,0.7921906745057536,1.8983211041969308,2.3712265530025247,2.412481335059884,1.6370758615367793,0.6460998558830816,0.0580234589687431,1.2157050340062352,1.2157050340062352,0.1409999347366801,3.519459087298973,SBdisk+SBbul,,
UGC04325,0.5,short_0p5Rd,0.2727181775671535,moderate_bridge,0.6684594586683663,1.6847610256616004,2.316517440276273,2.293445274780016,2.5080560934106337,0.3744399078856761,0.0340687259570901,1.7442472809705858,0.8721236404852929,0.0637717833206614,1.8468427246983543,SBdisk+SBbul,,
UGC04483,0.5,short_0p5Rd,0.076672156016291,strong_bridge,0.5108578995611985,1.4127407346426288,1.5300532133281524,2.020492978199953,1.9602265275891808,0.2958474412136068,0.0111245551568054,0.1880635833003443,0.0940317916501721,0.0316367812916595,3.1576407211858406,SBdisk+SBbul,,
UGC04499,1.5,extended_1p5_2Rd,0.1343833779007635,strong_bridge,0.7797564814030151,1.876859686901604,2.1682343418382697,2.3959839604695343,1.6431076821738104,0.5606119919742975,0.0522830189581533,1.1628827595554827,1.744324139333224,0.1080665891324802,3.433477572654718,SBdisk+SBbul,,
UGC05005,0.5,short_0p5Rd,0.117137750817056,strong_bridge,0.4383439892442329,1.2875817254355462,1.458417467308354,1.832910582205556,2.2405959639741515,0.2386596688768041,0.0053163816726906,3.0423182599367298,1.5211591299683649,0.0337110102584668,5.007416852378551,SBdisk+SBbul,,
UGC05253,0.5,short_0p5Rd,0.0045642533310297,strong_bridge,0.5366438414652936,1.4572472703690968,1.4639290132441878,2.073712724536928,2.014447267300543,1.3649146935521709e-05,0.0605629163423764,0.3075427567330944,0.1537713783665472,0.026203081968181,7.654196037803954,SBdisk+SBbul,,
UGC05414,0.5,short_0p5Rd,0.0602756876988976,strong_bridge,0.5591796107006424,1.4961440080693087,1.5921095032709134,2.0635285229568066,2.395577623791736,0.2220566831448161,0.021217563323739,1.003077578797257,0.5015387893986285,0.0353242010166058,1.362410276474974,SBdisk+SBbul,,
UGC05716,3.0,very_extended_3Rd,0.243865067627534,moderate_bridge,0.7970353531010264,1.906683019452372,2.521617422792411,2.429054808478164,1.65030372681418,0.7656808601582411,0.067153289937788,0.9864988206239264,2.95949646187178,0.1192298284668372,6.294027793446873,SBdisk+SBbul,,
UGC05721,1.5,extended_1p5_2Rd,0.0513874099983161,strong_bridge,0.5217132727975988,1.4314771088486555,1.5090218324491294,2.017934265519197,2.2485524809772777,0.3221513718359503,0.0162452009326492,0.275369516011811,0.4130542740177165,0.0620959298075983,9.13392655868892,SBdisk+SBbul,,
UGC05750,2.0,extended_1p5_2Rd,0.2108156599951271,moderate_bridge,0.8465037870869949,1.992065536512153,2.5242081419150475,2.4321680352659,1.5454145584227912,0.8210076797525722,0.0728080723269724,4.354256875756253,8.708513751512506,0.2455583156019443,4.486251396116838,SBdisk+SBbul,,
UGC05764,0.5,short_0p5Rd,0.0554388700827062,strong_bridge,0.4769608291271083,1.3542343910733892,1.433718102704445,1.908571625916676,2.279005309410381,0.209587219794485,0.013121090718493,0.6704043212394302,0.3352021606197151,0.0303818548480075,2.1820188010194816,SBdisk+SBbul,,
UGC05829,2.0,extended_1p5_2Rd,0.2610321624327157,moderate_bridge,0.8171364192147577,1.941377459564672,2.6271474357473728,2.431776004761858,3.02817029725973,0.7924269620972809,0.0751552253170103,2.0785577167175404,4.157115433435081,0.3398814434723071,2.6719850672486856,SBdisk+SBbul,,
UGC05918,1.0,standard_1Rd,0.1610496707873508,strong_bridge,0.8449254329543705,1.989341297279244,2.3712265530025247,2.4156010117475515,1.527935064209953,0.6204605424136203,0.0648751165275422,1.4892322009405563,1.4892322009405563,0.1836678980928023,2.2013915043135315,SBdisk+SBbul,,
UGC05986,1.0,standard_1Rd,0.1747769885685193,strong_bridge,0.8260664639948048,1.956790716855033,2.3712265530025247,2.4173683545802898,1.56721965088908,0.6494239079039263,0.0602963642743647,1.824051800850658,1.824051800850658,0.1125376399908374,3.70933002129342,SBdisk+SBbul,,
UGC05999,0.5,short_0p5Rd,0.0517236828454416,strong_bridge,0.5026690141819632,1.3986067184780686,1.4748936498538658,1.977307408740704,1.765881423959948,0.1538261940529915,0.0165220226475354,3.0678430717041034,1.5339215358520517,0.0199973766330732,1.4626245413705754,SBdisk+SBbul,,
UGC06399,0.5,short_0p5Rd,0.1428491464158061,strong_bridge,0.6800868327283434,1.7048298732891207,1.4917365766390025,2.2592204880089217,1.69600251959926,0.3558792565107209,0.0278529076829575,2.12889327862096,1.0644466393104797,0.0537619739371913,2.094363846387117,SBdisk+SBbul,,
UGC06446,1.0,standard_1Rd,0.0043482132181647,strong_bridge,0.5559856405764849,1.490631215635013,1.4841776945653984,2.1127525112151333,2.016338045107995,0.3467005874140476,0.0134116002032654,0.8619571414034094,0.8619571414034094,0.041676456615292,4.831084610877505,SBdisk+SBbul,,
UGC06614,1.0,standard_1Rd,0.090967291201185,strong_bridge,0.4604572310931751,1.3257491808668205,1.458417467308354,1.8765085248826816,2.2610824216214414,0.2525136107761697,0.0113022946886118,3.4287236431686168,3.4287236431686168,0.0254458818894807,5.601246760977842,SBdisk+SBbul,,
UGC06628,0.5,short_0p5Rd,0.0488340667834896,strong_bridge,0.5709781070379969,1.5165082127475826,1.5943676700229186,2.0916607432680463,2.395984004360788,0.2413083826222328,0.0214434276665513,1.8990144478385231,0.9495072239192616,0.0384752922495916,1.538130158795431,SBdisk+SBbul,,
UGC06667,2.0,extended_1p5_2Rd,0.2313851845421675,moderate_bridge,0.8694975717143119,2.031752808778902,2.6433953235323338,2.4324404101532644,3.235313904462483,0.8000861765724697,0.076920662515983,3.163901619738939,6.327803239477878,0.4321947595872165,1.7837616198264648,SBdisk+SBbul,,
UGC06786,0.5,short_0p5Rd,0.1313932628418167,strong_bridge,0.419714203090112,1.2554267145335332,1.4453338442215025,1.6767298886001076,2.4957722247734218,0.0008123474394083,0.0143058540376455,0.2838956235300502,0.1419478117650251,0.0187735306653452,6.453062311867231,SBdisk+SBbul,,
UGC06787,0.5,short_0p5Rd,0.0064034882080604,strong_bridge,0.5358308144562645,1.4558439857515126,1.4652265466652206,2.072074852299618,2.0144438911053104,9.050394874449837e-05,0.0599930200763302,0.240428379805877,0.1202141899029385,0.0222007350360235,7.103363309991255,SBdisk+SBbul,,
UGC06818,0.5,short_0p5Rd,0.0509007600812331,strong_bridge,0.4832337832591284,1.3650615099052557,1.4382705753953515,1.901188066801721,2.3449520513309445,0.2140736807566622,0.0117063980856087,1.195089911722372,0.5975449558611861,0.0230453377217329,1.9450040144587737,SBdisk+SBbul,,
UGC06917,0.5,short_0p5Rd,0.0014703484017694,strong_bridge,0.5478133625297383,1.4765258637263283,1.4787000680080202,2.044741123718969,2.370392531599,0.2241226383444976,0.0192458702101283,2.352568717994199,1.1762843589970997,0.0312816584246944,1.5241519156238272,SBdisk+SBbul,,
UGC06923,0.5,short_0p5Rd,0.0626836310224968,strong_bridge,0.4773198420427971,1.3548540473658677,1.4454607773934929,1.9044771586780769,2.294872106056138,0.17094093404747,0.0151680123470703,0.9999271688813448,0.4999635844406724,0.022554347769836,1.3325840886790064,SBdisk+SBbul,,
UGC06930,0.5,short_0p5Rd,0.0345674133968302,strong_bridge,0.5166035401483984,1.4226577102961355,1.473596116432833,2.02640970713997,1.8988307764926489,0.2525915500345168,0.0126534890199187,2.733112010331069,1.3665560051655343,0.024186143907379,2.286049887605194,SBdisk+SBbul,,
UGC06973,1.5,extended_1p5_2Rd,0.0266543180865003,strong_bridge,0.5397485352045539,1.4626059717630602,1.5026583041779402,2.0067052495205933,2.4233676012426435,0.1946870775429467,0.0148225736536054,0.4729918371603046,0.709487755740457,0.0162157714088969,2.153213743566856,SBdisk+SBbul,,
UGC06983,1.0,standard_1Rd,0.0323893912271661,strong_bridge,0.5809587689278954,1.5337348351695477,1.485616617337039,2.1564790700816623,1.9489312800682703,0.3166964259165706,0.0167203897308689,1.297251963138998,1.297251963138998,0.0246462063947481,3.2163175430946978,SBdisk+SBbul,,
UGC07089,0.5,short_0p5Rd,0.2330150895688553,moderate_bridge,0.6489677055606609,1.6511182597977003,2.152738909647595,2.247258950762687,2.5004563938811786,0.3705172051709535,0.0267963836458097,2.5263599745508043,1.263179987275402,0.05942416025178,2.128386254785296,SBdisk+SBbul,,
UGC07125,0.5,short_0p5Rd,0.0988386897434697,strong_bridge,0.4639145494472025,1.3317165123458716,1.477778170444065,1.728996631617498,2.5955529699817776,0.1653060263335711,0.0052284961519849,1.6548106710695916,0.8274053355347958,0.0104282496098321,2.7045896209694766,SBdisk+SBbul,,
UGC07151,0.5,short_0p5Rd,0.1090553215628541,strong_bridge,0.4324238203844301,1.2773635139835269,1.433718102704445,1.8232823095146595,2.228560955103866,0.1753880861421227,0.0115977140192833,0.9494701888971004,0.4747350944485502,0.0279258580403819,2.308284611983419,SBdisk+SBbul,,
UGC07232,0.5,short_0p5Rd,0.0004148167261335,strong_bridge,0.6356653578143345,1.6281584075875415,1.6288340752060333,2.2117511872239133,2.506561766694769,0.2312940576719739,0.0347041308677242,0.2618622212286277,0.1309311106143138,0.0485556106385336,1.4522738154261836,SBdisk+SBbul,,
UGC07261,0.5,short_0p5Rd,0.048746291890746,strong_bridge,0.5893964722702929,1.5482983111385256,1.4763325726255063,2.163772598130293,1.894377442237429,0.2631787391360417,0.0183090511519938,1.197813037500163,0.5989065187500815,0.0237262113290962,1.8421645031273743,SBdisk+SBbul,,
UGC07323,2.0,extended_1p5_2Rd,0.2533041703214814,moderate_bridge,0.8283013068900749,1.9606480556922687,2.625765375623437,2.431653868722086,3.075080550188828,0.7868469544539742,0.0756138630213318,1.8876420473792432,3.775284094758488,0.3647886244100339,2.4677250149480074,SBdisk+SBbul,,
UGC07399,1.0,standard_1Rd,0.1078787269883864,strong_bridge,0.4392713157344916,1.2891822909577326,1.44507515957525,1.83054279912192,2.255004807443473,0.193458220616461,0.0103660172268614,0.5035109631195162,0.5035109631195162,0.0259049644774162,3.167398549986546,SBdisk+SBbul,,
UGC07524,0.5,short_0p5Rd,0.061858148444756,strong_bridge,0.4933037016888266,1.3824421891149148,1.473596116432833,1.954160197341388,1.738471889538925,0.2117659223737259,0.0141439886772918,1.879484507468484,0.939742253734242,0.0449859538337277,3.39096374842602,SBdisk+SBbul,,
UGC07559,0.5,short_0p5Rd,0.0390209116607027,strong_bridge,0.6142829405860972,1.591252355451604,1.531492136099793,2.166853640837312,1.744844080720531,0.285468959738603,0.0215073572428508,0.5787972777325026,0.2893986388662513,0.0360316785207119,1.817391876723772,SBdisk+SBbul,,
UGC07577,0.5,short_0p5Rd,0.113336074004245,strong_bridge,0.8086422660276416,1.9267165511637088,2.1729953082279043,2.379205212323809,1.5527198574157353,0.4844546924356442,0.050792859894011,0.7390712751783938,0.3695356375891969,0.1078700549760816,1.5737918542297884,SBdisk+SBbul,,
UGC07603,0.5,short_0p5Rd,0.0606292531863391,strong_bridge,0.4734497001790574,1.348174182509053,1.435188595218715,1.944983647126812,2.04080268736736,0.2751453900594049,0.0085193076046893,0.5667311904866911,0.2833655952433455,0.0225251024951511,2.919265908211087,SBdisk+SBbul,,
UGC07608,0.5,short_0p5Rd,0.1206061979297792,strong_bridge,0.4288118474944615,1.2711292487754406,1.4454607773934929,1.8120265804603688,2.239072998968926,0.1652246258067167,0.0118450091515638,0.8451622592414857,0.4225811296207428,0.0227121648610894,1.6583187815383515,SBdisk+SBbul,,
UGC07690,1.0,standard_1Rd,0.0555111203760661,strong_bridge,0.6008602898115409,1.5680848602147195,1.485616617337039,2.196500279704125,1.957286622661956,0.3264943636810175,0.0196512261227741,0.4097319788711192,0.4097319788711192,0.0287230117369675,2.671176333036805,SBdisk+SBbul,,
UGC07866,0.5,short_0p5Rd,0.0169288850935809,strong_bridge,0.5619624906228977,1.5009472588151214,1.4759608865638618,2.072913834928626,2.387326352904086,0.2508996631877052,0.0194032590706175,0.5327118411821293,0.2663559205910646,0.0353217182760332,1.7136429864111793,SBdisk+SBbul,,
UGC08286,0.5,short_0p5Rd,0.0222977389288246,strong_bridge,0.5799486157913512,1.5319913108558725,1.4985764445308374,2.0930370240648744,2.4542642529247845,0.3513545196383001,0.0125351337539514,1.393080248848733,0.6965401244243665,0.0395499452630521,3.38947621620398,SBdisk+SBbul,,
UGC08490,1.0,standard_1Rd,0.2700364434045174,moderate_bridge,0.6024974129683294,1.5709105347833363,2.1520396745694987,2.091405511331582,2.5900262314758646,0.4505884296402308,0.004719065624823,0.5484003257412214,0.5484003257412214,0.0361060578940135,6.668039957975478,SBdisk+SBbul,,
UGC08550,0.5,short_0p5Rd,0.0470722724791204,strong_bridge,0.521428811734312,1.4309861290534225,1.501673303993632,2.004685123301458,2.29856450829229,0.3347507559418562,0.0072858963273973,0.6682139026727986,0.3341069513363993,0.0176866099574014,2.725831917297501,SBdisk+SBbul,,
UGC08699,1.5,extended_1p5_2Rd,0.2899511409083681,moderate_bridge,0.2661667540023864,0.990403817408119,1.3948389673847883,1.2919529781639465,2.497903760457188,0.0853369581491046,0.000685262663481,0.2801727563443014,0.4202591345164521,0.0378774755272494,8.916840354307936,SBdisk+SBbul,,
UGC08837,2.0,extended_1p5_2Rd,0.2633728349541495,moderate_bridge,0.8135736777242544,1.9352281677520629,2.6271474357473728,2.4323579726207334,3.0120772332034407,0.7991643170406574,0.0760130691404589,1.483114732054665,2.96622946410933,0.3774408718409644,2.367515012066785,SBdisk+SBbul,,
UGC09037,1.5,extended_1p5_2Rd,0.199074030206982,strong_bridge,0.6991483330933366,1.737730022919099,2.169651239262697,2.364428034156861,2.5268636403853177,0.5505380798587012,0.0368829098046615,2.8991480752546,4.348722112881899,0.0775478877064581,4.643737181482963,SBdisk+SBbul,,
UGC09133,0.5,short_0p5Rd,0.0070018115159482,strong_bridge,0.5353228890830284,1.454967306557307,1.4652265466652206,2.0710517402963693,2.014447491301286,8.332071947509583e-06,0.0597598587834832,0.5994179497042673,0.2997089748521336,0.0205945037384674,6.852841672320769,SBdisk+SBbul,,
UGC09992,1.0,standard_1Rd,0.0054379643788625,strong_bridge,0.6392418703968197,1.6343314683049108,1.6432674984262956,2.2120029226624416,2.529562168016608,0.2860603030123741,0.0294684289398925,0.5651000231515357,0.5651000231515357,0.0454372336429403,1.9074506400701576,SBdisk+SBbul,,
UGC10310,0.5,short_0p5Rd,0.0534014910385659,strong_bridge,0.6270429314492239,1.6132760996813604,1.531492136099793,2.180869746725393,1.723840576821523,0.2910741616786833,0.022968572954485,1.84186503968649,0.920932519843245,0.0384921699755137,1.8065343461889856,SBdisk+SBbul,,
UGC11455,0.5,short_0p5Rd,0.0654735673330558,strong_bridge,0.524484948015485,1.436261020274727,1.5368864593545382,2.03424673953198,2.19782226562857,0.3058058035628247,0.0090069120506922,5.469890060328277,2.7349450301641385,0.0507448950146301,5.678214893029932,SBdisk+SBbul,,
UGC11557,0.5,short_0p5Rd,0.0450402197050814,strong_bridge,0.5982208931438966,1.5635292615663654,1.4961426671287403,2.1582015520804374,2.391696296312026,0.3408066394540749,0.0178727201720592,2.228396068711112,1.114198034355556,0.0607265575454985,3.462572896100318,SBdisk+SBbul,,
UGC11820,1.0,standard_1Rd,0.105020505024414,strong_bridge,0.4892710702363505,1.375481867227941,1.5368864593545382,1.952951452305506,2.215758346409346,0.2827546662916454,0.0083036612666731,0.980087979425671,0.980087979425671,0.0492806818551316,5.850372245288725,SBdisk+SBbul,,
UGC11914,1.5,extended_1p5_2Rd,0.0098515970855769,strong_bridge,0.5760957161035813,1.5253412059947813,1.51046075522077,2.120623584362239,2.3386338156228024,0.3214267334979407,0.0171820898675134,0.677505718916379,1.0162585783745686,0.0705158444563725,6.564319929282574,SBdisk+SBbul,,
UGC12506,0.5,short_0p5Rd,0.0422409313997342,strong_bridge,0.4846201501442579,1.3674543791489893,1.4277644806302696,1.964371729321668,1.884751828263492,0.2514010504502108,0.0125994781642179,6.693061858430176,3.346530929215088,0.0496381335687413,5.185522632636911,SBdisk+SBbul,,
UGC12632,0.5,short_0p5Rd,0.0221798642422657,strong_bridge,0.5271795797348915,1.4409119546224227,1.473596116432833,2.0306992414548453,1.807956940428547,0.2682672387841833,0.0137507260722399,1.9103674317216777,0.9551837158608388,0.0365802238225798,2.916326865376865,SBdisk+SBbul,,
UGC12732,0.5,short_0p5Rd,0.1286854776416823,strong_bridge,0.4123168005676392,1.2426587977797454,1.4261885529192602,1.8133484119679448,2.08626714347435,0.2244936864441013,0.0058545590427093,1.802068690707102,0.901034345353551,0.0213651735788296,3.4660264037131325,SBdisk+SBbul,,
UGCA281,0.5,short_0p5Rd,0.2525930431519521,moderate_bridge,0.7072337960136399,1.7516855319195423,2.3436837399891504,2.3442255747042178,2.635520943680188,0.4629011428614919,0.0392345138035883,0.3890760501780758,0.1945380250890379,0.091173171077766,1.896724318216073,SBdisk+SBbul,,
UGCA442,0.5,short_0p5Rd,0.0184973454553465,strong_bridge,0.5690014954357623,1.5130965811221255,1.485616617337039,2.111086915553477,1.82694084805898,0.3140850572768242,0.0163927608695739,1.211538117344378,0.605769058672189,0.0418272581049856,2.928099821303293,SBdisk+SBbul,,
UGCA444,0.5,short_0p5Rd,0.1802315183922434,strong_bridge,0.723241095557666,1.7793141309325318,2.170508101803186,2.323147481794036,1.6787174455768965,0.4423277961695768,0.0338719680179642,0.808708266758908,0.404354133379454,0.0848542131712918,2.489765920487036,SBdisk+SBbul,,
