galaxy,rotmod,n_points_rotmod,sigma_source,Rd_fit,lambda_corr,n_rings,n_theta,ml_mode,beta_grav,beta_mod_bridge,beta_mod_ML,bridge_consistency,verdict,N_graph,n_edges_input,mi_rho_graph,mi_mean_degree_weighted,mi_std_degree_weighted,mi_mean_degree_binary,mi_std_degree_binary,mi_lambda2,mi_norm_lambda2,mi_clustering_binary,mi_effective_diameter_90,mi_mean_shortest_path,mi_laplacian_trace,mi_ds_graph,mi_ds_fit_r2,mi_dw_graph,mi_dw_fit_r2,mi_ds_over_dw,mi_alpha_eff_graph,delta3_proxy,mean_MI,max_MI,lambda_corr_factor,result_dir
F574-2,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/F574-2_rotmod.dat,5,SBdisk+SBbul,3.021066645325999,3.021066645325999,12,12,trained_gradient_boosting,0.7320874678605489,1.7945829695273074,2.342198609716903,0.2338041009493147,moderate_bridge,144,10296.0,1.0,18.31288694860801,12.095011265496517,143.0,0.0,3.325808058499135,0.4643159478769031,1.0,14.590240453105917,8.241211019105311,2637.0557205995533,2.379457681188881,0.8811635658167605,2.704632811507436,0.9786129882039756,0.8797710621068308,0.4641749357210978,0.0560293374692524,0.1280621464937623,1.6350803752035536,1.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda1.0_v1
F579-V1,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/F579-V1_rotmod.dat,14,SBdisk+SBbul,2.440960278478003,2.440960278478003,12,12,trained_gradient_boosting,0.6965148369713043,1.7331846086124711,2.146791867030976,0.1926629519938163,strong_bridge,144,10296.0,1.0,15.092246410322945,21.74637153737466,143.0,0.0,0.1851826872834175,0.5173106604968929,1.0,75.52053515034521,32.784514032879926,2173.283483086504,2.353182362807601,0.8821596944287393,2.540480973996264,0.9825278233184525,0.9262743499731724,0.3930296739426087,0.0367192580287646,0.105540184687573,4.029091189070721,1.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda1.0_v1
F583-1,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/F583-1_rotmod.dat,25,SBdisk+SBbul,1.5006595409888257,1.5006595409888257,12,12,trained_gradient_boosting,0.5954956781980894,1.5588255405699023,2.1792164053473777,0.2846852947945673,moderate_bridge,144,10230.0,0.9935897435897436,10.08660579518443,21.70728922653296,142.08333333333334,2.2897719440056807,0.0002434863755684,0.3830932739339862,0.9940573321973392,10892.32563916848,1935.7209201570925,1452.471234506558,2.18931579176782,0.8927774623031229,1.9838240443279336,0.9997048642224718,1.1035836560341223,0.1909913563961787,0.0174338153446479,0.0705357048614296,6.0565179126792845,1.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda1.0_v1
F583-4,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/F583-4_rotmod.dat,12,SBdisk+SBbul,1.9997120224442189,1.9997120224442189,12,12,trained_gradient_boosting,0.8279262141143349,1.960000645561342,2.424336217284818,0.1915310130719069,strong_bridge,144,10296.0,1.0,26.325468452881463,27.92334389510542,143.0,0.0,0.0086158220725346,0.6770696546293439,1.0,2088.7686118371544,357.351136964346,3790.867457214931,2.419198279880998,0.8782670725753591,1.5657950583421123,0.9837236014890054,1.5450286849432786,0.6558524282286697,0.0637893473056482,0.1840941849851851,3.033382296470348,1.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda1.0_v1
IC2574,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/IC2574_rotmod.dat,34,SBdisk+SBbul,3.016235481441424,3.016235481441424,12,12,trained_gradient_boosting,0.8341698629381109,1.97077718343118,2.3712265530025247,0.168878578499504,strong_bridge,144,10296.0,1.0,24.81024717087128,23.50891588813061,143.0,0.0,0.0111043900587387,0.6414346088250366,1.0,1936.8481710702288,329.9346946084098,3572.6755926054643,2.416819116082439,0.878442313237275,1.5501349677429792,0.984803308237499,1.5591023790666212,0.6683397258762218,0.0640566303555803,0.1734982319641348,2.8177730855550243,1.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda1.0_v1
IC4202,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/IC4202_rotmod.dat,32,SBdisk+SBbul,1.2228788680015756,1.2228788680015756,12,12,trained_gradient_boosting,0.3257527019085804,1.09324916349421,1.5485802633033572,0.2940313205580038,moderate_bridge,144,8814.0,0.8560606060606061,4.208568818632993,11.6763733030285,122.41666666666669,18.395915911479435,0.0010670792104119,0.1097148151294938,0.90801254327703,1039.9554097317114,422.3819531391732,606.033909883151,1.498140243761349,0.9462156889511512,2.406349326945089,0.9961838027267792,0.622578038436036,-0.3484945961828392,0.0029478292319393,0.0294305511792517,5.662792481882106,1.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda1.0_v1
KK98-251,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/KK98-251_rotmod.dat,15,SBdisk+SBbul,1.41544135805818,1.41544135805818,12,12,trained_gradient_boosting,0.8635705845133623,2.021522828870064,2.4560132502083767,0.1769088262457255,strong_bridge,144,10296.0,1.0,38.75430925498983,27.01068121687092,143.0,0.0,0.0251323389809021,0.7221617454694124,1.0,1487.8453866037512,251.81790933268977,5580.620532718535,2.427319399784927,0.8778444081158834,1.5081016438691195,0.9856657859074236,1.6095197625788027,0.7271411690267247,0.0718308150845628,0.2710091556292995,2.12092674171822,1.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda1.0_v1
NGC0024,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC0024_rotmod.dat,29,SBdisk+SBbul,1.208543838297003,1.208543838297003,12,12,trained_gradient_boosting,0.6701148800718428,1.6876182830040007,2.1682343418382697,0.2216624142327686,moderate_bridge,144,10266.0,0.997086247086247,11.581493283642724,23.934597494456032,142.58333333333334,1.3819269959814169,0.0002218271758849,0.5450609571873641,0.9972385476920144,19504.89558516371,3547.9926548908834,1667.7350328445525,2.349763702243208,0.881854770608493,2.0707610264837046,0.9999182804895868,1.1347343668299903,0.3402297601436856,0.0272702178716307,0.0809894635219771,6.170298707577832,1.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda1.0_v1
NGC0055,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC0055_rotmod.dat,21,SBdisk+SBbul,1.733398620856963,1.733398620856963,12,12,trained_gradient_boosting,0.6495967605902391,1.6522040087787526,1.4917365766390025,0.1075708906335833,strong_bridge,144,10290.0,0.9994172494172494,7.7180607958983325,10.74848905356549,142.91666666666666,0.2763853991962833,0.001609731378828,0.3387797907088285,0.999416667306988,1901.8952265123407,336.3874246689901,1111.40075460936,2.2123587183473203,0.8925577045092277,1.7068227816287276,0.9937219710802656,1.2961853697758754,0.2991935211804781,0.0245194712213569,0.0539724531181701,3.0095544832827645,1.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda1.0_v1
NGC0100,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC0100_rotmod.dat,21,SBdisk+SBbul,1.8205655611464595,1.8205655611464595,12,12,trained_gradient_boosting,0.7144739493009955,1.7641820364935183,2.3647929201474795,0.2539803289061371,moderate_bridge,144,10296.0,1.0,18.936538362143416,27.03021841049722,143.0,0.0,0.1901252343510497,0.6469758351990367,1.0,123.20184192903454,51.152975197926935,2726.861524148652,2.404221956256288,0.8789966292719044,2.523425336448186,0.9817606522287308,0.9527612810769028,0.428947898601991,0.0509839872798508,0.1324233451898141,4.175345543045004,1.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda1.0_v1
NGC0247,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC0247_rotmod.dat,26,SBdisk+SBbul,3.4217429868918825,3.4217429868918825,12,12,trained_gradient_boosting,0.7320616800480719,1.7945384597629723,2.483991146047348,0.2775584314708478,moderate_bridge,144,10296.0,1.0,19.573686688600407,20.98169077921996,143.0,0.0,0.9911535526708304,0.5806263125705167,1.0,31.72520426663428,15.43222334205985,2818.610883158459,2.399298363472354,0.8794635897638676,2.6604337339852,0.9761288760853054,0.901844813055472,0.4641233600961438,0.054866313659525,0.1368789278923105,3.047872963521704,1.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda1.0_v1
NGC0289,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC0289_rotmod.dat,28,SBdisk+SBbul,1.6166487805012546,1.6166487805012546,12,12,trained_gradient_boosting,0.4181024328734821,1.25264479913963,1.722499025345963,0.272774741403388,moderate_bridge,144,3114.0,0.3024475524475524,3.385268765715732,11.142125734449095,43.25,27.24311839712921,1.3968446867436602e-07,0.1467474890304385,0.752900511230409,6642914.914274381,1683787.4685954133,487.47870226306543,1.461329441793948,0.9426581477809391,2.7878484069413565,0.9859824468932008,0.524178229402804,-0.1637951342530357,0.0006743294639309,0.0236732081518582,7.179928176556281,1.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda1.0_v1
NGC0300,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC0300_rotmod.dat,25,SBdisk+SBbul,1.7531079007033643,1.7531079007033643,12,12,trained_gradient_boosting,0.7129280878784594,1.7615138796782208,2.1682343418382697,0.1875814132780609,strong_bridge,144,10296.0,1.0,11.111445264809385,17.14241789809259,143.0,0.0,0.0011745596370617,0.5533261487896921,1.0,5915.17636704817,1038.4845280716502,1600.048118132551,2.3763112973283027,0.8806341060738827,1.8328910798584388,0.9951279421398472,1.29648254794924,0.4258561757569188,0.03976436983407,0.0777024144392264,3.96627054520614,1.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda1.0_v1
NGC0801,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC0801_rotmod.dat,13,SBdisk+SBbul,1.8766472803598129,1.8766472803598129,12,12,trained_gradient_boosting,0.2856077548865601,1.0239589849342028,1.68050512395043,0.3906838067073894,failed_bridge,144,5610.0,0.5448717948717948,4.189746918799984,13.083219488884584,77.91666666666667,30.137071117737296,9.748403502026195e-06,0.1070821942956045,0.803040307501189,112320.61585418256,21730.34936149051,603.3235563071977,1.4446005820434935,0.948779605749116,2.332593943216791,0.9931714598830278,0.6193107832781647,-0.4287844902268798,0.0022357528250825,0.0292989295020977,6.755658209025912,1.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda1.0_v1
NGC0891,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC0891_rotmod.dat,18,SBdisk+SBbul,1.600850733706925,1.600850733706925,12,12,trained_gradient_boosting,0.605566050356293,1.5762070029149615,2.144231870029089,0.2649083222079063,moderate_bridge,144,10230.0,0.9935897435897436,7.262423791419321,15.188055686739736,142.08333333333334,2.2897719440056807,0.000217165514233,0.4205230392309936,0.9940573321973392,11677.927557121418,2156.0011015718096,1045.7890259643823,2.2146258006543222,0.8906966027256358,2.0410928690763672,0.9995601965267296,1.0850196158181091,0.2111321007125859,0.0173138098925273,0.0507861803595756,5.177800565888105,1.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda1.0_v1
NGC1003,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC1003_rotmod.dat,36,SBdisk+SBbul,1.7687131242549856,1.7687131242549856,12,12,trained_gradient_boosting,0.491583955005602,1.379473906339669,1.5430130405219509,0.1059868775489814,strong_bridge,144,8442.0,0.8199300699300699,4.961742756882713,13.338970677279256,117.25,21.72987574745884,1.181099433135038e-06,0.2832377554317791,0.8947146728169325,1730448.8414870538,676019.1913268219,714.4909569911107,1.954564794169744,0.9121459431237148,2.2309102207941023,0.9992590240826108,0.8761288446085509,-0.0168320899887959,0.0148836182331031,0.0346975017963826,6.402250153545574,1.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda1.0_v1
NGC1090,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC1090_rotmod.dat,24,SBdisk+SBbul,1.274761999531,1.274761999531,12,12,trained_gradient_boosting,0.3730927668036363,1.1749581155030764,1.5538204479486373,0.2438263268743419,moderate_bridge,144,7668.0,0.7447552447552448,6.292027759526872,18.480087758881474,106.5,26.71298061492452,1.831749625388915e-05,0.1793018781176906,0.8723665849757563,67773.5707849864,12810.144586974897,906.0519973718696,1.6579695224737956,0.9317053679238008,2.311883682963612,0.9940648195878806,0.7171509253218307,-0.2538144663927273,0.003675805412981,0.0440001941225655,7.11840999663838,1.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda1.0_v1
NGC1705,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC1705_rotmod.dat,14,SBdisk+SBbul,0.2472056687014497,0.2472056687014497,12,12,trained_gradient_boosting,0.4811209129154026,1.3614146956919848,1.7766152106963962,0.2337031184381571,moderate_bridge,144,6654.0,0.6462703962703963,3.5849726094465657,10.708995625104576,92.41666666666669,29.702576581090664,6.729082631195082e-07,0.2981296324474604,0.8384449500214001,1967650.503517591,573534.7272739605,516.2360557603055,1.8061724051255108,0.9157001516226316,2.5401336688876937,0.9926245266747528,0.7110540784715557,-0.0377581741691948,0.0022867449733635,0.0250697385275983,6.342820088078169,1.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda1.0_v1
NGC2366,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC2366_rotmod.dat,26,SBdisk+SBbul,0.8299642621692492,0.8299642621692492,12,12,trained_gradient_boosting,0.7065864732460296,1.7505682528226472,2.424336217284818,0.2779185327754457,moderate_bridge,144,10296.0,1.0,14.526612335685858,26.214011256696512,143.0,0.0,0.0004735066620193,0.6874971749097707,1.0,18266.82234309255,3323.352958042532,2091.8321763387635,2.407353081556911,0.8787209071386246,1.973524891687575,0.9988299026851966,1.219824027402242,0.4131729464920592,0.0465132651049246,0.1015847016481528,5.225818774159848,1.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda1.0_v1
NGC2403,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC2403_rotmod.dat,73,SBdisk+SBbul,0.9439389931226244,0.9439389931226244,12,12,trained_gradient_boosting,0.511472136431335,1.4138009074804845,1.5438099325446952,0.0842131031311052,strong_bridge,144,7464.0,0.7249417249417249,8.287061514516317,24.85110369780356,103.66666666666669,27.12419993699763,8.299042098389552e-07,0.3277959934684765,0.8627083718857002,1783760.239859566,515659.0109758515,1193.3368580903498,1.890631843347768,0.9102977514874808,2.526017050840276,0.9930683740915732,0.7484636110111972,0.02294427286267,0.0039323209105711,0.0579514791224917,8.826959103094936,1.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda1.0_v1
NGC2683,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC2683_rotmod.dat,11,SBdisk+SBbul,1.832712276555032,1.832712276555032,12,12,trained_gradient_boosting,0.5940749384646606,1.5563733437900042,2.187847512420072,0.2886280533927921,moderate_bridge,144,8148.0,0.7913752913752914,2.158270843816348,5.508297873175843,113.16666666666669,23.919424928055623,2.432083580347854e-06,0.4156024928493664,0.8850352427092332,902899.2873839644,230507.72892271195,310.791001509554,2.052489742245657,0.8978176486566749,2.6233861544940003,0.9872707487173142,0.7823818612176605,0.1881498769293212,0.0043891583282565,0.0150928031036108,4.083722004124216,1.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda1.0_v1
NGC2841,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC2841_rotmod.dat,50,SBdisk+SBbul,4.474235296773433,4.474235296773433,12,12,trained_gradient_boosting,0.6379391607684894,1.632082991486413,2.15731835359671,0.2434667842298832,moderate_bridge,144,9228.0,0.8962703962703963,5.136367041428906,12.801268782193716,128.16666666666666,15.826314233649672,3.901218160855695e-06,0.5630197097832487,0.9299902304946748,1025243.7197555524,331474.812511394,739.6368539657625,2.2650688721167005,0.8859133150476592,2.339547967406672,0.99589741402935,0.9681651770651536,0.2758783215369789,0.0155004114414921,0.0359186506393629,5.9103995864887935,1.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda1.0_v1
NGC2903,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC2903_rotmod.dat,34,SBdisk+SBbul,0.830253921440087,0.830253921440087,12,12,trained_gradient_boosting,0.4479220871976603,1.3041135225031617,1.7265817649023982,0.2446847586294983,moderate_bridge,144,5526.0,0.5367132867132867,5.911934071653374,18.51627406311878,76.75,30.265836075240568,1.4688284054934018e-06,0.1860611870797001,0.794981750298879,748854.4819768147,178444.90412157006,851.318506318086,1.611944231612073,0.932980218487351,2.7032445313023903,0.985104756494498,0.5962998215464651,-0.1041558256046792,0.0020510034449128,0.0413421963052683,8.046048765613,1.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda1.0_v1
