file_N,G_proxy,T_proxy,n,pearson_r,pearson_p,spearman_r,spearman_p,score_mean_r,abs_pearson,abs_spearman
9,G_minus_kappa_plus_halfR,T_minus_lap_only,220,-0.5180534187327807,1.6587579346042485e-16,-0.5222105221234349,8.625503173909262e-17,-0.5201319704281078,0.5180534187327807,0.5222105221234349
9,G_kappa_plus_halfR,T_abs_grad_plus_abslap,220,-0.8237432503345348,1.2314654352157041e-55,-0.24858034372794685,0.0001955690832030098,-0.5361617970312408,0.8237432503345348,0.24858034372794685
9,G_kappa_plus_halfR,T_lap_only,220,-0.5135478220944065,3.3361198157803627e-16,-0.6646845210775695,2.02657546208011e-29,-0.5891161715859881,0.5135478220944065,0.6646845210775695
9,G_minus_kappa_minus_halfR,T_minus_lap_only,220,-0.5135478220944065,3.3361198157803627e-16,-0.6646845210775695,2.02657546208011e-29,-0.5891161715859881,0.5135478220944065,0.6646845210775695
12,G_minus_kappa_minus_halfR,T_grad2_plus_lap,290,0.925560976411704,1.6624763711490944e-123,0.43078100969122635,1.5632733355676457e-14,0.6781709930514652,0.925560976411704,0.43078100969122635
12,minus_kappa,T_grad2_plus_lap,290,0.9259013096577154,8.811907317749976e-124,0.3350711455685735,4.87371769168475e-09,0.6304862276131444,0.9259013096577154,0.3350711455685735
12,G_minus_kappa_minus_halfR,T_grad2_plus_abslap,290,0.9255609764117041,1.6624763711484078e-123,0.31813906024614347,3.0440387010078045e-08,0.6218500183289237,0.9255609764117041,0.31813906024614347
12,G_minus_kappa_minus_halfR,T_grad2_only,290,0.925560976411704,1.6624763711490944e-123,0.3172929665782645,3.3261018339944724e-08,0.6214269714949843,0.925560976411704,0.3172929665782645
12,G_minus_kappa_minus_halfR,T_abs_grad_plus_abslap,290,0.909652222164381,6.640684848332761e-112,0.3241353342204303,1.611636635802156e-08,0.6168937781924057,0.909652222164381,0.3241353342204303
12,minus_kappa,T_grad2_plus_abslap,290,0.9259013096577156,8.811907317749976e-124,0.29892865022417203,2.129244774122243e-07,0.6124149799409437,0.9259013096577156,0.29892865022417203
12,minus_kappa,T_grad2_only,290,0.9259013096577154,8.811907317749976e-124,0.25703662116253384,9.294154991124357e-06,0.5914689654101246,0.9259013096577154,0.25703662116253384
12,G_minus_kappa_minus_halfR,T_grad2_minus_lap,290,0.925560976411704,1.6624763711490944e-123,0.2544898217428351,1.1464020103836199e-05,0.5900253990772695,0.925560976411704,0.2544898217428351
12,minus_kappa,T_abs_grad_plus_abslap,290,0.9100805374174697,3.458215137186641e-112,0.26621986495799166,4.281854612088798e-06,0.5881502011877306,0.9100805374174697,0.26621986495799166
12,minus_kappa,T_grad2_minus_lap,290,0.9259013096577154,8.811907317749976e-124,0.24358660049690622,2.746215306388275e-05,0.5847439550773108,0.9259013096577154,0.24358660049690622
12,minus_R_edge,T_grad2_plus_lap,290,0.48038821120342556,3.7781740417298714e-18,0.44329802165849513,2.168667842935393e-15,0.4618431164309603,0.48038821120342556,0.44329802165849513
12,R_edge,T_minus_lap_only,290,0.3186070652423022,2.8980855864300005e-08,0.5911791548542614,1.0132288054129657e-28,0.4548931100482818,0.3186070652423022,0.5911791548542614
12,minus_R_edge,T_lap_only,290,0.3186070652423022,2.8980855864300005e-08,0.5911791548542614,1.0132288054129657e-28,0.4548931100482818,0.3186070652423022,0.5911791548542614
12,G_kappa_plus_halfR,T_minus_lap_only,290,0.28897484215162916,5.527402293756136e-07,0.6111841598310049,4.3177097925672465e-31,0.45007950099131705,0.28897484215162916,0.6111841598310049
