topology,seed,n,hilbert_dim,subsystem_size,d_A,A_sites,n_edges_input,ground_energy,mean_hz_random,std_hz_random,mean_single_entropy,mean_MI,max_MI,K_gap_ratio,g2_plateau,C_modular,candidate_L,family,spearman_lambda_kappa,beta_pred_from_alpha,abs_beta_minus_pred,fit_ok,r2,A_fit,beta,B_fit
chain,1,9,512,4,16,"0,3,6,8",8,-14.551975110670535,-0.09183690226581642,0.16056845911190804,0.132715263163076,0.03139805728700102,0.26606442383420464,0.4677682847422246,0.07090129584609427,1.1344207335375083,schur,pos,1.0,,,1,0.9302135820822975,24.346357315796787,0.45669454903243567,0.38904247768991546
chain,1,9,512,4,16,"0,3,6,8",8,-14.551975110670535,-0.09183690226581642,0.16056845911190804,0.132715263163076,0.03139805728700102,0.26606442383420464,0.4677682847422246,0.07090129584609427,1.1344207335375083,schur,neg,1.0,,,1,-2.220446049250313e-16,0.12415043213574202,4.3450026997309374e-17,7.115230716057846
chain,1,9,512,4,16,"0,3,6,8",8,-14.551975110670535,-0.09183690226581642,0.16056845911190804,0.132715263163076,0.03139805728700102,0.26606442383420464,0.4677682847422246,0.07090129584609427,1.1344207335375083,input_induced,pos,,,,1,-9.769962616701378e-15,29.279971603463842,0.9998994067679708,7.239352135871505
chain,1,9,512,4,16,"0,3,6,8",8,-14.551975110670535,-0.09183690226581642,0.16056845911190804,0.132715263163076,0.03139805728700102,0.26606442383420464,0.4677682847422246,0.07090129584609427,1.1344207335375083,input_induced,neg,,,,1,-2.220446049250313e-16,6.329906533162504,0.4661302753363271,-3955.3275662462215
chain,1,9,512,4,16,"0,3,6,8",8,-14.551975110670535,-0.09183690226581642,0.16056845911190804,0.132715263163076,0.03139805728700102,0.26606442383420464,0.4677682847422246,0.07090129584609427,1.1344207335375083,mi_normalized,pos,1.0,,,1,0.8755664650447793,8.406930785192243,0.29002759219936214,0.11665661388332656
chain,1,9,512,4,16,"0,3,6,8",8,-14.551975110670535,-0.09183690226581642,0.16056845911190804,0.132715263163076,0.03139805728700102,0.26606442383420464,0.4677682847422246,0.07090129584609427,1.1344207335375083,mi_normalized,neg,1.0,,,1,0.0,0.016177964361456437,1.5043792032730915e-23,7.223203186027252
chain,2,9,512,4,16,"1,3,5,7",8,-14.271603777187249,-0.03338172665542784,0.23385020702545262,0.13544587043628545,0.032184167197726495,0.2525274584897597,0.5385412169010263,0.06765820694435558,1.0825313111096893,induced,pos,1.0,,,1,0.9556679606949172,57.44254953540039,0.43105396971601834,0.22526259781599484
chain,2,9,512,4,16,"1,3,5,7",8,-14.271603777187249,-0.03338172665542784,0.23385020702545262,0.13544587043628545,0.032184167197726495,0.2525274584897597,0.5385412169010263,0.06765820694435558,1.0825313111096893,induced,neg,1.0,,,1,0.0,0.15766269140403394,5.670058950554613e-21,6.515621138663383
chain,2,9,512,4,16,"1,3,5,7",8,-14.271603777187249,-0.03338172665542784,0.23385020702545262,0.13544587043628545,0.032184167197726495,0.2525274584897597,0.5385412169010263,0.06765820694435558,1.0825313111096893,schur,pos,1.0,,,1,0.9251286875065032,22.33755227699339,0.42286667298020053,0.28590513118525873
chain,2,9,512,4,16,"1,3,5,7",8,-14.271603777187249,-0.03338172665542784,0.23385020702545262,0.13544587043628545,0.032184167197726495,0.2525274584897597,0.5385412169010263,0.06765820694435558,1.0825313111096893,schur,neg,1.0,,,1,0.0,0.11554753760457885,6.719100196808887e-17,6.557736292462837
chain,2,9,512,4,16,"1,3,5,7",8,-14.271603777187249,-0.03338172665542784,0.23385020702545262,0.13544587043628545,0.032184167197726495,0.2525274584897597,0.5385412169010263,0.06765820694435558,1.0825313111096893,input_induced,pos,,,,1,0.0,23.00776359689892,1.0000330991590083,6.673260809824438
chain,2,9,512,4,16,"1,3,5,7",8,-14.271603777187249,-0.03338172665542784,0.23385020702545262,0.13544587043628545,0.032184167197726495,0.2525274584897597,0.5385412169010263,0.06765820694435558,1.0825313111096893,input_induced,neg,,,,1,0.0,5.835350652708327,0.4687075421981582,-3778.700379502363
chain,2,9,512,4,16,"1,3,5,7",8,-14.271603777187249,-0.03338172665542784,0.23385020702545262,0.13544587043628545,0.032184167197726495,0.2525274584897597,0.5385412169010263,0.06765820694435558,1.0825313111096893,mi_normalized,pos,1.0,,,1,0.9253446253132598,7.120248813555395,0.4608052633534323,0.3370728883890779
chain,2,9,512,4,16,"1,3,5,7",8,-14.271603777187249,-0.03338172665542784,0.23385020702545262,0.13544587043628545,0.032184167197726495,0.2525274584897597,0.5385412169010263,0.06765820694435558,1.0825313111096893,mi_normalized,neg,1.0,,,1,-1.0880185641326534e-14,0.0603287622400379,1.1184204804485081e-13,6.612955070278896
chain,3,9,512,4,16,"0,1,4,5",8,-13.577126838054848,-0.060874549857635935,0.22430220563098596,0.15306655157444235,0.03680811684550155,0.490621863937985,0.48451188720780614,0.06005033614044445,0.9608053782471112,induced,pos,1.0,,,1,0.9496546691694543,24.832442527986714,0.18479815838805527,0.682759096795748
chain,3,9,512,4,16,"0,1,4,5",8,-13.577126838054848,-0.060874549857635935,0.22430220563098596,0.15306655157444235,0.03680811684550155,0.490621863937985,0.48451188720780614,0.06005033614044445,0.9608053782471112,induced,neg,1.0,,,1,0.0,0.14354441565246928,3.3242501812733796e-20,14.306442458643032
chain,3,9,512,4,16,"0,1,4,5",8,-13.577126838054848,-0.060874549857635935,0.22430220563098596,0.15306655157444235,0.03680811684550155,0.490621863937985,0.48451188720780614,0.06005033614044445,0.9608053782471112,schur,pos,1.0,,,1,0.9695496967449675,28.965776409841187,0.2460430603104976,-2.1137366706978193
chain,3,9,512,4,16,"0,1,4,5",8,-13.577126838054848,-0.060874549857635935,0.22430220563098596,0.15306655157444235,0.03680811684550155,0.490621863937985,0.48451188720780614,0.06005033614044445,0.9608053782471112,schur,neg,1.0,,,1,0.0,0.14231199413637885,3.909987839794046e-21,14.307674880159553
chain,3,9,512,4,16,"0,1,4,5",8,-13.577126838054848,-0.060874549857635935,0.22430220563098596,0.15306655157444235,0.03680811684550155,0.490621863937985,0.48451188720780614,0.06005033614044445,0.9608053782471112,input_induced,pos,0.9739247464587322,,,1,0.9446042439809607,10.460209437716545,0.6383608399254692,5.359725042462002
chain,3,9,512,4,16,"0,1,4,5",8,-13.577126838054848,-0.060874549857635935,0.22430220563098596,0.15306655157444235,0.03680811684550155,0.490621863937985,0.48451188720780614,0.06005033614044445,0.9608053782471112,input_induced,neg,0.9739247464587322,,,1,0.0,0.09749837004513338,5.380472630843245e-21,14.352488503501014
chain,3,9,512,4,16,"0,1,4,5",8,-13.577126838054848,-0.060874549857635935,0.22430220563098596,0.15306655157444235,0.03680811684550155,0.490621863937985,0.48451188720780614,0.06005033614044445,0.9608053782471112,mi_normalized,pos,1.0,,,1,0.9273304590953086,10.144153772015205,0.7990263373456432,5.329671543113284
chain,3,9,512,4,16,"0,1,4,5",8,-13.577126838054848,-0.060874549857635935,0.22430220563098596,0.15306655157444235,0.03680811684550155,0.490621863937985,0.48451188720780614,0.06005033614044445,0.9608053782471112,mi_normalized,neg,1.0,,,1,-9.992007221626409e-15,0.11472280128868435,8.67053642459334e-14,14.335264072355425
chain,4,9,512,4,16,"1,4,6,8",8,-14.25139081619832,-0.048616674974984696,0.4940698413021836,0.12015141799083184,0.028288439172062547,0.23208338650782367,0.4566128209817188,0.04237441288346344,0.6779906061354151,induced,pos,1.0,,,1,0.9775251599590289,30.96532269057917,0.22193210829403304,-1.3813983585937728
chain,4,9,512,4,16,"1,4,6,8",8,-14.25139081619832,-0.048616674974984696,0.4940698413021836,0.12015141799083184,0.028288439172062547,0.23208338650782367,0.4566128209817188,0.04237441288346344,0.6779906061354151,induced,neg,1.0,,,1,0.0,0.16502450476004193,6.510689931842472e-21,7.292192528728237
chain,4,9,512,4,16,"1,4,6,8",8,-14.25139081619832,-0.048616674974984696,0.4940698413021836,0.12015141799083184,0.028288439172062547,0.23208338650782367,0.4566128209817188,0.04237441288346344,0.6779906061354151,schur,pos,1.0,,,1,0.9628013344159001,28.67249527834234,0.4859331294881797,0.39111746513251305
chain,4,9,512,4,16,"1,4,6,8",8,-14.25139081619832,-0.048616674974984696,0.4940698413021836,0.12015141799083184,0.028288439172062547,0.23208338650782367,0.4566128209817188,0.04237441288346344,0.6779906061354151,schur,neg,1.0,,,1,0.0,0.13848560823306177,8.311789771934163e-17,7.31873142522939
chain,4,9,512,4,16,"1,4,6,8",8,-14.25139081619832,-0.048616674974984696,0.4940698413021836,0.12015141799083184,0.028288439172062547,0.23208338650782367,0.4566128209817188,0.04237441288346344,0.6779906061354151,input_induced,pos,,,,1,-8.881784197001252e-16,30.34218027616609,1.000036919130682,7.45718679087096
chain,4,9,512,4,16,"1,4,6,8",8,-14.25139081619832,-0.048616674974984696,0.4940698413021836,0.12015141799083184,0.028288439172062547,0.23208338650782367,0.4566128209817188,0.04237441288346344,0.6779906061354151,input_induced,neg,,,,1,0.0,6.552250559446091,0.4650655880515194,-4034.4110086127152
chain,4,9,512,4,16,"1,4,6,8",8,-14.25139081619832,-0.048616674974984696,0.4940698413021836,0.12015141799083184,0.028288439172062547,0.23208338650782367,0.4566128209817188,0.04237441288346344,0.6779906061354151,mi_normalized,pos,1.0,,,1,0.9801423168554465,7.08815055206204,0.7898699341428108,0.6478670831556657
chain,4,9,512,4,16,"1,4,6,8",8,-14.25139081619832,-0.048616674974984696,0.4940698413021836,0.12015141799083184,0.028288439172062547,0.23208338650782367,0.4566128209817188,0.04237441288346344,0.6779906061354151,mi_normalized,neg,1.0,,,1,-1.1102230246251565e-14,0.06876380930115407,1.2721190696797572e-13,7.388453224746935
grid,0,9,512,4,16,"0,2,4,6",12,-18.263370165306032,0.10761329566463167,0.2754284816189416,0.08781691926172727,0.022116704491611214,0.10189456835554439,0.595430820912223,0.0677390760526496,1.0838252168423936,induced,pos,1.0,,,1,0.9636800134952288,244.3269448732885,0.9226629870438106,0.8492540442385205
grid,0,9,512,4,16,"0,2,4,6",12,-18.263370165306032,0.10761329566463167,0.2754284816189416,0.08781691926172727,0.022116704491611214,0.10189456835554439,0.595430820912223,0.0677390760526496,1.0838252168423936,induced,neg,1.0,,,1,-4.884981308350689e-15,0.2046796948270684,2.792943139783646e-14,9.028136362570516
grid,0,9,512,4,16,"0,2,4,6",12,-18.263370165306032,0.10761329566463167,0.2754284816189416,0.08781691926172727,0.022116704491611214,0.10189456835554439,0.595430820912223,0.0677390760526496,1.0838252168423936,schur,pos,1.0,,,1,0.9702265493903036,158.2674301404161,1.4588410477474232,1.5108838878374566
grid,0,9,512,4,16,"0,2,4,6",12,-18.263370165306032,0.10761329566463167,0.2754284816189416,0.08781691926172727,0.022116704491611214,0.10189456835554439,0.595430820912223,0.0677390760526496,1.0838252168423936,schur,neg,1.0,,,1,0.0,0.16598821562643584,2.969123418709192e-17,9.066827840863459
grid,0,9,512,4,16,"0,2,4,6",12,-18.263370165306032,0.10761329566463167,0.2754284816189416,0.08781691926172727,0.022116704491611214,0.10189456835554439,0.595430820912223,0.0677390760526496,1.0838252168423936,input_induced,pos,,,,1,-2.220446049250313e-16,68.21449003949311,1.0000354032610979,9.232747838284158
grid,0,9,512,4,16,"0,2,4,6",12,-18.263370165306032,0.10761329566463167,0.2754284816189416,0.08781691926172727,0.022116704491611214,0.10189456835554439,0.595430820912223,0.0677390760526496,1.0838252168423936,input_induced,neg,,,,1,-2.220446049250313e-16,8.11331621057863,0.4588543251920845,-4584.071036214867
grid,0,9,512,4,16,"0,2,4,6",12,-18.263370165306032,0.10761329566463167,0.2754284816189416,0.08781691926172727,0.022116704491611214,0.10189456835554439,0.595430820912223,0.0677390760526496,1.0838252168423936,mi_normalized,pos,1.0,,,1,0.9613273045636801,6.206993710462092,1.6256651331856018,1.765182372186003
grid,0,9,512,4,16,"0,2,4,6",12,-18.263370165306032,0.10761329566463167,0.2754284816189416,0.08781691926172727,0.022116704491611214,0.10189456835554439,0.595430820912223,0.0677390760526496,1.0838252168423936,mi_normalized,neg,1.0,,,1,0.0,0.0866248963387487,8.934880950603264e-23,9.146191160151146
grid,1,9,512,4,16,"2,3,4,7",12,-18.974802338575614,-0.08754090757787274,0.4309800901856908,0.08846506966662274,0.022172114035929936,0.08449525639871247,0.4154413747944564,0.07543824432818452,1.2070119092509524,induced,pos,1.0,,,1,0.9831098683916439,30.70944882063262,0.35796809536631663,-0.3322617874821283
grid,1,9,512,4,16,"2,3,4,7",12,-18.974802338575614,-0.08754090757787274,0.4309800901856908,0.08846506966662274,0.022172114035929936,0.08449525639871247,0.4154413747944564,0.07543824432818452,1.2070119092509524,induced,neg,1.0,,,1,0.0,0.13998813954918327,3.148919551750083e-17,8.58937814632022
grid,1,9,512,4,16,"2,3,4,7",12,-18.974802338575614,-0.08754090757787274,0.4309800901856908,0.08846506966662274,0.022172114035929936,0.08449525639871247,0.4154413747944564,0.07543824432818452,1.2070119092509524,schur,pos,1.0,,,1,0.9821672394544243,70.84044572769078,1.0957952144942924,0.9058421688272497
grid,1,9,512,4,16,"2,3,4,7",12,-18.974802338575614,-0.08754090757787274,0.4309800901856908,0.08846506966662274,0.022172114035929936,0.08449525639871247,0.4154413747944564,0.07543824432818452,1.2070119092509524,schur,neg,1.0,,,1,0.0,0.12621467701166378,3.8170320452093353e-19,8.603151608857742
grid,1,9,512,4,16,"2,3,4,7",12,-18.974802338575614,-0.08754090757787274,0.4309800901856908,0.08846506966662274,0.022172114035929936,0.08449525639871247,0.4154413747944564,0.07543824432818452,1.2070119092509524,input_induced,pos,1.0,,,1,0.8295228810009758,5.8984241837426605,0.41711001225678473,4.608831020474783
grid,1,9,512,4,16,"2,3,4,7",12,-18.974802338575614,-0.08754090757787274,0.4309800901856908,0.08846506966662274,0.022172114035929936,0.08449525639871247,0.4154413747944564,0.07543824432818452,1.2070119092509524,input_induced,neg,1.0,,,1,0.0,0.06150304322529282,4.109293980778409e-18,8.667863242644112
grid,1,9,512,4,16,"2,3,4,7",12,-18.974802338575614,-0.08754090757787274,0.4309800901856908,0.08846506966662274,0.022172114035929936,0.08449525639871247,0.4154413747944564,0.07543824432818452,1.2070119092509524,mi_normalized,pos,1.0,,,1,0.9785539281209402,7.915946770356086,0.9966026583889412,0.6092942600345066
grid,1,9,512,4,16,"2,3,4,7",12,-18.974802338575614,-0.08754090757787274,0.4309800901856908,0.08846506966662274,0.022172114035929936,0.08449525639871247,0.4154413747944564,0.07543824432818452,1.2070119092509524,mi_normalized,neg,1.0,,,1,-6.661338147750939e-16,0.06939525075928214,8.461551696580387e-15,8.659971035176317
grid,2,9,512,4,16,"3,4,5,6",12,-18.282752839137114,-0.0030011423075907736,0.25017639157630667,0.09160179350024787,0.02286550618211485,0.11482609161332723,0.4332087077770003,0.05499018881354542,0.8798430210167267,induced,pos,1.0,,,1,0.9920971944249437,32.09645920121297,0.4631046740705902,-0.049778539239809495
grid,2,9,512,4,16,"3,4,5,6",12,-18.282752839137114,-0.0030011423075907736,0.25017639157630667,0.09160179350024787,0.02286550618211485,0.11482609161332723,0.4332087077770003,0.05499018881354542,0.8798430210167267,induced,neg,1.0,,,1,-2.220446049250313e-16,0.128259552325953,7.450187074750446e-19,8.965738616297665
grid,2,9,512,4,16,"3,4,5,6",12,-18.282752839137114,-0.0030011423075907736,0.25017639157630667,0.09160179350024787,0.02286550618211485,0.11482609161332723,0.4332087077770003,0.05499018881354542,0.8798430210167267,schur,pos,1.0,,,1,0.9848480473377581,46.6890321604436,0.8767414272206933,0.6785052531826489
grid,2,9,512,4,16,"3,4,5,6",12,-18.282752839137114,-0.0030011423075907736,0.25017639157630667,0.09160179350024787,0.02286550618211485,0.11482609161332723,0.4332087077770003,0.05499018881354542,0.8798430210167267,schur,neg,1.0,,,1,0.0,0.12041262803032662,5.280364955134219e-20,8.973585540593291
grid,2,9,512,4,16,"3,4,5,6",12,-18.282752839137114,-0.0030011423075907736,0.25017639157630667,0.09160179350024787,0.02286550618211485,0.11482609161332723,0.4332087077770003,0.05499018881354542,0.8798430210167267,input_induced,pos,1.0,,,1,0.9906123463090409,8.757846818341289,0.3819584346157305,-0.17821585935410822
grid,2,9,512,4,16,"3,4,5,6",12,-18.282752839137114,-0.0030011423075907736,0.25017639157630667,0.09160179350024787,0.02286550618211485,0.11482609161332723,0.4332087077770003,0.05499018881354542,0.8798430210167267,input_induced,neg,1.0,,,1,-2.220446049250313e-16,0.05485251519908118,2.9951839320912647e-16,9.039145653438078
grid,2,9,512,4,16,"3,4,5,6",12,-18.282752839137114,-0.0030011423075907736,0.25017639157630667,0.09160179350024787,0.02286550618211485,0.11482609161332723,0.4332087077770003,0.05499018881354542,0.8798430210167267,mi_normalized,pos,1.0,,,1,0.9829739316771939,9.0653372080281,0.6649422395518073,0.370996506790543
grid,2,9,512,4,16,"3,4,5,6",12,-18.282752839137114,-0.0030011423075907736,0.25017639157630667,0.09160179350024787,0.02286550618211485,0.11482609161332723,0.4332087077770003,0.05499018881354542,0.8798430210167267,mi_normalized,neg,1.0,,,1,-4.440892098500626e-16,0.06513935994435106,3.203126025742747e-15,9.028858808754652
grid,3,9,512,4,16,"2,3,5,8",12,-17.987674015163098,0.10793184820408763,0.2518237978330897,0.09711848981236927,0.024229839530319076,0.17003809842702344,0.539919937657493,0.06457975690887309,1.0332761105419694,induced,pos,1.0,,,1,0.9744352946441728,20.96473608919134,0.15617576303576078,-2.7170097775192605
grid,3,9,512,4,16,"2,3,5,8",12,-17.987674015163098,0.10793184820408763,0.2518237978330897,0.09711848981236927,0.024229839530319076,0.17003809842702344,0.539919937657493,0.06457975690887309,1.0332761105419694,induced,neg,1.0,,,1,0.0,0.131958869968257,3.9132820316535755e-18,9.282017363572278
grid,3,9,512,4,16,"2,3,5,8",12,-17.987674015163098,0.10793184820408763,0.2518237978330897,0.09711848981236927,0.024229839530319076,0.17003809842702344,0.539919937657493,0.06457975690887309,1.0332761105419694,schur,pos,1.0,,,1,0.9337510216126201,23.659671250656313,0.3998495873298457,-0.4807291536781491
grid,3,9,512,4,16,"2,3,5,8",12,-17.987674015163098,0.10793184820408763,0.2518237978330897,0.09711848981236927,0.024229839530319076,0.17003809842702344,0.539919937657493,0.06457975690887309,1.0332761105419694,schur,neg,1.0,,,1,0.0,0.13202638757968252,2.857165135430781e-19,9.28194984596085
grid,3,9,512,4,16,"2,3,5,8",12,-17.987674015163098,0.10793184820408763,0.2518237978330897,0.09711848981236927,0.024229839530319076,0.17003809842702344,0.539919937657493,0.06457975690887309,1.0332761105419694,input_induced,pos,1.0,,,1,0.8472342379559814,6.3990976116204985,0.3317732941663441,4.875141853546268
grid,3,9,512,4,16,"2,3,5,8",12,-17.987674015163098,0.10793184820408763,0.2518237978330897,0.09711848981236927,0.024229839530319076,0.17003809842702344,0.539919937657493,0.06457975690887309,1.0332761105419694,input_induced,neg,1.0,,,1,0.0,0.0671317844386291,3.991948252075864e-18,9.346844449101907
grid,3,9,512,4,16,"2,3,5,8",12,-17.987674015163098,0.10793184820408763,0.2518237978330897,0.09711848981236927,0.024229839530319076,0.17003809842702344,0.539919937657493,0.06457975690887309,1.0332761105419694,mi_normalized,pos,1.0,,,1,0.9642691239869562,9.262897714668048,0.7869740971910757,0.3721913057803129
grid,3,9,512,4,16,"2,3,5,8",12,-17.987674015163098,0.10793184820408763,0.2518237978330897,0.09711848981236927,0.024229839530319076,0.17003809842702344,0.539919937657493,0.06457975690887309,1.0332761105419694,mi_normalized,neg,1.0,,,1,-1.5543122344752192e-15,0.07762623776832105,1.4958099912006524e-14,9.336349995879806
grid,4,9,512,4,16,"1,3,5,7",12,-18.296202745583358,-0.07111077446757125,0.3937418473339666,0.09126549960694703,0.022754921483008585,0.1353016127167631,0.4670767576669195,0.06426600932787263,1.028256149245962,induced,pos,1.0,,,1,0.9707176724495135,177.18805246195504,0.8055506842126829,0.1612809925321385
grid,4,9,512,4,16,"1,3,5,7",12,-18.296202745583358,-0.07111077446757125,0.3937418473339666,0.09126549960694703,0.022754921483008585,0.1353016127167631,0.4670767576669195,0.06426600932787263,1.028256149245962,induced,neg,1.0,,,1,-6.661338147750939e-16,0.14948275142927744,3.545988409252869e-15,7.668278459082157
grid,4,9,512,4,16,"1,3,5,7",12,-18.296202745583358,-0.07111077446757125,0.3937418473339666,0.09126549960694703,0.022754921483008585,0.1353016127167631,0.4670767576669195,0.06426600932787263,1.028256149245962,schur,pos,1.0,,,1,0.9730627822920117,70.93901565273806,1.0726862511937807,0.6698304476698127
grid,4,9,512,4,16,"1,3,5,7",12,-18.296202745583358,-0.07111077446757125,0.3937418473339666,0.09126549960694703,0.022754921483008585,0.1353016127167631,0.4670767576669195,0.06426600932787263,1.028256149245962,schur,neg,1.0,,,1,0.0,0.11305601508542279,4.066658610465588e-19,7.704705195217841
grid,4,9,512,4,16,"1,3,5,7",12,-18.296202745583358,-0.07111077446757125,0.3937418473339666,0.09126549960694703,0.022754921483008585,0.1353016127167631,0.4670767576669195,0.06426600932787263,1.028256149245962,input_induced,pos,,,,1,-1.021405182655144e-14,28.114565254153746,0.9999810295439884,7.817732708502772
grid,4,9,512,4,16,"1,3,5,7",12,-18.296202745583358,-0.07111077446757125,0.3937418473339666,0.09126549960694703,0.022754921483008585,0.1353016127167631,0.4670767576669195,0.06426600932787263,1.028256149245962,input_induced,neg,,,,1,0.0,5.943771276457434,0.4681324910517644,-3817.379440795097
grid,4,9,512,4,16,"1,3,5,7",12,-18.296202745583358,-0.07111077446757125,0.3937418473339666,0.09126549960694703,0.022754921483008585,0.1353016127167631,0.4670767576669195,0.06426600932787263,1.028256149245962,mi_normalized,pos,1.0,,,1,0.9740018070365374,7.198649389859597,0.964754948266269,0.4758108750377863
grid,4,9,512,4,16,"1,3,5,7",12,-18.296202745583358,-0.07111077446757125,0.3937418473339666,0.09126549960694703,0.022754921483008585,0.1353016127167631,0.4670767576669195,0.06426600932787263,1.028256149245962,mi_normalized,neg,1.0,,,1,-2.220446049250313e-16,0.06005202594712573,5.105709567827405e-15,7.757709184406478
er,0,9,512,4,16,"0,4,6,7",16,-21.30490147628459,-0.008943278562436707,0.2946113454613502,0.07427387077973673,0.020777211741499053,0.06276883382780515,0.5749302710785449,0.05444705616516397,0.8711528986426236,induced,pos,1.0,,,1,0.9697147182547519,32.16424184076298,0.3589927788166619,0.01247215112802017
er,0,9,512,4,16,"0,4,6,7",16,-21.30490147628459,-0.008943278562436707,0.2946113454613502,0.07427387077973673,0.020777211741499053,0.06276883382780515,0.5749302710785449,0.05444705616516397,0.8711528986426236,induced,neg,1.0,,,1,0.0,0.14256175012731903,1.215223874710784e-17,9.262355684277484
er,0,9,512,4,16,"0,4,6,7",16,-21.30490147628459,-0.008943278562436707,0.2946113454613502,0.07427387077973673,0.020777211741499053,0.06276883382780515,0.5749302710785449,0.05444705616516397,0.8711528986426236,schur,pos,1.0,,,1,0.9819823674849044,54.081695283270754,0.8791655422628353,0.8904088196379042
er,0,9,512,4,16,"0,4,6,7",16,-21.30490147628459,-0.008943278562436707,0.2946113454613502,0.07427387077973673,0.020777211741499053,0.06276883382780515,0.5749302710785449,0.05444705616516397,0.8711528986426236,schur,neg,1.0,,,1,0.0,0.130019680264318,1.805811048239839e-19,9.274897754140484
er,0,9,512,4,16,"0,4,6,7",16,-21.30490147628459,-0.008943278562436707,0.2946113454613502,0.07427387077973673,0.020777211741499053,0.06276883382780515,0.5749302710785449,0.05444705616516397,0.8711528986426236,input_induced,pos,0.9739247464587322,,,1,0.866429611504686,6.336835196706106,0.6158257402273722,4.736056098951681
er,0,9,512,4,16,"0,4,6,7",16,-21.30490147628459,-0.008943278562436707,0.2946113454613502,0.07427387077973673,0.020777211741499053,0.06276883382780515,0.5749302710785449,0.05444705616516397,0.8711528986426236,input_induced,neg,0.9739247464587322,,,1,0.0,0.06302025710340285,3.8487561665348485e-19,9.3418971773014
er,0,9,512,4,16,"0,4,6,7",16,-21.30490147628459,-0.008943278562436707,0.2946113454613502,0.07427387077973673,0.020777211741499053,0.06276883382780515,0.5749302710785449,0.05444705616516397,0.8711528986426236,mi_normalized,pos,1.0,,,1,0.9489296966078663,10.627973731477356,0.3565033268986935,0.08780828544108887
