0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.0,0.3657071810183646,0.2865047968601901,0.3657071810183645,0.18887560283756183,0.11637366382654954,0.08208499862389879,0.11637366382654953,0.054113766222821595,0.034232100500870846,0.02351774585600911,0.034232100500870846,0.015503853599009321,0.009922554094605369,0.006737946999085467,0.009922554094605369
0.3657071810183646,0.0,0.3657071810183646,0.2865047968601901,0.11637366382654954,0.18887560283756183,0.11637366382654954,0.08208499862389879,0.034232100500870846,0.054113766222821595,0.034232100500870846,0.02351774585600911,0.009922554094605369,0.015503853599009321,0.009922554094605369,0.006737946999085467
0.2865047968601901,0.3657071810183646,0.0,0.3657071810183646,0.08208499862389879,0.11637366382654954,0.18887560283756183,0.11637366382654954,0.02351774585600911,0.034232100500870846,0.054113766222821595,0.034232100500870846,0.006737946999085467,0.009922554094605369,0.015503853599009321,0.009922554094605369
0.3657071810183645,0.2865047968601901,0.3657071810183646,0.0,0.11637366382654953,0.08208499862389879,0.11637366382654954,0.18887560283756183,0.034232100500870846,0.02351774585600911,0.034232100500870846,0.054113766222821595,0.009922554094605369,0.006737946999085467,0.009922554094605369,0.015503853599009321
0.18887560283756183,0.11637366382654954,0.08208499862389879,0.11637366382654953,0.0,0.04891031554214667,0.02351774585600911,0.04891031554214665,0.08208499862389877,0.016635273037921314,0.006737946999085465,0.016635273037921307,0.023517745856009107,0.005213144119301861,0.0019304541362277087,0.005213144119301861
0.11637366382654954,0.18887560283756183,0.11637366382654954,0.08208499862389879,0.04891031554214667,0.0,0.048910315542146664,0.02351774585600911,0.016635273037921314,0.08208499862389877,0.016635273037921314,0.006737946999085465,0.005213144119301861,0.023517745856009107,0.005213144119301861,0.0019304541362277087
0.08208499862389879,0.11637366382654954,0.18887560283756183,0.11637366382654954,0.02351774585600911,0.048910315542146664,0.0,0.04891031554214667,0.006737946999085465,0.016635273037921314,0.08208499862389877,0.016635273037921314,0.0019304541362277087,0.005213144119301861,0.023517745856009107,0.005213144119301864
0.11637366382654953,0.08208499862389879,0.11637366382654954,0.18887560283756183,0.04891031554214665,0.02351774585600911,0.04891031554214667,0.0,0.016635273037921307,0.006737946999085465,0.016635273037921314,0.08208499862389877,0.005213144119301861,0.0019304541362277087,0.005213144119301861,0.023517745856009107
0.054113766222821595,0.034232100500870846,0.02351774585600911,0.034232100500870846,0.08208499862389877,0.016635273037921314,0.006737946999085465,0.016635273037921307,0.0,0.006541350814525635,0.0019304541362277082,0.006541350814525635,0.035673993347252395,0.0022783536171364902,0.0005530843701478336,0.002278353617136488
0.034232100500870846,0.054113766222821595,0.034232100500870846,0.02351774585600911,0.016635273037921314,0.08208499862389877,0.016635273037921314,0.006737946999085465,0.006541350814525635,0.0,0.0065413508145256375,0.0019304541362277082,0.002278353617136488,0.035673993347252395,0.0022783536171364902,0.0005530843701478336
0.02351774585600911,0.034232100500870846,0.054113766222821595,0.034232100500870846,0.006737946999085465,0.016635273037921314,0.08208499862389877,0.016635273037921314,0.0019304541362277082,0.0065413508145256375,0.0,0.006541350814525635,0.0005530843701478336,0.002278353617136488,0.035673993347252395,0.0022783536171364902
0.034232100500870846,0.02351774585600911,0.034232100500870846,0.054113766222821595,0.016635273037921307,0.006737946999085465,0.016635273037921314,0.08208499862389877,0.006541350814525635,0.0019304541362277082,0.006541350814525635,0.0,0.002278353617136488,0.0005530843701478336,0.0022783536171364902,0.035673993347252395
0.015503853599009321,0.009922554094605369,0.006737946999085467,0.009922554094605369,0.023517745856009107,0.005213144119301861,0.0019304541362277087,0.005213144119301861,0.035673993347252395,0.002278353617136488,0.0005530843701478336,0.002278353617136488,0.0,0.0008748516545926418,0.00015846132511575134,0.0008748516545926418
0.009922554094605369,0.015503853599009321,0.009922554094605369,0.006737946999085467,0.005213144119301861,0.023517745856009107,0.005213144119301861,0.0019304541362277087,0.0022783536171364902,0.035673993347252395,0.002278353617136488,0.0005530843701478336,0.0008748516545926418,0.0,0.0008748516545926427,0.00015846132511575134
0.006737946999085467,0.009922554094605369,0.015503853599009321,0.009922554094605369,0.0019304541362277087,0.005213144119301861,0.023517745856009107,0.005213144119301861,0.0005530843701478336,0.0022783536171364902,0.035673993347252395,0.0022783536171364902,0.00015846132511575134,0.0008748516545926427,0.0,0.0008748516545926418
0.009922554094605369,0.006737946999085467,0.009922554094605369,0.015503853599009321,0.005213144119301861,0.0019304541362277087,0.005213144119301864,0.023517745856009107,0.002278353617136488,0.0005530843701478336,0.0022783536171364902,0.035673993347252395,0.0008748516545926418,0.00015846132511575134,0.0008748516545926418,0.0
