width,center,logM_low,logM_high,n,frac_Phi_better_logM,mean_delta_logM_minus_Phi,median_delta_logM_minus_Phi,p_mean_delta_one_sided,p_frac_one_sided,mean_abs_err_logM,mean_abs_err_Phi,names,tag
0.3,11.370000076293952,11.220000076293951,11.520000076293952,14,0.42857142857142855,-0.01678116002661165,-0.05055517542040633,0.47184271909363545,0.6634455181606131,0.3327618475360688,0.34954300756268036,J0044+0113;J0252+0039;J1016+3859;J1029+0420;J1106+5228;J1134+6027;J1153+4612;J1204+0358;J1213+6708;J1251-0208;J1403+0006;J1451-0239;J1538+5817;J2238-0754,measured_n_only
0.15,11.695000076293956,11.620000076293957,11.770000076293956,20,0.35,-0.017947297270305217,-0.03690650690088908,0.48317227590803064,0.9073642119293569,0.33915717676188845,0.35710447403219375,J0008-0004;J0037-0942;J0157-0056;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0959+4416;J1112+0826;J1205+4910;J1416+5136;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1636+4707;J2300+0022;J2303+1422;J2341+0000,measured_n_only
0.2,11.395000076293952,11.295000076293952,11.495000076293952,10,0.4,-0.01988744879226511,-0.05055517542040633,0.5138287237587471,0.7427524158613795,0.37054070493445357,0.39042815372671874,J0044+0113;J0252+0039;J1016+3859;J1106+5228;J1153+4612;J1204+0358;J1213+6708;J1403+0006;J1451-0239;J2238-0754,measured_n_only
0.15,11.470000076293953,11.395000076293954,11.545000076293952,10,0.4,-0.020816478020039636,-0.05055517542040633,0.5138287237587471,0.7384205264911696,0.29831988675376675,0.3191363647738064,J0044+0113;J0252+0039;J1016+3859;J1103+5322;J1134+6027;J1204+0358;J1213+6708;J1251-0208;J1403+0006;J2238-0754,measured_n_only
0.15,11.720000076293957,11.645000076293957,11.795000076293956,19,0.3684210526315789,-0.0209248050330984,-0.030902166577213702,0.518160613128957,0.8483838720426524,0.2665639399014114,0.2874887449345098,J0037-0942;J0157-0056;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0959+4416;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J2300+0022;J2303+1422;J2341+0000,measured_n_only
0.1,11.695000076293958,11.645000076293957,11.745000076293959,17,0.35294117647058826,-0.021260997248007042,-0.030902166577213702,0.5321559480173276,0.8917027657447517,0.281371285765959,0.30263228301396605,J0037-0942;J0157-0056;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0959+4416;J1112+0826;J1205+4910;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J2300+0022;J2303+1422;J2341+0000,measured_n_only
0.25,11.720000076293957,11.595000076293957,11.845000076293957,28,0.35714285714285715,-0.022137937594515756,-0.04292090701504017,0.5701432855714762,0.9386871042985672,0.35923525565578496,0.3813731932503007,J0008-0004;J0037-0942;J0157-0056;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1143-0144;J1205+4910;J1250+0523;J1402+6321;J1416+5136;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1636+4707;J2300+0022;J2303+1422;J2321-0939;J2341+0000;J2347-0005,measured_n_only
0.1,11.720000076293958,11.670000076293958,11.77000007629396,15,0.3333333333333333,-0.024129594074501916,-0.04291084722456445,0.5568143952015995,0.9096967677440853,0.2529326017758559,0.2770621958503578,J0037-0942;J0157-0056;J0728+3835;J0822+2652;J0936+0913;J0959+4416;J1112+0826;J1205+4910;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J2303+1422;J2341+0000,measured_n_only
0.2,11.445000076293953,11.345000076293953,11.545000076293952,12,0.4166666666666667,-0.024704345418291224,-0.05055517542040633,0.5478173942019327,0.6911029656781073,0.3277975757170348,0.35250192113532597,J0044+0113;J0252+0039;J1016+3859;J1103+5322;J1106+5228;J1134+6027;J1204+0358;J1213+6708;J1251-0208;J1403+0006;J1451-0239;J2238-0754,measured_n_only
0.2,11.720000076293957,11.620000076293957,11.820000076293956,24,0.3333333333333333,-0.026425958928223386,-0.04292090701504017,0.6151282905698101,0.9546817727424192,0.30246632047511124,0.32889227940333465,J0008-0004;J0037-0942;J0157-0056;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0956+5100;J0959+4416;J1020+1122;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1416+5136;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1636+4707;J2300+0022;J2303+1422;J2341+0000,measured_n_only
0.3,11.745000076293957,11.595000076293957,11.895000076293957,29,0.3448275862068966,-0.02731736547019624,-0.04293096680551589,0.6784405198267244,0.9633455514828391,0.35541146271923724,0.38272882818943355,J0008-0004;J0037-0942;J0157-0056;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1143-0144;J1205+4910;J1250+0523;J1402+6321;J1416+5136;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1630+4520;J1636+4707;J2300+0022;J2303+1422;J2321-0939;J2341+0000;J2347-0005,measured_n_only
0.3,11.395000076293952,11.245000076293952,11.545000076293952,15,0.4,-0.030230238548020375,-0.05127256010426373,0.6541152949016994,0.7634121959346885,0.33056039576688107,0.36079063431490144,J0044+0113;J0252+0039;J1016+3859;J1029+0420;J1103+5322;J1106+5228;J1134+6027;J1153+4612;J1204+0358;J1213+6708;J1251-0208;J1403+0006;J1451-0239;J1538+5817;J2238-0754,measured_n_only
0.1,11.445000076293955,11.395000076293954,11.495000076293955,7,0.2857142857142857,-0.030577972347630846,-0.05127256010426373,0.6077974008663779,0.911029656781073,0.33088349811139034,0.36146147045902116,J0044+0113;J0252+0039;J1016+3859;J1204+0358;J1213+6708;J1403+0006;J2238-0754,measured_n_only
0.2,11.370000076293952,11.270000076293952,11.470000076293951,9,0.4444444444444444,-0.030836621508237176,-0.08158617187830008,0.6024658447184272,0.6421192935688104,0.34825975045699664,0.3790963719652338,J0252+0039;J1029+0420;J1106+5228;J1153+4612;J1204+0358;J1403+0006;J1451-0239;J1538+5817;J2238-0754,measured_n_only
0.25,11.345000076293951,11.220000076293951,11.470000076293951,9,0.4444444444444444,-0.030836621508237176,-0.08158617187830008,0.6101299566811063,0.631456181272909,0.34825975045699664,0.3790963719652338,J0252+0039;J1029+0420;J1106+5228;J1153+4612;J1204+0358;J1403+0006;J1451-0239;J1538+5817;J2238-0754,measured_n_only
0.3,11.320000076293951,11.17000007629395,11.470000076293951,9,0.4444444444444444,-0.030836621508237176,-0.08158617187830008,0.6204598467177608,0.6401199600133289,0.34825975045699664,0.3790963719652338,J0252+0039;J1029+0420;J1106+5228;J1153+4612;J1204+0358;J1403+0006;J1451-0239;J1538+5817;J2238-0754,measured_n_only
0.15,11.745000076293957,11.670000076293958,11.820000076293956,19,0.3157894736842105,-0.033537946315199234,-0.04293096680551589,0.6947684105298234,0.9493502165944685,0.22473879909488093,0.25827674541008017,J0037-0942;J0157-0056;J0728+3835;J0822+2652;J0936+0913;J0956+5100;J0959+4416;J1020+1122;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J2303+1422;J2341+0000,measured_n_only
0.15,11.420000076293952,11.345000076293953,11.495000076293952,9,0.3333333333333333,-0.03359257458361269,-0.05127256010426373,0.6227924025324891,0.8520493168943686,0.36295072531627576,0.3965432998998885,J0044+0113;J0252+0039;J1016+3859;J1106+5228;J1204+0358;J1213+6708;J1403+0006;J1451-0239;J2238-0754,measured_n_only
0.3,11.820000076293958,11.670000076293958,11.970000076293958,26,0.34615384615384615,-0.03386058884555444,-0.05182155682046352,0.7557480839720093,0.9456847717427525,0.26567335710731943,0.2995339459528739,J0037-0942;J0157-0056;J0728+3835;J0737+3216;J0822+2652;J0912+0029;J0935-0003;J0936+0913;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1430+4105;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1630+4520;J2303+1422;J2341+0000;J2347-0005,measured_n_only
0.25,11.24500007629395,11.12000007629395,11.37000007629395,6,0.5,-0.03400874130528125,-0.01418695432752215,0.5968010663112296,0.5351549483505498,0.4947277752840486,0.5287365165893299,J0959+0410;J1029+0420;J1106+5228;J1153+4612;J1420+6019;J1538+5817,measured_n_only
0.15,11.89500007629396,11.82000007629396,11.970000076293958,7,0.42857142857142855,-0.03473633285651858,-0.13688790637784776,0.6264578473842053,0.6804398533822059,0.37678144314108125,0.4115177759975998,J0737+3216;J0912+0029;J0935-0003;J1100+5329;J1430+4105;J1630+4520;J2347-0005,measured_n_only
0.2,11.92000007629396,11.82000007629396,12.02000007629396,7,0.42857142857142855,-0.03473633285651858,-0.13688790637784776,0.6321226257914029,0.6811062979006998,0.37678144314108125,0.4115177759975998,J0737+3216;J0912+0029;J0935-0003;J1100+5329;J1430+4105;J1630+4520;J2347-0005,measured_n_only
0.25,11.370000076293952,11.245000076293952,11.495000076293952,12,0.3333333333333333,-0.03827788370444376,-0.06598361007132081,0.6944351882705765,0.8820393202265912,0.35761596297877346,0.3958938466832171,J0044+0113;J0252+0039;J1016+3859;J1029+0420;J1106+5228;J1153+4612;J1204+0358;J1213+6708;J1403+0006;J1451-0239;J1538+5817;J2238-0754,measured_n_only
0.3,11.345000076293951,11.195000076293951,11.495000076293952,12,0.3333333333333333,-0.03827788370444376,-0.06598361007132081,0.7024325224925025,0.8793735421526158,0.35761596297877346,0.3958938466832171,J0044+0113;J0252+0039;J1016+3859;J1029+0420;J1106+5228;J1153+4612;J1204+0358;J1213+6708;J1403+0006;J1451-0239;J1538+5817;J2238-0754,measured_n_only
0.2,11.745000076293957,11.645000076293957,11.845000076293957,23,0.30434782608695654,-0.04043564458870672,-0.04293096680551589,0.8113962012662446,0.9743418860379873,0.27392183418952104,0.3143574787782277,J0037-0942;J0157-0056;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J2300+0022;J2303+1422;J2341+0000;J2347-0005,measured_n_only
0.25,11.745000076293957,11.620000076293957,11.870000076293957,27,0.2962962962962963,-0.0407359319896107,-0.05124128034350717,0.8530489836721094,0.9890036654448517,0.31660663422486485,0.35734256621447563,J0008-0004;J0037-0942;J0157-0056;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1416+5136;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1630+4520;J1636+4707;J2300+0022;J2303+1422;J2341+0000;J2347-0005,measured_n_only
0.3,11.770000076293957,11.620000076293957,11.920000076293958,27,0.2962962962962963,-0.0407359319896107,-0.05124128034350717,0.8640453182272576,0.9910029990003332,0.31660663422486485,0.35734256621447563,J0008-0004;J0037-0942;J0157-0056;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1416+5136;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1630+4520;J1636+4707;J2300+0022;J2303+1422;J2341+0000;J2347-0005,measured_n_only
0.1,11.745000076293959,11.695000076293958,11.79500007629396,12,0.25,-0.04308641911127715,-0.05182155682046352,0.7477507497500833,0.9686771076307897,0.26618380315663553,0.30927022226791273,J0037-0942;J0157-0056;J0959+4416;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1432+6317;J1621+3931;J1627-0053;J2303+1422;J2341+0000,measured_n_only
0.25,11.845000076293958,11.720000076293958,11.970000076293958,17,0.35294117647058826,-0.04426615859802411,-0.06253576611664396,0.8040653115628124,0.8840386537820727,0.2681523288096564,0.3124184874076805,J0037-0942;J0157-0056;J0737+3216;J0912+0029;J0935-0003;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1430+4105;J1630+4520;J2341+0000;J2347-0005,measured_n_only
0.3,11.870000076293959,11.720000076293958,12.02000007629396,17,0.35294117647058826,-0.04426615859802411,-0.06253576611664396,0.8007330889703432,0.8683772075974675,0.2681523288096564,0.3124184874076805,J0037-0942;J0157-0056;J0737+3216;J0912+0029;J0935-0003;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1430+4105;J1630+4520;J2341+0000;J2347-0005,measured_n_only
0.25,11.770000076293957,11.645000076293957,11.895000076293957,24,0.2916666666666667,-0.04593171548039602,-0.05182155682046352,0.8787070976341219,0.9890036654448517,0.27285614361895355,0.31878785909934954,J0037-0942;J0157-0056;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1630+4520;J2300+0022;J2303+1422;J2341+0000;J2347-0005,measured_n_only
0.2,11.870000076293959,11.77000007629396,11.970000076293958,11,0.36363636363636365,-0.04713012716971699,-0.07846361122238063,0.7674108630456514,0.8350549816727757,0.28304711437749713,0.3301772415472141,J0737+3216;J0912+0029;J0935-0003;J0956+5100;J1020+1122;J1100+5329;J1250+0523;J1402+6321;J1430+4105;J1630+4520;J2347-0005,measured_n_only
0.25,11.870000076293959,11.745000076293959,11.995000076293959,11,0.36363636363636365,-0.04713012716971699,-0.07846361122238063,0.7567477507497501,0.8203932022659114,0.28304711437749713,0.3301772415472141,J0737+3216;J0912+0029;J0935-0003;J0956+5100;J1020+1122;J1100+5329;J1250+0523;J1402+6321;J1430+4105;J1630+4520;J2347-0005,measured_n_only
0.25,11.89500007629396,11.77000007629396,12.02000007629396,11,0.36363636363636365,-0.04713012716971699,-0.07846361122238063,0.7560813062312562,0.8133955348217261,0.28304711437749713,0.3301772415472141,J0737+3216;J0912+0029;J0935-0003;J0956+5100;J1020+1122;J1100+5329;J1250+0523;J1402+6321;J1430+4105;J1630+4520;J2347-0005,measured_n_only
0.3,11.845000076293958,11.695000076293958,11.995000076293959,21,0.2857142857142857,-0.04758733741854585,-0.06141154580723818,0.8740419860046651,0.9823392202599134,0.2869676617107895,0.3345549991293354,J0037-0942;J0157-0056;J0737+3216;J0912+0029;J0935-0003;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1430+4105;J1432+6317;J1621+3931;J1627-0053;J1630+4520;J2303+1422;J2341+0000;J2347-0005,measured_n_only
0.2,11.770000076293957,11.670000076293958,11.870000076293957,22,0.2727272727272727,-0.05013036951958698,-0.061061846321324664,0.8997000999666778,0.9913362212595801,0.2526920279759737,0.3028223974955606,J0037-0942;J0157-0056;J0728+3835;J0822+2652;J0936+0913;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1630+4520;J2303+1422;J2341+0000;J2347-0005,measured_n_only
0.25,11.795000076293958,11.670000076293958,11.920000076293958,22,0.2727272727272727,-0.05013036951958698,-0.061061846321324664,0.8970343218927024,0.9883372209263579,0.2526920279759737,0.3028223974955606,J0037-0942;J0157-0056;J0728+3835;J0822+2652;J0936+0913;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1630+4520;J2303+1422;J2341+0000;J2347-0005,measured_n_only
0.1,11.77000007629396,11.720000076293958,11.82000007629396,10,0.3,-0.05093703661707798,-0.06162395647602756,0.7734088637120959,0.915361546151283,0.19211194877765908,0.24304898539473707,J0037-0942;J0157-0056;J0956+5100;J0959+4416;J1020+1122;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J2341+0000,measured_n_only
0.25,11.27000007629395,11.14500007629395,11.39500007629395,7,0.42857142857142855,-0.05171887924443203,-0.08158617187830008,0.7300899700099966,0.6844385204931689,0.4722833523745678,0.524002231619,J0959+0410;J1029+0420;J1106+5228;J1153+4612;J1420+6019;J1451-0239;J1538+5817,measured_n_only
0.3,11.27000007629395,11.12000007629395,11.42000007629395,7,0.42857142857142855,-0.05171887924443203,-0.08158617187830008,0.7474175274908363,0.6907697434188603,0.4722833523745678,0.524002231619,J0959+0410;J1029+0420;J1106+5228;J1153+4612;J1420+6019;J1451-0239;J1538+5817,measured_n_only
0.2,11.89500007629396,11.79500007629396,11.995000076293959,9,0.3333333333333333,-0.053588561828237444,-0.13688790637784776,0.7947350883038987,0.8710429856714429,0.31467947311632827,0.3682680349445657,J0737+3216;J0912+0029;J0935-0003;J0956+5100;J1020+1122;J1100+5329;J1430+4105;J1630+4520;J2347-0005,measured_n_only
0.3,11.795000076293958,11.645000076293957,11.945000076293958,25,0.28,-0.055457767329846135,-0.06071214683541115,0.9596801066311229,0.9953348883705432,0.26719623498255557,0.32265400231240166,J0037-0942;J0157-0056;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1430+4105;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1630+4520;J2300+0022;J2303+1422;J2341+0000;J2347-0005,measured_n_only
0.2,11.345000076293951,11.245000076293952,11.445000076293951,6,0.3333333333333333,-0.05691715704016353,-0.08890015804968601,0.7460846384538488,0.8243918693768744,0.33223792729668605,0.38915508433684964,J1029+0420;J1106+5228;J1153+4612;J1403+0006;J1451-0239;J1538+5817,measured_n_only
0.25,11.320000076293951,11.195000076293951,11.445000076293951,6,0.3333333333333333,-0.05691715704016353,-0.08890015804968601,0.7564145284905032,0.8397200933022326,0.33223792729668605,0.38915508433684964,J1029+0420;J1106+5228;J1153+4612;J1403+0006;J1451-0239;J1538+5817,measured_n_only
0.3,11.29500007629395,11.14500007629395,11.445000076293951,8,0.375,-0.05728078736651202,-0.08890015804968601,0.7844051982672442,0.7870709763412196,0.41552549517956794,0.4728062825460799,J0959+0410;J1029+0420;J1106+5228;J1153+4612;J1403+0006;J1420+6019;J1451-0239;J1538+5817,measured_n_only
0.15,11.770000076293957,11.695000076293958,11.845000076293957,16,0.1875,-0.06559284745291943,-0.06197365596194107,0.9373542152615795,0.9986671109630123,0.276855810381987,0.3424486578349064,J0037-0942;J0157-0056;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1432+6317;J1621+3931;J1627-0053;J2303+1422;J2341+0000;J2347-0005,measured_n_only
0.3,11.22000007629395,11.07000007629395,11.37000007629395,7,0.42857142857142855,-0.06564821491587883,-0.08158617187830008,0.8090636454515162,0.6634455181606131,0.45386266754343463,0.5195108824593134,J0959+0410;J1029+0420;J1106+5228;J1153+4612;J1420+6019;J1443+0304;J1538+5817,measured_n_only
0.2,11.795000076293958,11.695000076293958,11.895000076293957,17,0.17647058823529413,-0.07187217089623299,-0.06253576611664396,0.9703432189270244,0.9990003332222592,0.27517871921221726,0.34705089010845025,J0037-0942;J0157-0056;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1432+6317;J1621+3931;J1627-0053;J1630+4520;J2303+1422;J2341+0000;J2347-0005,measured_n_only
0.15,11.795000076293958,11.720000076293958,11.870000076293957,13,0.23076923076923078,-0.07500134735483906,-0.07779306429427174,0.94701766077974,0.9836721092969011,0.24694668618809792,0.32194803354293694,J0037-0942;J0157-0056;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1630+4520;J2341+0000;J2347-0005,measured_n_only
0.2,11.820000076293958,11.720000076293958,11.920000076293958,13,0.23076923076923078,-0.07500134735483906,-0.07779306429427174,0.943352215928024,0.9873375541486171,0.24694668618809792,0.32194803354293694,J0037-0942;J0157-0056;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1630+4520;J2341+0000;J2347-0005,measured_n_only
0.3,11.24500007629395,11.09500007629395,11.39500007629395,8,0.375,-0.07718965141131107,-0.11978293937881843,0.8900366544485172,0.7844051982672442,0.4393319359652158,0.5165215873765268,J0959+0410;J1029+0420;J1106+5228;J1153+4612;J1420+6019;J1443+0304;J1451-0239;J1538+5817,measured_n_only
0.25,11.820000076293958,11.695000076293958,11.945000076293958,18,0.16666666666666666,-0.08366166205292276,-0.07016441520545785,0.9903365544818394,1.0,0.26718870301759434,0.35085036507051703,J0037-0942;J0157-0056;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1430+4105;J1432+6317;J1621+3931;J1627-0053;J1630+4520;J2303+1422;J2341+0000;J2347-0005,measured_n_only
0.25,11.22000007629395,11.09500007629395,11.34500007629395,6,0.3333333333333333,-0.08820497441189838,-0.12577089589633544,0.8837054315228258,0.8413862045984671,0.42738057444249605,0.5155855488543944,J0959+0410;J1029+0420;J1153+4612;J1420+6019;J1443+0304;J1538+5817,measured_n_only
0.3,11.19500007629395,11.045000076293949,11.34500007629395,6,0.3333333333333333,-0.08820497441189838,-0.12577089589633544,0.8860379873375541,0.8273908697100967,0.42738057444249605,0.5155855488543944,J0959+0410;J1029+0420;J1153+4612;J1420+6019;J1443+0304;J1538+5817,measured_n_only
0.1,11.79500007629396,11.745000076293959,11.84500007629396,6,0.16666666666666666,-0.09476381205402251,-0.1076757588001142,0.9163612129290236,0.9766744418527158,0.2528150547229467,0.3475788667769692,J0956+5100;J1020+1122;J1100+5329;J1250+0523;J1402+6321;J2347-0005,measured_n_only
0.1,11.82000007629396,11.77000007629396,11.87000007629396,7,0.14285714285714285,-0.10584631690191212,-0.13688790637784776,0.9560146617794069,0.9896701099633456,0.2521765126905117,0.35802282959242376,J0956+5100;J1020+1122;J1100+5329;J1250+0523;J1402+6321;J1630+4520;J2347-0005,measured_n_only
0.15,11.820000076293958,11.745000076293959,11.895000076293957,7,0.14285714285714285,-0.10584631690191212,-0.13688790637784776,0.9560146617794069,0.9886704431856048,0.2521765126905117,0.35802282959242376,J0956+5100;J1020+1122;J1100+5329;J1250+0523;J1402+6321;J1630+4520;J2347-0005,measured_n_only
0.15,11.845000076293958,11.77000007629396,11.920000076293958,7,0.14285714285714285,-0.10584631690191212,-0.13688790637784776,0.9580139953348884,0.9900033322225925,0.2521765126905117,0.35802282959242376,J0956+5100;J1020+1122;J1100+5329;J1250+0523;J1402+6321;J1630+4520;J2347-0005,measured_n_only
0.2,11.845000076293958,11.745000076293959,11.945000076293958,8,0.125,-0.1281259037537542,-0.14665290172643908,0.988003998667111,0.9946684438520493,0.23707425206782323,0.36520015582157744,J0956+5100;J1020+1122;J1100+5329;J1250+0523;J1402+6321;J1430+4105;J1630+4520;J2347-0005,measured_n_only
0.3,11.145000076293949,10.995000076293948,11.295000076293949,6,0.16666666666666666,-0.15040035526233164,-0.17441478228337237,0.9910029990003332,0.9760079973342219,0.385970616812408,0.5363709720747397,J0955+0101;J0959+0410;J1029+0420;J1420+6019;J1443+0304;J1538+5817,measured_n_only
0.3,11.170000076293949,11.020000076293949,11.32000007629395,6,0.16666666666666666,-0.15040035526233164,-0.17441478228337237,0.9926691102965678,0.9760079973342219,0.385970616812408,0.5363709720747397,J0955+0101;J0959+0410;J1029+0420;J1420+6019;J1443+0304;J1538+5817,measured_n_only
0.15,11.870000076293959,11.79500007629396,11.945000076293958,6,0.0,-0.164812147936214,-0.1643796215321401,0.9966677774075309,1.0,0.2691985027395119,0.4340106506757259,J0956+5100;J1020+1122;J1100+5329;J1430+4105;J1630+4520;J2347-0005,measured_n_only
0.3,11.145000076293949,10.995000076293948,11.295000076293949,6,0.6666666666666666,0.05385807677162619,0.10856251910995476,0.07330889703432189,0.3092302565811396,0.385970616812408,0.33211254004078183,J0955+0101;J0959+0410;J1029+0420;J1420+6019;J1443+0304;J1538+5817,matched_forced_n4
0.3,11.170000076293949,11.020000076293949,11.32000007629395,6,0.6666666666666666,0.05385807677162619,0.10856251910995476,0.08530489836721093,0.31322892369210265,0.385970616812408,0.33211254004078183,J0955+0101;J0959+0410;J1029+0420;J1420+6019;J1443+0304;J1538+5817,matched_forced_n4
0.25,11.22000007629395,11.09500007629395,11.34500007629395,6,0.6666666666666666,0.03174667843243161,0.06312830205111497,0.1956014661779407,0.3242252582472509,0.42738057444249605,0.3956338960100645,J0959+0410;J1029+0420;J1153+4612;J1420+6019;J1443+0304;J1538+5817,matched_forced_n4
0.3,11.19500007629395,11.045000076293949,11.34500007629395,6,0.6666666666666666,0.03174667843243161,0.06312830205111497,0.18927024325224925,0.32855714761746085,0.42738057444249605,0.3956338960100645,J0959+0410;J1029+0420;J1153+4612;J1420+6019;J1443+0304;J1538+5817,matched_forced_n4
0.1,11.695000076293958,11.645000076293957,11.745000076293959,17,0.5294117647058824,0.011751371228536388,0.014290345439349511,0.24425191602799068,0.4631789403532156,0.281371285765959,0.2696199145374226,J0037-0942;J0157-0056;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0959+4416;J1112+0826;J1205+4910;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J2300+0022;J2303+1422;J2341+0000,matched_forced_n4
0.1,11.745000076293959,11.695000076293958,11.79500007629396,12,0.5833333333333334,0.009283258464031732,0.023091184598063953,0.33055648117294234,0.35188270576474506,0.26618380315663553,0.25690054469260376,J0037-0942;J0157-0056;J0959+4416;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1432+6317;J1621+3931;J1627-0053;J2303+1422;J2341+0000,matched_forced_n4
0.2,11.795000076293958,11.695000076293958,11.895000076293957,17,0.5882352941176471,0.008991998142233644,0.01788689931675963,0.29323558813728756,0.25558147284238586,0.27517871921221726,0.26618672106998365,J0037-0942;J0157-0056;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1432+6317;J1621+3931;J1627-0053;J1630+4520;J2303+1422;J2341+0000;J2347-0005,matched_forced_n4
0.25,11.820000076293958,11.695000076293958,11.945000076293958,18,0.5555555555555556,0.008440146299641627,0.012291465670249135,0.3015661446184605,0.3768743752082639,0.26718870301759434,0.25874855671795266,J0037-0942;J0157-0056;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1430+4105;J1432+6317;J1621+3931;J1627-0053;J1630+4520;J2303+1422;J2341+0000;J2347-0005,matched_forced_n4
0.25,11.770000076293957,11.645000076293957,11.895000076293957,24,0.5416666666666666,0.007154284897976423,0.010493188731544076,0.26657780739753417,0.34155281572809065,0.27285614361895355,0.2657018587209771,J0037-0942;J0157-0056;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1630+4520;J2300+0022;J2303+1422;J2341+0000;J2347-0005,matched_forced_n4
0.3,11.22000007629395,11.07000007629395,11.37000007629395,7,0.5714285714285714,0.007152135762702881,0.03752371195360543,0.3842052649116961,0.481839386871043,0.45386266754343463,0.44671053178073183,J0959+0410;J1029+0420;J1106+5228;J1153+4612;J1420+6019;J1443+0304;J1538+5817,matched_forced_n4
