0,1,2,3,4,5,6,7,8,9,10,11
0.0,0.45505247531433096,0.3286442414976591,0.4550524753143309,0.3280964099168394,0.17201775301025493,0.10800703746957167,0.1720177530102549,0.1078269957752247,0.058554717286624446,0.035495890905596635,0.058554717286624446
0.45505247531433096,0.0,0.45505247531433096,0.3286442414976591,0.17201775301025493,0.3280964099168394,0.17201775301025493,0.10800703746957167,0.058554717286624446,0.1078269957752247,0.058554717286624446,0.035495890905596635
0.3286442414976591,0.45505247531433096,0.0,0.45505247531433096,0.10800703746957167,0.17201775301025493,0.3280964099168394,0.17201775301025493,0.035495890905596635,0.058554717286624446,0.1078269957752247,0.058554717286624446
0.4550524753143309,0.3286442414976591,0.45505247531433096,0.0,0.17201775301025493,0.10800703746957167,0.17201775301025493,0.3280964099168394,0.058554717286624446,0.035495890905596635,0.058554717286624446,0.1078269957752247
0.3280964099168394,0.17201775301025493,0.10800703746957167,0.17201775301025493,0.0,0.09422896986473661,0.035495890905596635,0.09422896986473657,0.3270034848468103,0.038926070526057545,0.01166552014295346,0.038926070526057545
0.17201775301025493,0.3280964099168394,0.17201775301025493,0.10800703746957167,0.09422896986473661,0.0,0.09422896986473665,0.035495890905596635,0.038926070526057545,0.3270034848468103,0.038926070526057545,0.01166552014295346
0.10800703746957167,0.17201775301025493,0.3280964099168394,0.17201775301025493,0.035495890905596635,0.09422896986473665,0.0,0.09422896986473661,0.01166552014295346,0.038926070526057545,0.3270034848468103,0.03892607052605758
0.1720177530102549,0.10800703746957167,0.17201775301025493,0.3280964099168394,0.09422896986473657,0.035495890905596635,0.09422896986473661,0.0,0.03892607052605753,0.01166552014295346,0.03892607052605758,0.3270034848468103
0.1078269957752247,0.058554717286624446,0.035495890905596635,0.058554717286624446,0.3270034848468103,0.038926070526057545,0.01166552014295346,0.03892607052605753,0.0,0.0195122524180011,0.003833806019056602,0.019512252418001093
0.058554717286624446,0.1078269957752247,0.058554717286624446,0.035495890905596635,0.038926070526057545,0.3270034848468103,0.038926070526057545,0.01166552014295346,0.0195122524180011,0.0,0.0195122524180011,0.003833806019056602
0.035495890905596635,0.058554717286624446,0.1078269957752247,0.058554717286624446,0.01166552014295346,0.038926070526057545,0.3270034848468103,0.03892607052605758,0.003833806019056602,0.0195122524180011,0.0,0.0195122524180011
0.058554717286624446,0.035495890905596635,0.058554717286624446,0.1078269957752247,0.038926070526057545,0.01166552014295346,0.03892607052605758,0.3270034848468103,0.019512252418001093,0.003833806019056602,0.0195122524180011,0.0
