center,alpha,R2_free,R2_newton,n_pairs
262,0.9809870431686722,0.8347200252179574,0.8347129341276063,228
549,0.7317863571704502,0.8671936008151061,0.8654932912837954,196
560,1.9711895558674333,0.8099959961630625,0.7887043743712678,201
276,1.3977497889205959,0.8479468024603249,0.8436186056574351,196
40,1.4310645791722068,0.8713321269138758,0.8664186098613949,207
254,0.6741369759119622,0.7887616125664936,0.7865345039364987,221
534,1.4301235974189273,0.9242533447228569,0.9190555336372978,213
22,1.272079783721257,0.8591979847883674,0.8570943912381169,212
222,1.2409847575936288,0.8021012527654328,0.8007819981310145,215
430,1.9449301672232562,0.7917631251588888,0.7698267353766063,200
321,1.1880537593332179,0.8629747592332232,0.8620334922090541,201
652,1.433161669045899,0.8661675511667627,0.8620848528659495,240
673,1.2445358088114393,0.8217381147649012,0.8201822280469553,200
181,2.027430055971112,0.8124838273294895,0.7805437479271902,181
195,1.335996846124605,0.8692180307870254,0.8661276964124518,250
436,0.6727052845295334,0.8743482474039054,0.8715932525599444,248
730,1.2018921966108322,0.8691561774531111,0.8679446332366568,209
260,1.8037281196947712,0.819096737597213,0.8058791728169747,191
94,1.2524764513785152,0.8764848379036997,0.8747692760510144,206
739,1.1612517236263742,0.8175993523097589,0.8167999549256015,178
644,1.1780852214154696,0.8835861077104838,0.8828337997566306,221
420,0.8800161612181371,0.8165698312544962,0.8161874822872806,188
18,0.8955065191663526,0.8638277594303279,0.8634574283150263,174
540,2.117227526401912,0.9012396567669276,0.8716243648417956,253
744,1.1783848927300293,0.9184340240323559,0.9174209841187309,187
82,2.0691751096302746,0.8398409161403808,0.8082323406388834,201
429,1.4390840066690382,0.8801513368121346,0.8749851792739746,209
383,0.9276382027115391,0.8507005653267183,0.8505705258178444,212
684,0.9055304626747135,0.7955276330344507,0.7953813386656357,196
561,1.3565309781956814,0.8582891424718724,0.8547847080530726,229
680,1.5472858241939569,0.8507257964882446,0.8439065678117162,234
551,0.6651612438252219,0.8977374655986033,0.8937520526559024,172
51,1.6228518176786089,0.8684419691142929,0.857989140498246,202
624,1.7151173737615568,0.8042467850050647,0.7907131957382999,204
501,1.4496548792383417,0.9061498376056517,0.899725631783943,229
364,1.209919118382418,0.7556568912132327,0.754693812022685,189
33,1.4043433134690186,0.8941044029047033,0.8900132154461872,221
157,0.9003589181306716,0.8356072395924456,0.835361060255564,225
519,1.1046159806999416,0.9182120550411313,0.9179338860666116,208
272,1.4580481350059025,0.84829708772558,0.8432962753919373,162
303,1.638016999812133,0.7192210174495688,0.7128458662996342,221
64,0.9506053119049619,0.8671584880938377,0.8671137132405132,177
28,0.9694298499884494,0.8115080217580982,0.8114855037816944,192
493,1.3828803321468537,0.7930613217507523,0.7895161581585995,210
180,1.9679518817569746,0.8907637424298627,0.8705906463807805,204
45,0.686574146536722,0.8991113971944553,0.8968864815516104,194
712,1.9367675774815003,0.7981678809739451,0.7790291767929143,214
476,0.649741265964863,0.8766272353063449,0.8738321697542564,194
280,1.2024622590938276,0.9201577311381567,0.9188288253516549,215
220,1.480935258855176,0.9019014319103626,0.8955937656301607,208
510,1.5265806258440366,0.8870460840634239,0.879712079772647,184
299,1.3898975685150157,0.9057080135317037,0.9007975426556243,184
206,1.1987373990577286,0.9091111498229664,0.9081858356420498,202
662,1.072800049281112,0.8844257393690079,0.8842757946354471,192
308,1.266877929980857,0.8560148034169759,0.8548477566230456,185
113,1.169334431760185,0.8921682789899333,0.8914243022971811,205
337,0.5386474710805434,0.7674405726841247,0.7620466731060396,246
119,0.9608630845164967,0.8826969905244388,0.8826643959058352,205
707,0.903197323305276,0.8709324353528543,0.8707136598964957,194
191,1.2456918656070763,0.8213412893405498,0.8196970296078565,220
564,1.523163787451497,0.868450979517085,0.8623346693743857,232
459,1.3636235164251735,0.8020797912218204,0.7990162556472704,215
346,1.4875470162552589,0.8274333093729465,0.822369011111706,223
502,1.5580086054377442,0.8807250576965437,0.8713431639867856,218
81,0.6935013901413983,0.9315015420794375,0.9291211298459255,177
57,1.6780468526754584,0.8440364673665705,0.8332169554643979,227
580,1.4054927862331863,0.8250972673821755,0.8222696550323021,210
228,1.1807987123330195,0.8741608891835375,0.8731940369764791,214
659,1.5960812994118807,0.8564766764584486,0.8476388439315283,204
635,0.7384065774630527,0.8249287211846117,0.8230013645169072,216
164,1.8564130045606262,0.8044850371400326,0.7867965442325788,180
13,1.4025679367112192,0.7943042205640327,0.790430559306347,208
271,0.6191195601469588,0.894828805481125,0.8919735186901396,200
765,1.215601920037349,0.9349044179023491,0.9336178465095166,184
84,0.9014258665450013,0.9169494087218872,0.9166968952321917,243
363,1.1645959763342013,0.8528105786586688,0.8522673702434619,188
593,1.25733315323828,0.8703823008770017,0.8687325156784009,180
500,1.6377006775106793,0.8788809374138042,0.86994200930054,221
91,1.380818050332659,0.8556148052149486,0.8515563072884045,188
620,1.1209454922080142,0.8975537272854003,0.8971941241206178,194
378,0.9605375191846492,0.8910555795449584,0.8910166284054261,203
574,1.1624309383656999,0.8737002768288474,0.8730552500592423,223
