mi_file,N,k,lambda,d_s_heat,alpha_pred,R2_threshold,n,median,mean,std,iqr,cv,delta,q05,q25,q75,q95
MI_N800_d3_lam0p3_k12_seed0.csv,800,12,0.3,2.9640329244211854,0.9640329244211854,0.7,150,1.186569414927488,1.2207198047578753,0.33678020421496896,0.46706466951642955,0.27588657356263013,0.22253649050630253,0.702543195205144,0.9855039490208988,1.4525686185373283,1.7291340235957786
MI_N800_d3_lam0p3_k12_seed0.csv,800,12,0.3,2.9640329244211854,0.9640329244211854,0.85,85,1.1396655694058908,1.1649967123196254,0.2767449769342963,0.46357792487548743,0.23755000680047558,0.17563264498470543,0.7476599271402479,0.9326396188722406,1.396217543747728,1.604266532122539
